country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,1387293,,,
Albania,2017,,,,,1256745,,,
Albania,2018,,,,,1164387,,,
Argentina (urban),1980,1730900,,,,,,,
Argentina (urban),1986,1573518,,,,,,,
Argentina (urban),1987,2587263,,,,,,,
Argentina (urban),1991,5017874,,,,,,,
Argentina (urban),1992,,5276404,,,,,,
Argentina (urban),1993,,5209865,,,,,,
Argentina (urban),1994,,5629373,,,,,,
Argentina (urban),1995,,7407369,,,,,,
Argentina (urban),1996,,8110576,,,,,,
Argentina (urban),1997,,7892049,,,,,,
Argentina (urban),1998,,,8725843,,,,,
Argentina (urban),1999,,,9162504,,,,,
Argentina (urban),2000,,,10261353,,,,,
Argentina (urban),2001,,,11516314,,,,,
Argentina (urban),2002,,,16700889,,,,,
Argentina (urban),2003,,,,11393886,,,,
Argentina (urban),2004,,,,9962926,,,,
Argentina (urban),2005,,,,8649887,,,,
Argentina (urban),2006,,,,7122197,,,,
Argentina (urban),2007,,,,6821948,,,,
Argentina (urban),2008,,,,6110628,,,,
Argentina (urban),2009,,,,5633397,,,,
Argentina (urban),2010,,,,5091674,,,,
Argentina (urban),2011,,,,4301110,,,,
Argentina (urban),2012,,,,3963257,,,,
Argentina (urban),2013,,,,4034017,,,,
Argentina (urban),2014,,,,4600087,,,,
Argentina (urban),2016,,,,4636391,,,,
Argentina (urban),2017,,,,3989074,,,,
Argentina (urban),2018,,,,5132050,,,,
Argentina (urban),2019,,,,6163419,,,,
Argentina (urban),2020,,,,7609132,,,,
Argentina (urban),2021,,,,5930851,,,,
Argentina (urban),2022,,,,5826306,,,,
Argentina (urban),2023,,,,6924383,,,,
Argentina (urban),2024,,,,6422363,,,,
Armenia,1996,2367378,,,,,,,
Australia,1981,298382,,,,,,,
Australia,1985,,320734,,,,,,
Australia,1989,,,377902,,,,,
Australia,1995,,,,358587,,,,
Australia,2001,,,,331670,,,,
Australia,2003,,,,391757,,,,
Australia,2004,,,,248733,,,,
Australia,2008,,,,213881,,,,
Australia,2010,,,,222105,,,,
Australia,2014,,,,234049,,,,
Australia,2016,,,,239273,,,,
Australia,2018,,,,311906,,,,
Australia,2020,,,,384108,,,,
Austria,1994,,79322,,,,,,
Austria,1995,,79057,,,,,,
Austria,1996,,39216,,,,,,
Austria,1997,,57994,,,,,,
Austria,1998,,79487,,,,,,
Austria,1999,,39746,,,,,,
Austria,2000,,51695,,,,,,
Austria,2003,,,54187,,,,,
Austria,2004,,,34627,,,,,
Austria,2005,,,41552,,,,,
Austria,2006,,,39372,,,,,
Austria,2007,,,65367,,,,,
Austria,2008,,,82615,,,,,
Austria,2009,,,85246,,,,,
Austria,2010,,,68949,,,,,
Austria,2011,,,86651,,,,,
Austria,2012,,,90172,,,,,
Austria,2013,,,58026,,,,,
Austria,2014,,,63157,,,,,
Austria,2015,,,100265,,,,,
Austria,2016,,,115922,,,,,
Austria,2017,,,60631,,,,,
Austria,2018,,,101820,,,,,
Austria,2019,,,75717,,,,,
Austria,2020,,,95430,,,,,
Austria,2021,,,101837,,,,,
Austria,2022,,,98834,,,,,
Austria,2023,,,92576,,,,,
Belarus,1993,8321071,,,,,,,
Belarus,1995,4743699,,,,,,,
Belgium,1985,73726,,,,,,,
Belgium,1988,94659,,,,,,,
Belgium,1992,119910,,,,,,,
Belgium,1995,,117088,,,,,,
Belgium,1997,99952,,,,,,,
Belgium,2000,,100251,,,,,,
Belgium,2003,,,94095,,,,,
Belgium,2004,,,43874,,,,,
Belgium,2005,,,57657,,,,,
Belgium,2006,,,46776,,,,,
Belgium,2007,,,44446,,,,,
Belgium,2008,,,35583,,,,,
Belgium,2009,,,37201,,,,,
Belgium,2010,,,53328,,,,,
Belgium,2011,,,69000,,,,,
Belgium,2012,,,52866,,,,,
Belgium,2013,,,59518,,,,,
Belgium,2014,,,30515,,,,,
Belgium,2015,,,26133,,,,,
Belgium,2016,,,35555,,,,,
Belgium,2017,,,40514,,,,,
Belgium,2018,,,23598,,,,,
Belgium,2019,,,26888,,,,,
Belgium,2020,,,32850,,,,,
Belgium,2021,,,29309,,,,,
Belgium,2022,,,20743,,,,,
Belgium,2023,,,30169,,,,,
Belize,1993,119870,,,,,,,
Belize,1994,129752,,,,,,,
Belize,1996,,,148252,,,,,
Belize,1997,152190,,,,,,,
Belize,1998,154374,,,,,,,
Belize,1999,155385,,,,,,,
Bolivia,1997,,4068241,,,,,,
Bolivia,1999,,,4442425,,,,,
Bolivia,2000,,,,5059006,,,,
Bolivia,2001,,,,4744224,,,,
Bolivia,2002,,,,5023242,,,,
Bolivia,2004,,,,,4533543,,,
Bolivia,2005,,,,,,4629356,,
Bolivia,2006,,,,,,4250954,,
Bolivia,2007,,,,,,4139938,,
Bolivia,2008,,,,,,3606447,,
Bolivia,2009,,,,,,3195100,,
Bolivia,2011,,,,,,2616159,,
Bolivia,2012,,,,,,2725893,,
Bolivia,2013,,,,,,2523632,,
Bolivia,2014,,,,,,2449326,,
Bolivia,2015,,,,,,2531010,,
Bolivia,2016,,,,,,2649500,,
Bolivia,2017,,,,,,2618784,,
Bolivia,2018,,,,,,2456405,,
Bolivia,2019,,,,,,2079522,,
Bolivia,2020,,,,,,2298287,,
Bolivia,2021,,,,,,2036057,,
Bolivia,2022,,,,,,2233675,,
Bolivia,2023,,,,,,2024161,,
Bolivia (urban),1990,1848275,,,,,,,
Bolivia (urban),1992,2626548,,,,,,,
Brazil,1981,85460333,,,,,,,
Brazil,1982,86758041,,,,,,,
Brazil,1983,95916744,,,,,,,
Brazil,1984,98178907,,,,,,,
Brazil,1985,94883438,,,,,,,
Brazil,1986,71446108,,,,,,,
Brazil,1987,86481751,,,,,,,
Brazil,1988,90672342,,,,,,,
Brazil,1989,88338306,,,,,,,
Brazil,1990,98130137,,,,,,,
Brazil,1992,104699903,,,,,,,
Brazil,1993,103549629,,,,,,,
Brazil,1995,88619903,,,,,,,
Brazil,1996,90140252,,,,,,,
Brazil,1997,91849391,,,,,,,
Brazil,1998,91837614,,,,,,,
Brazil,1999,95803011,,,,,,,
Brazil,2001,88662978,,,,,,,
Brazil,2002,88916510,,,,,,,
Brazil,2003,91914233,,,,,,,
Brazil,2004,90474187,,,,,,,
Brazil,2005,87736675,,,,,,,
Brazil,2006,81576886,,,,,,,
Brazil,2007,77717907,,,,,,,
Brazil,2008,72760673,,,,,,,
Brazil,2009,69806156,,,,,,,
Brazil,2011,62785847,,,,,,,
Brazil,2012,,59744659,,,,,,
Brazil,2013,,55176051,,,,,,
Brazil,2014,,52688167,,,,,,
Brazil,2015,,55002613,,,,,,
Brazil,2016,,58990490,,,,,,
Brazil,2017,,59796678,,,,,,
Brazil,2018,,58911257,,,,,,
Brazil,2019,,58050753,,,,,,
Brazil,2020,,43353478,,,,,,
Brazil,2021,,63882532,,,,,,
Brazil,2022,,53238239,,,,,,
Brazil,2023,,49392176,,,,,,
Bulgaria,1992,,439648,,,,,,
Bulgaria,2006,,,,,,2546382,,
Bulgaria,2007,,,,,,1395290,,
Bulgaria,2008,,,,,,1007152,,
Bulgaria,2009,,,,,,967820,,
Bulgaria,2010,,,,,,1174935,,
Bulgaria,2011,,,,,,1248135,,
Bulgaria,2012,,,,,,1226794,,
Bulgaria,2013,,,,,,1086315,,
Bulgaria,2014,,,,,,932782,,
Bulgaria,2015,,,,,,,1089500,
Bulgaria,2016,,,,,,,797504,
Bulgaria,2017,,,,,,,795646,
Bulgaria,2018,,,,,,,612399,
Bulgaria,2019,,,,,,,544630,
Bulgaria,2020,,,,,,,377699,
Bulgaria,2021,,,,,,,423198,
Bulgaria,2022,,,,,,,357807,
Bulgaria,2023,,,,,,,281995,
Canada,1971,1426924,,,,,,,
Canada,1973,899431,,,,,,,
Canada,1975,752013,,,,,,,
Canada,1977,711697,,,,,,,
Canada,1979,604370,,,,,,,
Canada,1981,495894,,,,,,,
Canada,1982,499465,,,,,,,
Canada,1984,576000,,,,,,,
Canada,1985,451998,,,,,,,
Canada,1986,454996,,,,,,,
Canada,1987,394210,,,,,,,
Canada,1988,334097,,,,,,,
Canada,1989,476875,,,,,,,
Canada,1990,484579,,,,,,,
Canada,1991,560375,,,,,,,
Canada,1992,425452,,,,,,,
Canada,1993,501756,,,,,,,
Canada,1994,434781,,,,,,,
Canada,1995,438966,,,,,,,
Canada,1996,,368374,,,,,,
Canada,1997,,367823,,,,,,
Canada,1998,,375905,,,,,,
Canada,1999,,379762,,,,,,
Canada,2000,,306765,,,,,,
Canada,2001,,309740,,,,,,
Canada,2002,,313576,,,,,,
Canada,2003,,237113,,,,,,
Canada,2004,,239222,,,,,,
Canada,2005,,321161,,,,,,
Canada,2006,,243341,,,,,,
Canada,2007,,245215,,,,,,
Canada,2008,,332080,,,,,,
Canada,2009,,332807,,,,,,
Canada,2010,,245404,,,,,,
Canada,2011,,253385,,,,,,
Canada,2012,,,346620,,,,,
Canada,2013,,,343991,,,,,
Canada,2014,,,353804,,,,,
Canada,2015,,,354746,,,,,
Canada,2016,,,352391,,,,,
Canada,2017,,,272260,,,,,
Canada,2018,,,276549,,,,,
Canada,2019,,,269110,,,,,
Canada,2020,,,187073,,,,,
Canada,2021,,,190721,,,,,
Chile,1987,8235872,,,,,,,
Chile,1990,7858343,,,,,,,
Chile,1992,7400143,,,,,,,
Chile,1994,7132318,,,,,,,
Chile,1996,6576079,,,,,,,
Chile,1998,6291755,,,,,,,
Chile,2000,,6893305,,,,,,
Chile,2003,,6927449,,,,,,
Chile,2006,,,5278238,,,,,
Chile,2009,,,4690254,,,,,
Chile,2011,,,4070888,,,,,
Chile,2013,,,2542470,,,,,
Chile,2015,,,2111662,,,,,
Chile,2017,,,1666915,,,,,
Chile,2020,,,2188234,,,,,
Chile,2022,,,1108919,,,,,
China,1981,993884992,,,,,,,
China,1984,1036825024,,,,,,,
China,1987,1082072631,,,,,,,
China (rural),1981,793935232,,,,,,,
China (rural),1984,806618752,,,,,,,
China (rural),1987,819096591,,,,,,,
China (urban),1981,199949792,,,,,,,
China (urban),1984,230206256,,,,,,,
China (urban),1987,262976048,,,,,,,
Colombia,1992,,20361307,,,,,,
Colombia,1996,,24316714,,,,,,
Colombia,1999,,26620508,,,,,,
Colombia,2000,,25570025,,,,,,
Colombia,2001,,,28372281,,,,,
Colombia,2002,,,,25185514,,,,
Colombia,2003,,,,25921642,,,,
Colombia,2004,,,,25941682,,,,
Colombia,2005,,,,24902555,,,,
Colombia,2008,,,,,23480076,,,
Colombia,2009,,,,,23248410,,,
Colombia,2010,,,,,22407559,,,
Colombia,2011,,,,,21382546,,,
Colombia,2012,,,,,20776300,,,
Colombia,2013,,,,,19837240,,,
Colombia,2014,,,,,19015247,,,
Colombia,2015,,,,,18805484,,,
Colombia,2016,,,,,18998735,,,
Colombia,2017,,,,,19052863,,,
Colombia,2018,,,,,19429150,,,
Colombia,2019,,,,,20124006,,,
Colombia,2020,,,,,24323745,,,
Colombia,2021,,,,,,22503563,,
Colombia,2022,,,,,,20774958,,
Colombia,2023,,,,,,19685004,,
Colombia (urban),1980,10864598,,,,,,,
Colombia (urban),1988,,12666856,,,,,,
Colombia (urban),1989,,13310183,,,,,,
Colombia (urban),1991,,13332762,,,,,,
Costa Rica,1981,1842036,,,,,,,
Costa Rica,1986,1965065,,,,,,,
Costa Rica,1989,,1580408,,,,,,
Costa Rica,1990,,1598242,,,,,,
Costa Rica,1991,,1787542,,,,,,
Costa Rica,1992,,1740844,,,,,,
Costa Rica,1993,,1545332,,,,,,
Costa Rica,1994,,1441136,,,,,,
Costa Rica,1995,,1482604,,,,,,
Costa Rica,1996,,1661619,,,,,,
Costa Rica,1997,,1581847,,,,,,
Costa Rica,1998,,1409685,,,,,,
Costa Rica,1999,,1595882,,,,,,
Costa Rica,2000,,1629315,,,,,,
Costa Rica,2001,,,1286834,,,,,
Costa Rica,2002,,,1297774,,,,,
Costa Rica,2003,,,1258144,,,,,
Costa Rica,2004,,,1352026,,,,,
Costa Rica,2005,,,1259250,,,,,
Costa Rica,2006,,,1270122,,,,,
Costa Rica,2007,,,1063878,,,,,
Costa Rica,2008,,,1034960,,,,,
Costa Rica,2009,,,1025651,,,,,
Costa Rica,2010,,,,858421,,,,
Costa Rica,2011,,,,911580,,,,
Costa Rica,2012,,,,860234,,,,
Costa Rica,2013,,,,867569,,,,
Costa Rica,2014,,,,874088,,,,
Costa Rica,2015,,,,842864,,,,
Costa Rica,2016,,,,825606,,,,
Costa Rica,2017,,,,773979,,,,
Costa Rica,2018,,,,820194,,,,
Costa Rica,2019,,,,836420,,,,
Costa Rica,2020,,,,1172779,,,,
Costa Rica,2021,,,,903129,,,,
Costa Rica,2022,,,,870028,,,,
Costa Rica,2023,,,,783525,,,,
Costa Rica,2024,,,,644651,,,,
Croatia,1988,24299,,,,,,,
Croatia,2009,,,,273340,,,,
Croatia,2010,,,,339656,,,,
Croatia,2011,,,,374943,,,,
Croatia,2012,,,,437024,,,,
Croatia,2013,,,,398044,,,,
Croatia,2014,,,,333243,,,,
Croatia,2015,,,,313041,,,,
Croatia,2016,,,,246226,,,,
Croatia,2017,,,,224653,,,,
Croatia,2018,,,,139731,,,,
Croatia,2019,,,,121164,,,,
Croatia,2020,,,,104391,,,,
Croatia,2021,,,,79102,,,,
Croatia,2022,,,,91857,,,,
Croatia,2023,,,,78506,,,,
Cyprus,2004,2947,,,,,,,
Cyprus,2005,1503,,,,,,,
Cyprus,2006,461,,,,,,,
Cyprus,2007,1019,,,,,,,
Cyprus,2008,322,,,,,,,
Cyprus,2009,2211,,,,,,,
Cyprus,2010,2713,,,,,,,
Cyprus,2011,3762,,,,,,,
Cyprus,2012,1594,,,,,,,
Cyprus,2013,3675,,,,,,,
Cyprus,2014,4616,,,,,,,
Cyprus,2015,2756,,,,,,,
Cyprus,2016,1674,,,,,,,
Cyprus,2017,1997,,,,,,,
Cyprus,2018,3287,,,,,,,
Cyprus,2019,6467,,,,,,,
Cyprus,2020,2557,,,,,,,
Cyprus,2021,1205,,,,,,,
Cyprus,2022,485,,,,,,,
Cyprus,2023,892,,,,,,,
Czechia,1992,102697,,,,,,,
Czechia,1993,0,,,,,,,
Czechia,1996,206210,,,,,,,
Czechia,2002,125079,,,,,,,
Czechia,2004,,196070,,,,,,
Czechia,2005,,109899,,,,,,
Czechia,2006,,101118,,,,,,
Czechia,2007,,85213,,,,,,
Czechia,2008,,96159,,,,,,
Czechia,2009,,101391,,,,,,
Czechia,2010,,118585,,,,,,
Czechia,2011,,97899,,,,,,
Czechia,2012,,112928,,,,,,
Czechia,2013,,89027,,,,,,
Czechia,2014,,114779,,,,,,
Czechia,2015,,78701,,,,,,
Czechia,2016,,88875,,,,,,
Czechia,2017,,55109,,,,,,
Czechia,2018,,41157,,,,,,
Czechia,2019,,29113,,,,,,
Czechia,2020,,51279,,,,,,
Czechia,2021,,30590,,,,,,
Czechia,2022,,60838,,,,,,
Czechia,2023,,91056,,,,,,
Denmark,1987,63854,,,,,,,
Denmark,1992,64564,,,,,,,
Denmark,1995,12946,,,,,,,
Denmark,2000,13347,,,,,,,
Denmark,2003,,25342,,,,,,
Denmark,2004,,21925,,,,,,
Denmark,2005,,25448,,,,,,
Denmark,2006,,18765,,,,,,
Denmark,2007,,31781,,,,,,
Denmark,2008,,42406,,,,,,
Denmark,2009,,62676,,,,,,
Denmark,2010,,18336,,,,,,
Denmark,2011,,35108,,,,,,
Denmark,2012,,49174,,,,,,
Denmark,2013,,43307,,,,,,
Denmark,2014,,52278,,,,,,
Denmark,2015,,28419,,,,,,
Denmark,2016,,30899,,,,,,
Denmark,2017,,14543,,,,,,
Denmark,2018,,14997,,,,,,
Denmark,2019,,26719,,,,,,
Denmark,2020,,28790,,,,,,
Denmark,2021,,16579,,,,,,
Denmark,2022,,47460,,,,,,
Denmark,2023,,37494,,,,,,
Dominican Republic,1986,2386203,,,,,,,
Dominican Republic,1989,,4482729,,,,,,
Dominican Republic,1992,,,3797839,,,,,
Dominican Republic,1996,,,,3283704,,,,
Dominican Republic,1997,,,,3131603,,,,
Dominican Republic,2000,,,,,3416564,,,
Dominican Republic,2001,,,,,3415436,,,
Dominican Republic,2002,,,,,3454986,,,
Dominican Republic,2003,,,,,4288955,,,
Dominican Republic,2004,,,,,5063489,,,
Dominican Republic,2005,,,,,,4302410,,
Dominican Republic,2006,,,,,,4063218,,
Dominican Republic,2007,,,,,,4064939,,
Dominican Republic,2008,,,,,,4234485,,
Dominican Republic,2009,,,,,,4023901,,
Dominican Republic,2010,,,,,,4125857,,
Dominican Republic,2011,,,,,,3997053,,
Dominican Republic,2012,,,,,,3983486,,
Dominican Republic,2013,,,,,,4003255,,
Dominican Republic,2014,,,,,,3453419,,
Dominican Republic,2015,,,,,,3073009,,
Dominican Republic,2016,,,,,,2888867,,
Dominican Republic,2017,,,,,,,2541129,
Dominican Republic,2018,,,,,,,2256766,
Dominican Republic,2019,,,,,,,2047464,
Dominican Republic,2020,,,,,,,2387365,
Dominican Republic,2021,,,,,,,2428906,
Dominican Republic,2022,,,,,,,2272205,
Dominican Republic,2023,,,,,,,1912543,
Dominican Republic,2024,,,,,,,1595588,
Ecuador,1994,,7494835,,,,,,
Ecuador,1999,,,,,8557588,,,
Ecuador,2000,,,,,,9724900,,
Ecuador,2003,,,,,,,7850999,
Ecuador,2004,,,,,,,8131107,
Ecuador,2005,,,,,,,7181137,
Ecuador,2006,,,,,,,6598907,
Ecuador,2007,,,,,,,,6578064
Ecuador,2008,,,,,,,,6324410
Ecuador,2009,,,,,,,,6581101
Ecuador,2010,,,,,,,,5992349
Ecuador,2011,,,,,,,,5495032
Ecuador,2012,,,,,,,,5072381
Ecuador,2013,,,,,,,,5144933
Ecuador,2014,,,,,,,,4601740
Ecuador,2015,,,,,,,,4850719
Ecuador,2016,,,,,,,,4832327
Ecuador,2017,,,,,,,,4744562
Ecuador,2018,,,,,,,,4933512
Ecuador,2019,,,,,,,,5311825
Ecuador,2020,,,,,,,,6323838
Ecuador,2021,,,,,,,,5920250
Ecuador,2022,,,,,,,,5509332
Ecuador,2023,,,,,,,,5540669
Ecuador,2024,,,,,,,,5915423
Ecuador (urban),1987,3137131,,,,,,,
Ecuador (urban),1995,,,4374794,,,,,
Ecuador (urban),1998,,,,4721523,,,,
El Salvador,1989,3367183,,,,,,,
El Salvador,1991,3872042,,,,,,,
El Salvador,1995,3640528,,,,,,,
El Salvador,1996,3733737,,,,,,,
El Salvador,1998,3698725,,,,,,,
El Salvador,1999,3551112,,,,,,,
El Salvador,2000,,3328347,,,,,,
El Salvador,2001,,3414890,,,,,,
El Salvador,2002,,3402193,,,,,,
El Salvador,2003,,3505326,,,,,,
El Salvador,2004,,3413830,,,,,,
El Salvador,2005,,3429233,,,,,,
El Salvador,2006,,3375338,,,,,,
El Salvador,2007,,3191264,,,,,,
El Salvador,2008,,3373971,,,,,,
El Salvador,2009,,3425907,,,,,,
El Salvador,2010,,3323003,,,,,,
El Salvador,2011,,3412591,,,,,,
El Salvador,2012,,3269530,,,,,,
