country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,94022,,,,,,,
Albania,2002,,127981,,,,,,
Albania,2005,,79811,,,,,,
Albania,2008,,24383,,,,,,
Albania,2012,,52050,,,,,,
Albania,2014,,,106207,,,,,
Albania,2015,,,32116,,,,,
Albania,2016,,,32805,,,,,
Albania,2017,,,41505,,,,,
Albania,2018,,,,28951,,,,
Albania,2019,,,,7774,,,,
Albania,2020,,,,9675,,,,
Algeria,1988,2956552,,,,,,,
Algeria,1995,,3361476,,,,,,
Algeria,2011,,,0,,,,,
Angola,2000,4396533,,,,,,,
Angola,2008,,4856783,,,,,,
Angola,2018,,,12370168,,,,,
Armenia,1999,,670487,,,,,,
Armenia,2001,,775368,,,,,,
Armenia,2002,,632480,,,,,,
Armenia,2003,,472444,,,,,,
Armenia,2004,,327503,,,,,,
Armenia,2005,,192385,,,,,,
Armenia,2006,,141145,,,,,,
Armenia,2007,,114672,,,,,,
Armenia,2008,,61912,,,,,,
Armenia,2009,,95481,,,,,,
Armenia,2010,,89654,,,,,,
Armenia,2011,,94761,,,,,,
Armenia,2012,,75566,,,,,,
Armenia,2013,,89052,,,,,,
Armenia,2014,,103602,,,,,,
Armenia,2015,,85703,,,,,,
Armenia,2016,,75286,,,,,,
Armenia,2017,,70388,,,,,,
Armenia,2018,,86001,,,,,,
Armenia,2019,,,71924,,,,,
Armenia,2020,,,44914,,,,,
Armenia,2021,,,62744,,,,,
Armenia,2022,,,56322,,,,,
Armenia,2023,,,57152,,,,,
Azerbaijan,1995,1510451,,,,,,,
Azerbaijan,2001,,924516,,,,,,
Azerbaijan,2002,,19809,,,,,,
Azerbaijan,2003,,20482,,,,,,
Azerbaijan,2004,,3890,,,,,,
Azerbaijan,2005,,0,,,,,,
Bangladesh,1983,45530314,,,,,,,
Bangladesh,1985,42006219,,,,,,,
Bangladesh,1988,55361610,,,,,,,
Bangladesh,1991,,58822273,,,,,,
Bangladesh,1995,,53687924,,,,,,
Bangladesh,2000,,,55665672,,,,,
Bangladesh,2005,,,46766829,,,,,
Bangladesh,2010,,,38230991,,,,,
Bangladesh,2016,,,31376284,,,,,
Bangladesh,2022,,,,10009088,,,,
Barbados,2016,4690,,,,,,,
Belarus,1998,,3852229,,,,,,
Belarus,1999,,3383560,,,,,,
Belarus,2000,,2645121,,,,,,
Belarus,2001,,1461878,,,,,,
Belarus,2002,,1029729,,,,,,
Belarus,2003,,850374,,,,,,
Belarus,2004,,414793,,,,,,
Belarus,2005,,235802,,,,,,
Belarus,2006,,101919,,,,,,
Belarus,2007,,101585,,,,,,
Belarus,2008,,49348,,,,,,
Belarus,2009,,51340,,,,,,
Belarus,2010,,16325,,,,,,
Belarus,2011,,5174,,,,,,
