country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,297688,,,
Albania,2017,,,,,254824,,,
Albania,2018,,,,,188908,,,
Argentina (urban),1980,0,,,,,,,
Argentina (urban),1986,332967,,,,,,,
Argentina (urban),1987,399474,,,,,,,
Argentina (urban),1991,371912,,,,,,,
Argentina (urban),1992,,735617,,,,,,
Argentina (urban),1993,,872868,,,,,,
Argentina (urban),1994,,823949,,,,,,
Argentina (urban),1995,,1582863,,,,,,
Argentina (urban),1996,,1698221,,,,,,
Argentina (urban),1997,,1659340,,,,,,
Argentina (urban),1998,,,1827357,,,,,
Argentina (urban),1999,,,1933148,,,,,
Argentina (urban),2000,,,2436819,,,,,
Argentina (urban),2001,,,3604821,,,,,
Argentina (urban),2002,,,5806569,,,,,
Argentina (urban),2003,,,,2821463,,,,
Argentina (urban),2004,,,,2099848,,,,
Argentina (urban),2005,,,,1562206,,,,
Argentina (urban),2006,,,,1238049,,,,
Argentina (urban),2007,,,,997655,,,,
Argentina (urban),2008,,,,959954,,,,
Argentina (urban),2009,,,,906921,,,,
Argentina (urban),2010,,,,575574,,,,
Argentina (urban),2011,,,,458596,,,,
Argentina (urban),2012,,,,487751,,,,
Argentina (urban),2013,,,,423223,,,,
Argentina (urban),2014,,,,416356,,,,
Argentina (urban),2016,,,,510450,,,,
Argentina (urban),2017,,,,452771,,,,
Argentina (urban),2018,,,,672105,,,,
Argentina (urban),2019,,,,696965,,,,
Argentina (urban),2020,,,,914522,,,,
Argentina (urban),2021,,,,569627,,,,
Argentina (urban),2022,,,,542803,,,,
Argentina (urban),2023,,,,487367,,,,
Argentina (urban),2024,,,,407685,,,,
Armenia,1996,707584,,,,,,,
Australia,1981,148263,,,,,,,
Australia,1985,,158090,,,,,,
Australia,1989,,,125145,,,,,
Australia,1995,,,,178740,,,,
Australia,2001,,,,191218,,,,
Australia,2003,,,,196681,,,,
Australia,2004,,,,142028,,,,
Australia,2008,,,,142253,,,,
Australia,2010,,,,76928,,,,
Australia,2014,,,,117022,,,,
Australia,2016,,,,120650,,,,
Australia,2018,,,,124091,,,,
Australia,2020,,,,253724,,,,
Austria,1994,,18326,,,,,,
Austria,1995,,0,,,,,,
Austria,1996,,0,,,,,,
Austria,1997,,19600,,,,,,
Austria,1998,,19100,,,,,,
Austria,1999,,18063,,,,,,
Austria,2000,,19599,,,,,,
Austria,2003,,,30311,,,,,
Austria,2004,,,6673,,,,,
Austria,2005,,,12645,,,,,
Austria,2006,,,12017,,,,,
Austria,2007,,,31641,,,,,
Austria,2008,,,42365,,,,,
Austria,2009,,,57442,,,,,
Austria,2010,,,43458,,,,,
Austria,2011,,,40013,,,,,
Austria,2012,,,56609,,,,,
Austria,2013,,,28662,,,,,
Austria,2014,,,19166,,,,,
Austria,2015,,,59169,,,,,
Austria,2016,,,58017,,,,,
Austria,2017,,,30768,,,,,
Austria,2018,,,50246,,,,,
Austria,2019,,,57422,,,,,
Austria,2020,,,65861,,,,,
Austria,2021,,,43509,,,,,
Austria,2022,,,58227,,,,,
Austria,2023,,,48236,,,,,
Belarus,1993,314748,,,,,,,
Belarus,1995,236599,,,,,,,
Belgium,1985,23678,,,,,,,
Belgium,1988,72806,,,,,,,
Belgium,1992,98772,,,,,,,
Belgium,1995,,73918,,,,,,
Belgium,1997,50141,,,,,,,
Belgium,2000,,31318,,,,,,
Belgium,2003,,,40807,,,,,
Belgium,2004,,,5421,,,,,
Belgium,2005,,,26470,,,,,
Belgium,2006,,,20264,,,,,
Belgium,2007,,,18115,,,,,
Belgium,2008,,,12682,,,,,
Belgium,2009,,,12746,,,,,
Belgium,2010,,,15483,,,,,
Belgium,2011,,,20321,,,,,
