country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,43774,,,
Albania,2017,,,,,28916,,,
Albania,2018,,,,,17652,,,
Argentina (urban),1980,0,,,,,,,
Argentina (urban),1986,290192,,,,,,,
Argentina (urban),1987,211674,,,,,,,
Argentina (urban),1991,152444,,,,,,,
Argentina (urban),1992,,289925,,,,,,
Argentina (urban),1993,,284331,,,,,,
Argentina (urban),1994,,371187,,,,,,
Argentina (urban),1995,,524102,,,,,,
Argentina (urban),1996,,792999,,,,,,
Argentina (urban),1997,,633568,,,,,,
Argentina (urban),1998,,,496212,,,,,
Argentina (urban),1999,,,613089,,,,,
Argentina (urban),2000,,,715926,,,,,
Argentina (urban),2001,,,1219291,,,,,
Argentina (urban),2002,,,961342,,,,,
Argentina (urban),2003,,,,352490,,,,
Argentina (urban),2004,,,,257711,,,,
Argentina (urban),2005,,,,178697,,,,
Argentina (urban),2006,,,,147302,,,,
Argentina (urban),2007,,,,160296,,,,
Argentina (urban),2008,,,,133454,,,,
Argentina (urban),2009,,,,92397,,,,
Argentina (urban),2010,,,,70418,,,,
Argentina (urban),2011,,,,55765,,,,
Argentina (urban),2012,,,,91674,,,,
Argentina (urban),2013,,,,83817,,,,
Argentina (urban),2014,,,,78983,,,,
Argentina (urban),2016,,,,86007,,,,
Argentina (urban),2017,,,,68560,,,,
Argentina (urban),2018,,,,91240,,,,
Argentina (urban),2019,,,,110974,,,,
Argentina (urban),2020,,,,102369,,,,
Argentina (urban),2021,,,,124351,,,,
Argentina (urban),2022,,,,60678,,,,
Argentina (urban),2023,,,,88448,,,,
Argentina (urban),2024,,,,73415,,,,
Armenia,1996,0,,,,,,,
Australia,1981,74012,,,,,,,
Australia,1985,,53179,,,,,,
Australia,1989,,,83774,,,,,
Australia,1995,,,,89435,,,,
Australia,2001,,,,96203,,,,
Australia,2003,,,,145915,,,,
Australia,2004,,,,99519,,,,
Australia,2008,,,,76759,,,,
Australia,2010,,,,76928,,,,
Australia,2014,,,,57264,,,,
Australia,2016,,,,59207,,,,
Australia,2018,,,,124091,,,,
Australia,2020,,,,128083,,,,
Austria,1994,,0,,,,,,
Austria,1995,,0,,,,,,
Austria,1996,,0,,,,,,
Austria,1997,,0,,,,,,
Austria,1998,,0,,,,,,
Austria,1999,,0,,,,,,
Austria,2000,,0,,,,,,
Austria,2003,,,22539,,,,,
Austria,2004,,,5847,,,,,
Austria,2005,,,8797,,,,,
Austria,2006,,,1122,,,,,
Austria,2007,,,21777,,,,,
Austria,2008,,,16478,,,,,
Austria,2009,,,37299,,,,,
Austria,2010,,,28761,,,,,
Austria,2011,,,27124,,,,,
Austria,2012,,,38560,,,,,
Austria,2013,,,21568,,,,,
Austria,2014,,,11412,,,,,
Austria,2015,,,48487,,,,,
Austria,2016,,,47728,,,,,
Austria,2017,,,18760,,,,,
