country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,376215,,,,,,,
Albania,2002,,459561,,,,,,
Albania,2005,,283768,,,,,,
Albania,2008,,173212,,,,,,
Albania,2012,,189559,,,,,,
Albania,2014,,,361091,,,,,
Albania,2015,,,135941,,,,,
Albania,2016,,,168243,,,,,
Albania,2017,,,135399,,,,,
Albania,2018,,,,101251,,,,
Albania,2019,,,,50563,,,,
Albania,2020,,,,60249,,,,
Algeria,1988,6256907,,,,,,,
Algeria,1995,,7089078,,,,,,
Algeria,2011,,,1729655,,,,,
Angola,2000,6580717,,,,,,,
Angola,2008,,8407871,,,,,,
Angola,2018,,,16895639,,,,,
Armenia,1999,,1420273,,,,,,
Armenia,2001,,1520515,,,,,,
Armenia,2002,,1399370,,,,,,
Armenia,2003,,1263104,,,,,,
Armenia,2004,,919229,,,,,,
Armenia,2005,,611156,,,,,,
Armenia,2006,,484808,,,,,,
Armenia,2007,,427082,,,,,,
Armenia,2008,,287296,,,,,,
Armenia,2009,,425632,,,,,,
Armenia,2010,,429550,,,,,,
Armenia,2011,,398004,,,,,,
Armenia,2012,,339857,,,,,,
Armenia,2013,,343576,,,,,,
Armenia,2014,,343944,,,,,,
Armenia,2015,,284310,,,,,,
Armenia,2016,,286390,,,,,,
Armenia,2017,,240829,,,,,,
Armenia,2018,,279962,,,,,,
Armenia,2019,,,291156,,,,,
Armenia,2020,,,199137,,,,,
Armenia,2021,,,259826,,,,,
Armenia,2022,,,298387,,,,,
Armenia,2023,,,249546,,,,,
Azerbaijan,1995,2904746,,,,,,,
Azerbaijan,2001,,2263672,,,,,,
Azerbaijan,2002,,203224,,,,,,
Azerbaijan,2003,,252166,,,,,,
Azerbaijan,2004,,74683,,,,,,
Azerbaijan,2005,,24281,,,,,,
Bangladesh,1983,74670876,,,,,,,
Bangladesh,1985,72946849,,,,,,,
Bangladesh,1988,83958300,,,,,,,
Bangladesh,1991,,89387079,,,,,,
Bangladesh,1995,,86138018,,,,,,
Bangladesh,2000,,,89420809,,,,,
Bangladesh,2005,,,85418067,,,,,
Bangladesh,2010,,,79342552,,,,,
Bangladesh,2016,,,71962654,,,,,
Bangladesh,2022,,,,34652266,,,,
Barbados,2016,8830,,,,,,,
Belarus,1998,,6267751,,,,,,
Belarus,1999,,5673371,,,,,,
Belarus,2000,,4936081,,,,,,
Belarus,2001,,3280429,,,,,,
Belarus,2002,,2632993,,,,,,
Belarus,2003,,2210960,,,,,,
Belarus,2004,,1327138,,,,,,
Belarus,2005,,791004,,,,,,
Belarus,2006,,472753,,,,,,
Belarus,2007,,317917,,,,,,
Belarus,2008,,231141,,,,,,
Belarus,2009,,212554,,,,,,
Belarus,2010,,124784,,,,,,
Belarus,2011,,84555,,,,,,
Belarus,2012,,24811,,,,,,
Belarus,2013,,14089,,,,,,
Belarus,2014,,5047,,,,,,
Belarus,2015,,28145,,,,,,
Belarus,2016,,26554,,,,,,
Belarus,2017,,14492,,,,,,
Belarus,2018,,13987,,,,,,
Belarus,2019,,1718,,,,,,
Belarus,2020,,6179,,,,,,
Belize,1995,,54151,,,,,,
Belize,2018,,,,15300,,,,
Benin,2003,6659214,,,,,,,
Benin,2011,,8186800,,,,,,
Benin,2015,,9474408,,,,,,
Benin,2018,,,7341288,,,,,
Benin,2021,,,6836302,,,,,
Bhutan,2003,265390,,,,,,,
Bhutan,2007,,181597,,,,,,
Bhutan,2012,,86557,,,,,,
Bhutan,2017,,72264,,,,,,
Bhutan,2022,,,3930,,,,,
Bosnia and Herzegovina,2001,66966,,,,,,,
Bosnia and Herzegovina,2004,37508,,,,,,,
Bosnia and Herzegovina,2007,,24484,,,,,,
Bosnia and Herzegovina,2011,,36875,,,,,,
Botswana,1985,729076,,,,,,,
Botswana,1993,801622,,,,,,,
Botswana,2002,,866155,,,,,,
Botswana,2009,,679150,,,,,,
Botswana,2015,,797789,,,,,,
Bulgaria,1989,0,,,,,,,
Bulgaria,1994,0,,,,,,,
Bulgaria,1995,,,,291515,,,,
Bulgaria,1997,,,778342,,,,,
Bulgaria,2001,,,,725859,,,,
Bulgaria,2003,,,,,427415,,,
Bulgaria,2007,,,,,223048,,,
Burkina Faso,1994,9480992,,,,,,,
Burkina Faso,1998,,10296329,,,,,,
Burkina Faso,2003,,10606940,,,,,,
Burkina Faso,2009,,,12928680,,,,,
Burkina Faso,2014,,,,14110996,,,,
Burkina Faso,2018,,,,,13691831,,,
Burkina Faso,2021,,,,,14421061,,,
Burundi,1992,5478431,,,,,,,
Burundi,1998,,5916849,,,,,,
Burundi,2006,,7157763,,,,,,
Burundi,2013,,9269011,,,,,,
Burundi,2020,,,11044888,,,,,
Cameroon,1996,9616447,,,,,,,
Cameroon,2001,,7627159,,,,,,
Cameroon,2007,,9632503,,,,,,
Cameroon,2014,,9344832,,,,,,
Cameroon,2021,,,11303303,,,,,
Cape Verde,2001,246153,,,,,,,
Cape Verde,2007,,203810,,,,,,
Cape Verde,2015,,,152116,,,,,
Central African Republic,1992,2799483,,,,,,,
Central African Republic,2008,,3605515,,,,,,
Central African Republic,2021,,,4289942,,,,,
Chad,2003,7761689,,,,,,,
Chad,2011,8128794,,,,,,,
Chad,2018,,10384830,,,,,,
Chad,2022,,11334331,,,,,,
China,1990,,1059494795,,,,,,
China,1993,,1049383143,,,,,,
China,1996,,967704908,,,,,,
China,1999,,934857699,,,,,,
China,2002,,819603275,,,,,,
China,2005,,661610505,,,,,,
China,2008,,550778834,,,,,,
China,2010,,467198904,,,,,,
China,2011,,399807651,,,,,,
China,2012,,347773651,,,,,,
China,2013,,,232184167,,,,,
China,2014,,,192054345,,,,,
China,2015,,,150353339,,,,,
China,2016,,,120395742,,,,,
China,2017,,,108002432,,,,,
China,2018,,,79867560,,,,,
China,2019,,,44828643,,,,,
China,2020,,,24236705,,,,,
China,2021,,,4585171,,,,,
China,2022,,,7595445,,,,,
China (rural),1990,,806545234,,,,,,
China (rural),1993,,806220137,,,,,,
China (rural),1996,,738376653,,,,,,
China (rural),1999,,723209604,,,,,,
China (rural),2002,,660645029,,,,,,
China (rural),2005,,539233854,,,,,,
