country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,376215,,,,,,,,,,,,,,,
Albania,2002,,459561,,,,,,,,,,,,,,
Albania,2005,,283768,,,,,,,,,,,,,,
Albania,2008,,173212,,,,,,,,,,,,,,
Albania,2012,,189559,,,,,,,,,,,,,,
Albania,2014,,,361091,,,,,,,,,,,,,
Albania,2015,,,135941,,,,,,,,,,,,,
Albania,2016,,,168243,,,,,,,,,,524360,,,
Albania,2017,,,135399,,,,,,,,,,460599,,,
Albania,2018,,,,101251,,,,,,,,,375074,,,
Albania,2019,,,,50563,,,,,,,,,,,,
Albania,2020,,,,60249,,,,,,,,,,,,
Algeria,1988,6256907,,,,,,,,,,,,,,,
Algeria,1995,,7089078,,,,,,,,,,,,,,
Algeria,2011,,,1729655,,,,,,,,,,,,,
Angola,2000,6580717,,,,,,,,,,,,,,,
Angola,2008,,8407871,,,,,,,,,,,,,,
Angola,2018,,,16895639,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,0,,,,,,,
Argentina (urban),1986,,,,,,,,,559812,,,,,,,
Argentina (urban),1987,,,,,,,,,569003,,,,,,,
Argentina (urban),1991,,,,,,,,,1133699,,,,,,,
Argentina (urban),1992,,,,,,,,,,1320616,,,,,,
Argentina (urban),1993,,,,,,,,,,1545961,,,,,,
Argentina (urban),1994,,,,,,,,,,1639896,,,,,,
Argentina (urban),1995,,,,,,,,,,2545657,,,,,,
Argentina (urban),1996,,,,,,,,,,2817696,,,,,,
Argentina (urban),1997,,,,,,,,,,2699250,,,,,,
Argentina (urban),1998,,,,,,,,,,,3154662,,,,,
Argentina (urban),1999,,,,,,,,,,,3323374,,,,,
Argentina (urban),2000,,,,,,,,,,,4021722,,,,,
Argentina (urban),2001,,,,,,,,,,,5729552,,,,,
Argentina (urban),2002,,,,,,,,,,,8647861,,,,,
Argentina (urban),2003,,,,,,,,,,,,4749431,,,,
Argentina (urban),2004,,,,,,,,,,,,3695140,,,,
Argentina (urban),2005,,,,,,,,,,,,3083684,,,,
Argentina (urban),2006,,,,,,,,,,,,2413345,,,,
Argentina (urban),2007,,,,,,,,,,,,2027785,,,,
Argentina (urban),2008,,,,,,,,,,,,1934686,,,,
Argentina (urban),2009,,,,,,,,,,,,1665824,,,,
Argentina (urban),2010,,,,,,,,,,,,1305335,,,,
Argentina (urban),2011,,,,,,,,,,,,883862,,,,
Argentina (urban),2012,,,,,,,,,,,,979428,,,,
Argentina (urban),2013,,,,,,,,,,,,872159,,,,
Argentina (urban),2014,,,,,,,,,,,,980088,,,,
Argentina (urban),2016,,,,,,,,,,,,1038988,,,,
Argentina (urban),2017,,,,,,,,,,,,1025658,,,,
Argentina (urban),2018,,,,,,,,,,,,1331459,,,,
Argentina (urban),2019,,,,,,,,,,,,1585464,,,,
Argentina (urban),2020,,,,,,,,,,,,1762010,,,,
Argentina (urban),2021,,,,,,,,,,,,1369325,,,,
Argentina (urban),2022,,,,,,,,,,,,1216217,,,,
Argentina (urban),2023,,,,,,,,,,,,1309979,,,,
Argentina (urban),2024,,,,,,,,,,,,1167587,,,,
Armenia,1996,,,,,,,,,1214837,,,,,,,
Armenia,1999,,1420273,,,,,,,,,,,,,,
Armenia,2001,,1520515,,,,,,,,,,,,,,
Armenia,2002,,1399370,,,,,,,,,,,,,,
Armenia,2003,,1263104,,,,,,,,,,,,,,
Armenia,2004,,919229,,,,,,,,,,,,,,
Armenia,2005,,611156,,,,,,,,,,,,,,
Armenia,2006,,484808,,,,,,,,,,,,,,
Armenia,2007,,427082,,,,,,,,,,,,,,
Armenia,2008,,287296,,,,,,,,,,,,,,
Armenia,2009,,425632,,,,,,,,,,,,,,
Armenia,2010,,429550,,,,,,,,,,,,,,
Armenia,2011,,398004,,,,,,,,,,,,,,
Armenia,2012,,339857,,,,,,,,,,,,,,
Armenia,2013,,343576,,,,,,,,,,,,,,
Armenia,2014,,343944,,,,,,,,,,,,,,
Armenia,2015,,284310,,,,,,,,,,,,,,
Armenia,2016,,286390,,,,,,,,,,,,,,
Armenia,2017,,240829,,,,,,,,,,,,,,
Armenia,2018,,279962,,,,,,,,,,,,,,
Armenia,2019,,,291156,,,,,,,,,,,,,
Armenia,2020,,,199137,,,,,,,,,,,,,
Armenia,2021,,,259826,,,,,,,,,,,,,
Armenia,2022,,,298387,,,,,,,,,,,,,
Armenia,2023,,,249546,,,,,,,,,,,,,
Australia,1981,,,,,,,,,185979,,,,,,,
Australia,1985,,,,,,,,,,211090,,,,,,
Australia,1989,,,,,,,,,,,167325,,,,,
Australia,1995,,,,,,,,,,,,219948,,,,
Australia,2001,,,,,,,,,,,,191218,,,,
Australia,2003,,,,,,,,,,,,244788,,,,
Australia,2004,,,,,,,,,,,,142028,,,,
Australia,2008,,,,,,,,,,,,142253,,,,
Australia,2010,,,,,,,,,,,,149298,,,,
Australia,2014,,,,,,,,,,,,174757,,,,
Australia,2016,,,,,,,,,,,,120650,,,,
Australia,2018,,,,,,,,,,,,184287,,,,
Australia,2020,,,,,,,,,,,,253724,,,,
Austria,1994,,,,,,,,,,18326,,,,,,
Austria,1995,,,,,,,,,,18692,,,,,,
Austria,1996,,,,,,,,,,18837,,,,,,
Austria,1997,,,,,,,,,,19600,,,,,,
Austria,1998,,,,,,,,,,39198,,,,,,
Austria,1999,,,,,,,,,,18063,,,,,,
Austria,2000,,,,,,,,,,19599,,,,,,
Austria,2003,,,,,,,,,,,32634,,,,,
Austria,2004,,,,,,,,,,,7275,,,,,
Austria,2005,,,,,,,,,,,16095,,,,,
Austria,2006,,,,,,,,,,,19052,,,,,
Austria,2007,,,,,,,,,,,49670,,,,,
Austria,2008,,,,,,,,,,,48432,,,,,
Austria,2009,,,,,,,,,,,61120,,,,,
Austria,2010,,,,,,,,,,,48107,,,,,
Austria,2011,,,,,,,,,,,48254,,,,,
Austria,2012,,,,,,,,,,,57599,,,,,
Austria,2013,,,,,,,,,,,31936,,,,,
Austria,2014,,,,,,,,,,,25970,,,,,
