country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,71.59013,,,,,,,,,,,,,,,
Albania,2002,,73.179245,,,,,,,,,,,,,,
Albania,2005,,64.41114,,,,,,,,,,,,,,
Albania,2008,,58.716167,,,,,,,,,,,,,,
Albania,2012,,60.390068,,,,,,,,,,,,,,
Albania,2014,,,57.364906,,,,,,,,,,,,,
Albania,2015,,,45.408344,,,,,,,,,,,,,
Albania,2016,,,44.866104,,,,,,,,,,58.568306,,,
Albania,2017,,,44.721672,,,,,,,,,,54.598694,,,
Albania,2018,,,,34.79563,,,,,,,,,51.482235,,,
Albania,2019,,,,34.034912,,,,,,,,,,,,
Albania,2020,,,,31.054688,,,,,,,,,,,,
Algeria,1988,77.663,,,,,,,,,,,,,,,
Algeria,1995,,75.464,,,,,,,,,,,,,,
Algeria,2011,,,58.175,,,,,,,,,,,,,
Angola,2000,76.91398,,,,,,,,,,,,,,,
Angola,2008,,78.41079,,,,,,,,,,,,,,
Angola,2018,,,85.83766,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,11.206,,,,,,,
Argentina (urban),1986,,,,,,,,,8.849125,,,,,,,
Argentina (urban),1987,,,,,,,,,13.329443,,,,,,,
Argentina (urban),1991,,,,,,,,,23.78121,,,,,,,
Argentina (urban),1992,,,,,,,,,,24.6063,,,,,,
Argentina (urban),1993,,,,,,,,,,23.879759,,,,,,
Argentina (urban),1994,,,,,,,,,,24.851692,,,,,,
Argentina (urban),1995,,,,,,,,,,30.458578,,,,,,
Argentina (urban),1996,,,,,,,,,,32.139374,,,,,,
Argentina (urban),1997,,,,,,,,,,30.561771,,,,,,
Argentina (urban),1998,,,,,,,,,,,33.15312,,,,,
Argentina (urban),1999,,,,,,,,,,,34.50778,,,,,
Argentina (urban),2000,,,,,,,,,,,37.061317,,,,,
Argentina (urban),2001,,,,,,,,,,,41.5657,,,,,
Argentina (urban),2002,,,,,,,,,,,55.940212,,,,,
Argentina (urban),2003,,,,,,,,,,,,40.34431,,,,
Argentina (urban),2004,,,,,,,,,,,,34.94104,,,,
Argentina (urban),2005,,,,,,,,,,,,30.489931,,,,
Argentina (urban),2006,,,,,,,,,,,,25.382772,,,,
Argentina (urban),2007,,,,,,,,,,,,24.777042,,,,
Argentina (urban),2008,,,,,,,,,,,,21.809893,,,,
Argentina (urban),2009,,,,,,,,,,,,20.117443,,,,
Argentina (urban),2010,,,,,,,,,,,,18.454746,,,,
Argentina (urban),2011,,,,,,,,,,,,15.763452,,,,
Argentina (urban),2012,,,,,,,,,,,,14.632029,,,,
Argentina (urban),2013,,,,,,,,,,,,14.793436,,,,
Argentina (urban),2014,,,,,,,,,,,,17.009983,,,,
Argentina (urban),2016,,,,,,,,,,,,16.602573,,,,
Argentina (urban),2017,,,,,,,,,,,,14.027614,,,,
Argentina (urban),2018,,,,,,,,,,,,17.717522,,,,
Argentina (urban),2019,,,,,,,,,,,,20.11226,,,,
Argentina (urban),2020,,,,,,,,,,,,24.786722,,,,
Argentina (urban),2021,,,,,,,,,,,,20.260513,,,,
Argentina (urban),2022,,,,,,,,,,,,20.184153,,,,
Argentina (urban),2023,,,,,,,,,,,,22.639975,,,,
Argentina (urban),2024,,,,,,,,,,,,21.024454,,,,
Armenia,1996,,,,,,,,,79.696,,,,,,,
Armenia,1999,,90.02356,,,,,,,,,,,,,,
Armenia,2001,,90.22484,,,,,,,,,,,,,,
Armenia,2002,,89.81423,,,,,,,,,,,,,,
Armenia,2003,,90.702995,,,,,,,,,,,,,,
Armenia,2004,,84.13428,,,,,,,,,,,,,,
Armenia,2005,,80.39993,,,,,,,,,,,,,,
Armenia,2006,,78.780975,,,,,,,,,,,,,,
Armenia,2007,,72.34252,,,,,,,,,,,,,,
Armenia,2008,,69.40972,,,,,,,,,,,,,,
Armenia,2009,,77.23337,,,,,,,,,,,,,,
Armenia,2010,,77.88961,,,,,,,,,,,,,,
Armenia,2011,,75.04874,,,,,,,,,,,,,,
Armenia,2012,,73.86593,,,,,,,,,,,,,,
Armenia,2013,,70.681885,,,,,,,,,,,,,,
Armenia,2014,,69.9508,,,,,,,,,,,,,,
Armenia,2015,,65.09447,,,,,,,,,,,,,,
Armenia,2016,,58.476597,,,,,,,,,,,,,,
Armenia,2017,,67.113754,,,,,,,,,,,,,,
