country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,1684484,,,
Albania,2017,,,,,1568870,,,
Albania,2018,,,,,1475674,,,
Argentina (urban),1980,2601806,,,,,,,
Argentina (urban),1986,2329735,,,,,,,
Argentina (urban),1987,3580527,,,,,,,
Argentina (urban),1991,6901153,,,,,,,
Argentina (urban),1992,,7257872,,,,,,
Argentina (urban),1993,,7156690,,,,,,
Argentina (urban),1994,,7566353,,,,,,
Argentina (urban),1995,,9417528,,,,,,
Argentina (urban),1996,,10086016,,,,,,
Argentina (urban),1997,,9729891,,,,,,
Argentina (urban),1998,,,10703215,,,,,
Argentina (urban),1999,,,11294260,,,,,
Argentina (urban),2000,,,12294459,,,,,
Argentina (urban),2001,,,13970182,,,,,
Argentina (urban),2002,,,19042088,,,,,
Argentina (urban),2003,,,,13903133,,,,
Argentina (urban),2004,,,,12187429,,,,
Argentina (urban),2005,,,,10765161,,,,
Argentina (urban),2006,,,,9071586,,,,
Argentina (urban),2007,,,,8959762,,,,
Argentina (urban),2008,,,,7981544,,,,
Argentina (urban),2009,,,,7453846,,,,
Argentina (urban),2010,,,,6922443,,,,
Argentina (urban),2011,,,,5985497,,,,
Argentina (urban),2012,,,,5621360,,,,
Argentina (urban),2013,,,,5748147,,,,
Argentina (urban),2014,,,,6687323,,,,
Argentina (urban),2016,,,,6678309,,,,
Argentina (urban),2017,,,,5700067,,,,
Argentina (urban),2018,,,,7268514,,,,
Argentina (urban),2019,,,,8320752,,,,
Argentina (urban),2020,,,,10317913,,,,
Argentina (urban),2021,,,,8467084,,,,
Argentina (urban),2022,,,,8463787,,,,
Argentina (urban),2023,,,,9532827,,,,
Argentina (urban),2024,,,,8894405,,,,
Armenia,1996,2613021,,,,,,,
Australia,1981,372263,,,,,,,
Australia,1985,,475102,,,,,,
Australia,1989,,,503745,,,,,
Australia,1995,,,,494713,,,,
Australia,2001,,,,433134,,,,
Australia,2003,,,,442272,,,,
Australia,2004,,,,298097,,,,
Australia,2008,,,,213881,,,,
Australia,2010,,,,296686,,,,
Australia,2014,,,,293028,,,,
Australia,2016,,,,302247,,,,
Australia,2018,,,,311906,,,,
Australia,2020,,,,384108,,,,
Austria,1994,,97491,,,,,,
Austria,1995,,79057,,,,,,
Austria,1996,,58611,,,,,,
Austria,1997,,77350,,,,,,
Austria,1998,,94082,,,,,,
Austria,1999,,58108,,,,,,
Austria,2000,,78668,,,,,,
Austria,2003,,,62516,,,,,
Austria,2004,,,51141,,,,,
Austria,2005,,,58735,,,,,
Austria,2006,,,48935,,,,,
Austria,2007,,,72899,,,,,
Austria,2008,,,94425,,,,,
Austria,2009,,,102853,,,,,
Austria,2010,,,85012,,,,,
Austria,2011,,,114614,,,,,
Austria,2012,,,121097,,,,,
Austria,2013,,,69923,,,,,
Austria,2014,,,71609,,,,,
Austria,2015,,,137347,,,,,
Austria,2016,,,138136,,,,,
Austria,2017,,,72050,,,,,
Austria,2018,,,106582,,,,,
Austria,2019,,,88123,,,,,
Austria,2020,,,112550,,,,,
Austria,2021,,,122367,,,,,
Austria,2022,,,108161,,,,,
Austria,2023,,,101527,,,,,
Belarus,1993,9286716,,,,,,,
Belarus,1995,6291734,,,,,,,
Belgium,1985,98481,,,,,,,
Belgium,1988,94659,,,,,,,
Belgium,1992,119910,,,,,,,
Belgium,1995,,144668,,,,,,
Belgium,1997,127058,,,,,,,
Belgium,2000,,100251,,,,,,
Belgium,2003,,,113610,,,,,
Belgium,2004,,,46366,,,,,
Belgium,2005,,,76654,,,,,
Belgium,2006,,,57274,,,,,
Belgium,2007,,,56875,,,,,
Belgium,2008,,,52564,,,,,
Belgium,2009,,,64884,,,,,
Belgium,2010,,,80904,,,,,
Belgium,2011,,,91510,,,,,
Belgium,2012,,,65722,,,,,
Belgium,2013,,,78422,,,,,
Belgium,2014,,,38723,,,,,
Belgium,2015,,,36245,,,,,
Belgium,2016,,,52694,,,,,
Belgium,2017,,,59703,,,,,
Belgium,2018,,,36480,,,,,
Belgium,2019,,,31848,,,,,
Belgium,2020,,,35888,,,,,
Belgium,2021,,,31883,,,,,
Belgium,2022,,,25319,,,,,
Belgium,2023,,,34518,,,,,
Belize,1993,134654,,,,,,,
Belize,1994,145592,,,,,,,
Belize,1996,,,158514,,,,,
Belize,1997,166074,,,,,,,
Belize,1998,167020,,,,,,,
Belize,1999,172698,,,,,,,
Bolivia,1997,,4656939,,,,,,
Bolivia,1999,,,4989637,,,,,
Bolivia,2000,,,,5659289,,,,
Bolivia,2001,,,,5458323,,,,
Bolivia,2002,,,,5669566,,,,
Bolivia,2004,,,,,5319403,,,
Bolivia,2005,,,,,,5252897,,
Bolivia,2006,,,,,,4963182,,
Bolivia,2007,,,,,,4903433,,
Bolivia,2008,,,,,,4323454,,
Bolivia,2009,,,,,,3889507,,
Bolivia,2011,,,,,,3352951,,
Bolivia,2012,,,,,,3369410,,
Bolivia,2013,,,,,,3159653,,
Bolivia,2014,,,,,,3172216,,
Bolivia,2015,,,,,,3274585,,
Bolivia,2016,,,,,,3392811,,
Bolivia,2017,,,,,,3343726,,
Bolivia,2018,,,,,,3211990,,
Bolivia,2019,,,,,,2802947,,
Bolivia,2020,,,,,,3084173,,
Bolivia,2021,,,,,,2863622,,
Bolivia,2022,,,,,,3026084,,
Bolivia,2023,,,,,,2914921,,
Bolivia (urban),1990,2237658,,,,,,,
Bolivia (urban),1992,2958530,,,,,,,
Brazil,1981,92278207,,,,,,,
Brazil,1982,93806508,,,,,,,
Brazil,1983,102120092,,,,,,,
Brazil,1984,104905227,,,,,,,
Brazil,1985,102287331,,,,,,,
