country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,1.6952479,,,
Albania,2017,,,,,1.5666558,,,
Albania,2018,,,,,1.480728,,,
Argentina (urban),1980,1.9484148,,,,,,,
Argentina (urban),1986,2.145012,,,,,,,
Argentina (urban),1987,2.4644432,,,,,,,
Argentina (urban),1991,2.6404057,,,,,,,
Argentina (urban),1992,,2.4838443,,,,,,
Argentina (urban),1993,,2.4087248,,,,,,
Argentina (urban),1994,,2.5668378,,,,,,
Argentina (urban),1995,,3.0298543,,,,,,
Argentina (urban),1996,,3.1410315,,,,,,
Argentina (urban),1997,,3.0893292,,,,,,
Argentina (urban),1998,,,3.3903537,,,,,
Argentina (urban),1999,,,3.223272,,,,,
Argentina (urban),2000,,,3.496629,,,,,
Argentina (urban),2001,,,4.0665245,,,,,
Argentina (urban),2002,,,4.164974,,,,,
Argentina (urban),2003,,,,3.4772587,,,,
Argentina (urban),2004,,,,3.0225065,,,,
Argentina (urban),2005,,,,2.8957787,,,,
Argentina (urban),2006,,,,2.683916,,,,
Argentina (urban),2007,,,,2.6560843,,,,
Argentina (urban),2008,,,,2.4481409,,,,
Argentina (urban),2009,,,,2.2889214,,,,
Argentina (urban),2010,,,,2.2804706,,,,
Argentina (urban),2011,,,,2.156658,,,,
Argentina (urban),2012,,,,2.0010314,,,,
Argentina (urban),2013,,,,1.9678478,,,,
Argentina (urban),2014,,,,2.0411856,,,,
Argentina (urban),2016,,,,2.1058156,,,,
Argentina (urban),2017,,,,1.9996291,,,,
Argentina (urban),2018,,,,2.0345323,,,,
Argentina (urban),2019,,,,2.2259076,,,,
Argentina (urban),2020,,,,2.1599653,,,,
Argentina (urban),2021,,,,2.1119714,,,,
Argentina (urban),2022,,,,1.9164876,,,,
Argentina (urban),2023,,,,2.1151476,,,,
Argentina (urban),2024,,,,2.1060784,,,,
Armenia,1996,2.3630447,,,,,,,
Australia,1981,1.102533,,,,,,,
Australia,1985,,1.2086856,,,,,,
Australia,1989,,,1.2237025,,,,,
Australia,1995,,,,1.1972417,,,,
Australia,2001,,,,1.2544591,,,,
Australia,2003,,,,1.2538364,,,,
Australia,2004,,,,1.239179,,,,
Australia,2008,,,,1.4542674,,,,
Australia,2010,,,,1.3853638,,,,
Australia,2014,,,,1.3444033,,,,
Australia,2016,,,,1.2875152,,,,
Australia,2018,,,,1.336818,,,,
Australia,2020,,,,1.2919182,,,,
Austria,1994,,1.1074307,,,,,,
Austria,1995,,1.0580695,,,,,,
Austria,1996,,1.0320898,,,,,,
Austria,1997,,1.015951,,,,,,
Austria,1998,,1.1573465,,,,,,
Austria,1999,,1.0668736,,,,,,
Austria,2000,,1.0171819,,,,,,
Austria,2003,,,1.0706276,,,,,
