country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.8983026,,,,,,,
Albania,2002,,1.2088716,,,,,,
Albania,2005,,1.1410106,,,,,,
Albania,2008,,1.1127028,,,,,,
Albania,2012,,1.0407171,,,,,,
Albania,2014,,,1.3760699,,,,,
Albania,2015,,,1.2482194,,,,,
Albania,2016,,,1.3063492,,,,,
Albania,2017,,,1.2593763,,,,,
Albania,2018,,,,1.0833558,,,,
Albania,2019,,,,1.0992643,,,,
Albania,2020,,,,1.0514045,,,,
Algeria,1988,1.6370283,,,,,,,
Algeria,1995,,1.4520677,,,,,,
Algeria,2011,,,0.99291563,,,,,
Angola,2000,3.638158,,,,,,,
Angola,2008,,2.1464267,,,,,,
Angola,2018,,,3.4635935,,,,,
Armenia,1999,,1.5463235,,,,,,
Armenia,2001,,1.4813666,,,,,,
Armenia,2002,,1.4439179,,,,,,
Armenia,2003,,1.335432,,,,,,
Armenia,2004,,1.6623967,,,,,,
Armenia,2005,,1.5485061,,,,,,
Armenia,2006,,1.1073625,,,,,,
Armenia,2007,,1.1838206,,,,,,
Armenia,2008,,1.0667241,,,,,,
Armenia,2009,,1.0016693,,,,,,
Armenia,2010,,1.129915,,,,,,
Armenia,2011,,1.077006,,,,,,
Armenia,2012,,1.1063591,,,,,,
Armenia,2013,,1.1472408,,,,,,
Armenia,2014,,1.2191801,,,,,,
Armenia,2015,,1.2860577,,,,,,
Armenia,2016,,1.2656617,,,,,,
Armenia,2017,,1.3674651,,,,,,
Armenia,2018,,1.4344324,,,,,,
Armenia,2019,,,1.1398287,,,,,
Armenia,2020,,,0.874341,,,,,
Armenia,2021,,,1.0160575,,,,,
Armenia,2022,,,1.0073895,,,,,
Armenia,2023,,,0.9730121,,,,,
Azerbaijan,1995,1.4006382,,,,,,,
Azerbaijan,2001,,1.5554827,,,,,,
Azerbaijan,2002,,0.91733533,,,,,,
Azerbaijan,2003,,0.977939,,,,,,
Azerbaijan,2004,,0.98603934,,,,,,
Azerbaijan,2005,,0.9795368,,,,,,
Bangladesh,1983,0.910779,,,,,,,
Bangladesh,1985,0.9809528,,,,,,,
Bangladesh,1988,1.0778692,,,,,,,
Bangladesh,1991,,1.0004907,,,,,,
Bangladesh,1995,,1.3207182,,,,,,
Bangladesh,2000,,,1.3422153,,,,,
Bangladesh,2005,,,1.3364652,,,,,
Bangladesh,2010,,,1.2627788,,,,,
Bangladesh,2016,,,1.2730651,,,,,
Bangladesh,2022,,,,1.1796215,,,,
Barbados,2016,1.3502103,,,,,,,
Belarus,1998,,1.2181025,,,,,,
Belarus,1999,,1.1879704,,,,,,
Belarus,2000,,1.1593466,,,,,,
Belarus,2001,,1.1307653,,,,,,
Belarus,2002,,1.122568,,,,,,
Belarus,2003,,1.0249932,,,,,,
Belarus,2004,,0.91390294,,,,,,
Belarus,2005,,0.96087956,,,,,,
Belarus,2006,,1.0038972,,,,,,
Belarus,2007,,1.0805656,,,,,,
Belarus,2008,,0.98642004,,,,,,
Belarus,2009,,0.9856778,,,,,,
Belarus,2010,,1.0270857,,,,,,
Belarus,2011,,0.9494556,,,,,,
Belarus,2012,,0.92811155,,,,,,
Belarus,2013,,0.9353182,,,,,,
Belarus,2014,,0.96773064,,,,,,
Belarus,2015,,0.8839506,,,,,,
Belarus,2016,,0.87428313,,,,,,
Belarus,2017,,0.8790609,,,,,,
Belarus,2018,,0.8750121,,,,,,
Belarus,2019,,0.87557274,,,,,,
Belarus,2020,,0.83466977,,,,,,
Belize,1995,,5.341089,,,,,,
Belize,2018,,,,1.839477,,,,
Benin,2003,1.7374451,,,,,,,
Benin,2011,,2.196207,,,,,,
Benin,2015,,2.8982859,,,,,,
Benin,2018,,,1.6649604,,,,,
Benin,2021,,,1.3905407,,,,,
Bhutan,2003,1.9520042,,,,,,,
Bhutan,2007,,1.6824181,,,,,,
Bhutan,2012,,1.7558815,,,,,,
Bhutan,2017,,1.599254,,,,,,
Bhutan,2022,,,1.019372,,,,,
Bosnia and Herzegovina,2001,1.1199344,,,,,,,
Bosnia and Herzegovina,2004,1.3526628,,,,,,,
Bosnia and Herzegovina,2007,,1.2734753,,,,,,
Bosnia and Herzegovina,2011,,1.2725238,,,,,,
Botswana,1985,4.096454,,,,,,,
Botswana,1993,5.563969,,,,,,,
Botswana,2002,,6.231659,,,,,,
Botswana,2009,,4.6877446,,,,,,
Botswana,2015,,4.1626477,,,,,,
Bulgaria,1989,0.79506075,,,,,,,
Bulgaria,1994,0.8432041,,,,,,,
Bulgaria,1995,,,,1.2794232,,,,
Bulgaria,1997,,,0.94818,,,,,
Bulgaria,2001,,,,1.2528208,,,,
Bulgaria,2003,,,,,1.0504969,,,
Bulgaria,2007,,,,,0.9907576,,,
Burkina Faso,1994,2.7696364,,,,,,,
Burkina Faso,1998,,3.0702612,,,,,,
