country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,0.81127787,,,,,,,,,,,,,,,
Albania,2002,,0.8652129,,,,,,,,,,,,,,
Albania,2005,,0.8538844,,,,,,,,,,,,,,
Albania,2008,,0.6093308,,,,,,,,,,,,,,
Albania,2012,,0.88728625,,,,,,,,,,,,,,
Albania,2014,,,0.9234047,,,,,,,,,,,,,
Albania,2015,,,0.785064,,,,,,,,,,,,,
Albania,2016,,,0.7360717,,,,,,,,,,1.5258546,,,
Albania,2017,,,0.87705374,,,,,,,,,,1.4881282,,,
Albania,2018,,,,0.792746,,,,,,,,,1.3709987,,,
Albania,2019,,,,0.6337198,,,,,,,,,,,,
Albania,2020,,,,0.669514,,,,,,,,,,,,
Algeria,1988,1.1637244,,,,,,,,,,,,,,,
Algeria,1995,,1.1624073,,,,,,,,,,,,,,
Algeria,2011,,,0.37419808,,,,,,,,,,,,,
Angola,2000,1.8744906,,,,,,,,,,,,,,,
Angola,2008,,1.4845128,,,,,,,,,,,,,,
Angola,2018,,,1.9515303,,,,,,,,,,,,,
Argentina (urban),1986,,,,,,,,,2.3282845,,,,,,,
Argentina (urban),1987,,,,,,,,,2.3123486,,,,,,,
Argentina (urban),1991,,,,,,,,,1.2888137,,,,,,,
Argentina (urban),1992,,,,,,,,,,1.7884638,,,,,,
Argentina (urban),1993,,,,,,,,,,1.7568903,,,,,,
Argentina (urban),1994,,,,,,,,,,1.6724949,,,,,,
Argentina (urban),1995,,,,,,,,,,1.8802477,,,,,,
Argentina (urban),1996,,,,,,,,,,1.966668,,,,,,
Argentina (urban),1997,,,,,,,,,,1.8535244,,,,,,
Argentina (urban),1998,,,,,,,,,,,1.6971885,,,,,
Argentina (urban),1999,,,,,,,,,,,1.7298427,,,,,
Argentina (urban),2000,,,,,,,,,,,1.7467903,,,,,
Argentina (urban),2001,,,,,,,,,,,1.9123993,,,,,
Argentina (urban),2002,,,,,,,,,,,1.8422173,,,,,
Argentina (urban),2003,,,,,,,,,,,,1.5864015,,,,
Argentina (urban),2004,,,,,,,,,,,,1.5201607,,,,
Argentina (urban),2005,,,,,,,,,,,,1.4149989,,,,
Argentina (urban),2006,,,,,,,,,,,,1.4494036,,,,
Argentina (urban),2007,,,,,,,,,,,,1.4196436,,,,
Argentina (urban),2008,,,,,,,,,,,,1.4006199,,,,
Argentina (urban),2009,,,,,,,,,,,,1.4646372,,,,
Argentina (urban),2010,,,,,,,,,,,,1.2596054,,,,
Argentina (urban),2011,,,,,,,,,,,,1.4677746,,,,
Argentina (urban),2012,,,,,,,,,,,,1.3911252,,,,
Argentina (urban),2013,,,,,,,,,,,,1.4518907,,,,
Argentina (urban),2014,,,,,,,,,,,,1.2790343,,,,
Argentina (urban),2016,,,,,,,,,,,,1.3719388,,,,
Argentina (urban),2017,,,,,,,,,,,,1.3155653,,,,
Argentina (urban),2018,,,,,,,,,,,,1.4191794,,,,
Argentina (urban),2019,,,,,,,,,,,,1.3363826,,,,
Argentina (urban),2020,,,,,,,,,,,,1.3266444,,,,
Argentina (urban),2021,,,,,,,,,,,,1.3534414,,,,
Argentina (urban),2022,,,,,,,,,,,,1.242149,,,,
Argentina (urban),2023,,,,,,,,,,,,1.1039107,,,,
Argentina (urban),2024,,,,,,,,,,,,1.113944,,,,
Armenia,1996,,,,,,,,,1.4143696,,,,,,,
Armenia,1999,,1.2598155,,,,,,,,,,,,,,
Armenia,2001,,1.2701944,,,,,,,,,,,,,,
Armenia,2002,,1.1671227,,,,,,,,,,,,,,
Armenia,2003,,1.0381023,,,,,,,,,,,,,,
Armenia,2004,,1.0288668,,,,,,,,,,,,,,
Armenia,2005,,0.9235486,,,,,,,,,,,,,,
Armenia,2006,,0.89990294,,,,,,,,,,,,,,
Armenia,2007,,0.84865826,,,,,,,,,,,,,,
Armenia,2008,,0.7836651,,,,,,,,,,,,,,
Armenia,2009,,0.7606612,,,,,,,,,,,,,,
Armenia,2010,,0.7655221,,,,,,,,,,,,,,
Armenia,2011,,0.79874116,,,,,,,,,,,,,,
Armenia,2012,,0.8288127,,,,,,,,,,,,,,
Armenia,2013,,0.88985986,,,,,,,,,,,,,,
Armenia,2014,,0.8530714,,,,,,,,,,,,,,
