country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,39006.992,,,,,,,,,,,,,,,
Albania,2002,,48794.54,,,,,,,,,,,,,,
Albania,2005,,69083.94,,,,,,,,,,,,,,
Albania,2008,,34693.18,,,,,,,,,,,,,,
Albania,2012,,70964.33,,,,,,,,,,,,,,
Albania,2014,,,146367.36,,,,,,,,,,,,,
Albania,2015,,,116623.32,,,,,,,,,,,,,
Albania,2016,,,154173.08,,,,,,,,,,460415,,,
Albania,2017,,,138734.97,,,,,,,,,,482831,,,
Albania,2018,,,,182173.56,,,,,,,,,415642,,,
Albania,2019,,,,85884.336,,,,,,,,,,,,
Albania,2020,,,,130867.555,,,,,,,,,,,,
Algeria,1988,657428.5,,,,,,,,,,,,,,,
Algeria,1995,,908797.4,,,,,,,,,,,,,,
Algeria,2011,,,50778.266,,,,,,,,,,,,,
Angola,2000,2597539.2,,,,,,,,,,,,,,,
Angola,2008,,1316325.2,,,,,,,,,,,,,,
Angola,2018,,,2571587.5,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,9139159.0,,,,,,,
Argentina (urban),1986,,,,,,,,,11254674.0,,,,,,,
Argentina (urban),1987,,,,,,,,,12026242.0,,,,,,,
Argentina (urban),1991,,,,,,,,,6582409.0,,,,,,,
Argentina (urban),1992,,,,,,,,,,8610838.0,,,,,,
Argentina (urban),1993,,,,,,,,,,10500849.0,,,,,,
Argentina (urban),1994,,,,,,,,,,9961979.0,,,,,,
Argentina (urban),1995,,,,,,,,,,12281820.0,,,,,,
Argentina (urban),1996,,,,,,,,,,12780742.0,,,,,,
Argentina (urban),1997,,,,,,,,,,14153837.0,,,,,,
Argentina (urban),1998,,,,,,,,,,,12631802.0,,,,,
Argentina (urban),1999,,,,,,,,,,,13182295.0,,,,,
Argentina (urban),2000,,,,,,,,,,,13946121.0,,,,,
Argentina (urban),2001,,,,,,,,,,,15830672.0,,,,,
Argentina (urban),2002,,,,,,,,,,,9903582.0,,,,,
Argentina (urban),2003,,,,,,,,,,,,12272873,,,,
Argentina (urban),2004,,,,,,,,,,,,14015194,,,,
Argentina (urban),2005,,,,,,,,,,,,14777775,,,,
Argentina (urban),2006,,,,,,,,,,,,16803509,,,,
Argentina (urban),2007,,,,,,,,,,,,16148115,,,,
Argentina (urban),2008,,,,,,,,,,,,17260542,,,,
Argentina (urban),2009,,,,,,,,,,,,18741873,,,,
Argentina (urban),2010,,,,,,,,,,,,17167927,,,,
Argentina (urban),2011,,,,,,,,,,,,16557561,,,,
Argentina (urban),2012,,,,,,,,,,,,16701734,,,,
Argentina (urban),2013,,,,,,,,,,,,17017667,,,,
Argentina (urban),2014,,,,,,,,,,,,14313396,,,,
Argentina (urban),2016,,,,,,,,,,,,16503041,,,,
Argentina (urban),2017,,,,,,,,,,,,17055288,,,,
Argentina (urban),2018,,,,,,,,,,,,16658100,,,,
Argentina (urban),2019,,,,,,,,,,,,16864935,,,,
Argentina (urban),2020,,,,,,,,,,,,14154628,,,,
Argentina (urban),2021,,,,,,,,,,,,13264655,,,,
Argentina (urban),2022,,,,,,,,,,,,10766539,,,,
Argentina (urban),2023,,,,,,,,,,,,11878671,,,,
Argentina (urban),2024,,,,,,,,,,,,11620378,,,,
Armenia,1996,,,,,,,,,119021.625,,,,,,,
Armenia,1999,,51520.0,,,,,,,,,,,,,,
Armenia,2001,,38666.14,,,,,,,,,,,,,,
Armenia,2002,,37593.297,,,,,,,,,,,,,,
Armenia,2003,,19167.486,,,,,,,,,,,,,,
Armenia,2004,,59606.883,,,,,,,,,,,,,,
Armenia,2005,,49067.23,,,,,,,,,,,,,,
Armenia,2006,,40797.0,,,,,,,,,,,,,,
Armenia,2007,,58488.367,,,,,,,,,,,,,,
Armenia,2008,,40191.46,,,,,,,,,,,,,,
Armenia,2009,,27664.164,,,,,,,,,,,,,,
Armenia,2010,,21874.844,,,,,,,,,,,,,,
Armenia,2011,,34159.57,,,,,,,,,,,,,,
Armenia,2012,,31096.205,,,,,,,,,,,,,,
Armenia,2013,,64237.797,,,,,,,,,,,,,,
Armenia,2014,,64581.375,,,,,,,,,,,,,,
Armenia,2015,,73985.195,,,,,,,,,,,,,,
Armenia,2016,,100633.32,,,,,,,,,,,,,,
Armenia,2017,,48141.754,,,,,,,,,,,,,,
Armenia,2018,,67501.305,,,,,,,,,,,,,,
Armenia,2019,,,41309.49,,,,,,,,,,,,,
Armenia,2020,,,18854.205,,,,,,,,,,,,,
Armenia,2021,,,32453.822,,,,,,,,,,,,,
Armenia,2022,,,31570.457,,,,,,,,,,,,,
Armenia,2023,,,30902.086,,,,,,,,,,,,,
Australia,1981,,,,,,,,,4612041.5,,,,,,,
Australia,1985,,,,,,,,,,5103318.0,,,,,,
Australia,1989,,,,,,,,,,,5947623.5,,,,,
Australia,1995,,,,,,,,,,,,4844099,,,,
Australia,2001,,,,,,,,,,,,6134276,,,,
