country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.43977898,,,,,,,
Albania,2002,,0.7203282,,,,,,
Albania,2005,,0.40605482,,,,,,
Albania,2008,,0.13596822,,,,,,
Albania,2012,,0.38039076,,,,,,
Albania,2014,,,0.6353305,,,,,
Albania,2015,,,0.12099491,,,,,
Albania,2016,,,0.14488487,,,,,
Albania,2017,,,0.22087938,,,,,
Albania,2018,,,,0.103190824,,,,
Albania,2019,,,,0.017712966,,,,
Albania,2020,,,,0.035280984,,,,
Algeria,1988,2.467121,,,,,,,
Algeria,1995,,2.3397381,,,,,,
Algeria,2011,,,0.0,,,,,
Angola,2000,11.915495,,,,,,,
Angola,2008,,6.666666,,,,,,
Angola,2018,,,16.298851,,,,,
Armenia,1999,,5.2384405,,,,,,
Armenia,2001,,5.7719445,,,,,,
Armenia,2002,,4.327114,,,,,,
Armenia,2003,,2.8979778,,,,,,
Armenia,2004,,2.3651283,,,,,,
Armenia,2005,,1.2522385,,,,,,
Armenia,2006,,0.82086354,,,,,,
Armenia,2007,,0.69934887,,,,,,
Armenia,2008,,0.39258415,,,,,,
Armenia,2009,,0.51556426,,,,,,
Armenia,2010,,0.45081264,,,,,,
Armenia,2011,,0.5218027,,,,,,
Armenia,2012,,0.39444408,,,,,,
Armenia,2013,,0.6778778,,,,,,
Armenia,2014,,0.5940077,,,,,,
Armenia,2015,,0.5043806,,,,,,
Armenia,2016,,0.4361284,,,,,,
Armenia,2017,,0.361912,,,,,,
Armenia,2018,,0.5495119,,,,,,
Armenia,2019,,,0.38533342,,,,,
Armenia,2020,,,0.19175519,,,,,
Armenia,2021,,,0.28858095,,,,,
Armenia,2022,,,0.28977865,,,,,
Armenia,2023,,,0.28300202,,,,,
Azerbaijan,1995,5.5322104,,,,,,,
Azerbaijan,2001,,2.3978314,,,,,,
Azerbaijan,2002,,0.03295909,,,,,,
Azerbaijan,2003,,0.025021281,,,,,,
Azerbaijan,2004,,0.0049322355,,,,,,
Azerbaijan,2005,,0.0,,,,,,
Bangladesh,1983,12.613832,,,,,,,
Bangladesh,1985,9.680238,,,,,,,
Bangladesh,1988,14.042713,,,,,,,
Bangladesh,1991,,14.132327,,,,,,
Bangladesh,1995,,10.625014,,,,,,
Bangladesh,2000,,,10.316174,,,,,
Bangladesh,2005,,,6.926228,,,,,
Bangladesh,2010,,,5.0546846,,,,,
Bangladesh,2016,,,3.8245003,,,,,
Bangladesh,2022,,,,0.968319,,,,
Barbados,2016,0.870408,,,,,,,
Belarus,1998,,11.342694,,,,,,
Belarus,1999,,10.212826,,,,,,
Belarus,2000,,7.3824315,,,,,,
Belarus,2001,,3.6223035,,,,,,
Belarus,2002,,2.4650145,,,,,,
Belarus,2003,,2.0043252,,,,,,
Belarus,2004,,0.78676707,,,,,,
Belarus,2005,,0.49805856,,,,,,
Belarus,2006,,0.22053748,,,,,,
Belarus,2007,,0.15957485,,,,,,
Belarus,2008,,0.077962756,,,,,,
Belarus,2009,,0.08957569,,,,,,
Belarus,2010,,0.024014639,,,,,,
Belarus,2011,,0.0051303124,,,,,,
Belarus,2012,,0.009352977,,,,,,
Belarus,2013,,0.0002357675,,,,,,
Belarus,2014,,0.0,,,,,,
Belarus,2015,,0.0,,,,,,
Belarus,2016,,0.0,,,,,,
Belarus,2017,,0.00184216,,,,,,
Belarus,2018,,0.0017598951,,,,,,
Belarus,2019,,0.0,,,,,,
Belarus,2020,,0.0,,,,,,
Belize,1995,,7.670609,,,,,,
Belize,2018,,,,0.20737627,,,,
Benin,2003,29.1338,,,,,,,
Benin,2011,,30.270567,,,,,,
Benin,2015,,31.878101,,,,,,
Benin,2018,,,10.648684,,,,,
Benin,2021,,,7.0551643,,,,,
Bhutan,2003,5.12702,,,,,,,
Bhutan,2007,,2.4992948,,,,,,
Bhutan,2012,,0.67467165,,,,,,
Bhutan,2017,,0.43739477,,,,,,
Bhutan,2022,,,0.00084725313,,,,,
Bosnia and Herzegovina,2001,0.20868832,,,,,,,
Bosnia and Herzegovina,2004,0.10366457,,,,,,,
Bosnia and Herzegovina,2007,,0.041143052,,,,,,
Bosnia and Herzegovina,2011,,0.050763156,,,,,,
Botswana,1985,22.678152,,,,,,,
Botswana,1993,17.708721,,,,,,,
Botswana,2002,,13.433877,,,,,,
Botswana,2009,,7.011965,,,,,,
Botswana,2015,,6.493639,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,0.0,,,,,,,
Bulgaria,1995,,,,0.5617151,,,,
Bulgaria,1997,,,0.0,,,,,
Bulgaria,2001,,,,1.1903757,,,,
Bulgaria,2003,,,,,0.4729295,,,
Bulgaria,2007,,,,,0.278256,,,
Burkina Faso,1994,55.320198,,,,,,,
Burkina Faso,1998,,50.593536,,,,,,
Burkina Faso,2003,,30.983305,,,,,,
Burkina Faso,2009,,,27.698484,,,,,
Burkina Faso,2014,,,,18.615444,,,,
Burkina Faso,2018,,,,,15.518673,,,
Burkina Faso,2021,,,,,12.494405,,,
Burundi,1992,41.08017,,,,,,,
Burundi,1998,,48.522934,,,,,,
Burundi,2006,,37.257652,,,,,,
Burundi,2013,,34.38899,,,,,,
Burundi,2020,,,32.43681,,,,,
Cameroon,1996,19.923952,,,,,,,
Cameroon,2001,,8.695332,,,,,,
Cameroon,2007,,11.388097,,,,,,
Cameroon,2014,,9.954574,,,,,,
Cameroon,2021,,,8.154271,,,,,
Cape Verde,2001,13.532549,,,,,,,
Cape Verde,2007,,7.825371,,,,,,
Cape Verde,2015,,,3.920855,,,,,
Central African Republic,1992,58.803165,,,,,,,
Central African Republic,2008,,33.876144,,,,,,
Central African Republic,2021,,,34.399868,,,,,
Chad,2003,29.251429,,,,,,,
Chad,2011,18.40916,,,,,,,
Chad,2018,,12.755365,,,,,,
Chad,2022,,12.727037,,,,,,
China,1990,,38.310394,,,,,,
China,1993,,34.078533,,,,,,
China,1996,,23.824982,,,,,,
China,1999,,23.25097,,,,,,
China,2002,,18.390076,,,,,,
China,2005,,10.4073305,,,,,,
China,2008,,8.240233,,,,,,
China,2010,,6.098821,,,,,,
China,2011,,4.423357,,,,,,
China,2012,,3.6250978,,,,,,
China,2013,,,1.1074858,,,,,
China,2014,,,0.7462438,,,,,
China,2015,,,0.3653479,,,,,
