country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,1996,0,,,,,,,,,,,,,,,
Albania,2002,,1415,,,,,,,,,,,,,,
Albania,2005,,0,,,,,,,,,,,,,,
Albania,2008,,0,,,,,,,,,,,,,,
Albania,2012,,699,,,,,,,,,,,,,,
Albania,2014,,,0,,,,,,,,,,,,,
Albania,2015,,,0,,,,,,,,,,,,,
Albania,2016,,,0,,,,,,,,,,43774,,,
Albania,2017,,,0,,,,,,,,,,28916,,,
Albania,2018,,,,0,,,,,,,,,17652,,,
Albania,2019,,,,0,,,,,,,,,,,,
Albania,2020,,,,0,,,,,,,,,,,,
Algeria,1988,0,,,,,,,,,,,,,,,
Algeria,1995,,0,,,,,,,,,,,,,,
Algeria,2011,,,0,,,,,,,,,,,,,
Angola,2000,1021726,,,,,,,,,,,,,,,
Angola,2008,,212226,,,,,,,,,,,,,,
Angola,2018,,,2159724,,,,,,,,,,,,,
Argentina (urban),1980,,,,,,,,,0,,,,,,,
Argentina (urban),1986,,,,,,,,,290192,,,,,,,
Argentina (urban),1987,,,,,,,,,211674,,,,,,,
Argentina (urban),1991,,,,,,,,,152444,,,,,,,
Argentina (urban),1992,,,,,,,,,,289925,,,,,,
Argentina (urban),1993,,,,,,,,,,284331,,,,,,
Argentina (urban),1994,,,,,,,,,,371187,,,,,,
Argentina (urban),1995,,,,,,,,,,524102,,,,,,
Argentina (urban),1996,,,,,,,,,,792999,,,,,,
Argentina (urban),1997,,,,,,,,,,633568,,,,,,
Argentina (urban),1998,,,,,,,,,,,496212,,,,,
Argentina (urban),1999,,,,,,,,,,,613089,,,,,
Argentina (urban),2000,,,,,,,,,,,715926,,,,,
Argentina (urban),2001,,,,,,,,,,,1219291,,,,,
Argentina (urban),2002,,,,,,,,,,,961342,,,,,
Argentina (urban),2003,,,,,,,,,,,,352490,,,,
Argentina (urban),2004,,,,,,,,,,,,257711,,,,
Argentina (urban),2005,,,,,,,,,,,,178697,,,,
Argentina (urban),2006,,,,,,,,,,,,147302,,,,
Argentina (urban),2007,,,,,,,,,,,,160296,,,,
Argentina (urban),2008,,,,,,,,,,,,133454,,,,
Argentina (urban),2009,,,,,,,,,,,,92397,,,,
Argentina (urban),2010,,,,,,,,,,,,70418,,,,
Argentina (urban),2011,,,,,,,,,,,,55765,,,,
Argentina (urban),2012,,,,,,,,,,,,91674,,,,
Argentina (urban),2013,,,,,,,,,,,,83817,,,,
Argentina (urban),2014,,,,,,,,,,,,78983,,,,
Argentina (urban),2016,,,,,,,,,,,,86007,,,,
Argentina (urban),2017,,,,,,,,,,,,68560,,,,
Argentina (urban),2018,,,,,,,,,,,,91240,,,,
Argentina (urban),2019,,,,,,,,,,,,110974,,,,
Argentina (urban),2020,,,,,,,,,,,,102369,,,,
Argentina (urban),2021,,,,,,,,,,,,124351,,,,
Argentina (urban),2022,,,,,,,,,,,,60678,,,,
Argentina (urban),2023,,,,,,,,,,,,88448,,,,
Argentina (urban),2024,,,,,,,,,,,,73415,,,,
Armenia,1996,,,,,,,,,0,,,,,,,
Armenia,1999,,8503,,,,,,,,,,,,,,
Armenia,2001,,12559,,,,,,,,,,,,,,
Armenia,2002,,9350,,,,,,,,,,,,,,
Armenia,2003,,2317,,,,,,,,,,,,,,
Armenia,2004,,5773,,,,,,,,,,,,,,
Armenia,2005,,267,,,,,,,,,,,,,,
Armenia,2006,,589,,,,,,,,,,,,,,
Armenia,2007,,1416,,,,,,,,,,,,,,
Armenia,2008,,752,,,,,,,,,,,,,,
Armenia,2009,,48,,,,,,,,,,,,,,
Armenia,2010,,478,,,,,,,,,,,,,,
Armenia,2011,,0,,,,,,,,,,,,,,
Armenia,2012,,397,,,,,,,,,,,,,,
Armenia,2013,,797,,,,,,,,,,,,,,
Armenia,2014,,890,,,,,,,,,,,,,,
Armenia,2015,,1174,,,,,,,,,,,,,,
Armenia,2016,,1022,,,,,,,,,,,,,,
Armenia,2017,,131,,,,,,,,,,,,,,
Armenia,2018,,0,,,,,,,,,,,,,,
Armenia,2019,,,0,,,,,,,,,,,,,
Armenia,2020,,,0,,,,,,,,,,,,,
Armenia,2021,,,0,,,,,,,,,,,,,
Armenia,2022,,,0,,,,,,,,,,,,,
Armenia,2023,,,0,,,,,,,,,,,,,
Australia,1981,,,,,,,,,74012,,,,,,,
Australia,1985,,,,,,,,,,53179,,,,,,
Australia,1989,,,,,,,,,,,83774,,,,,
Australia,1995,,,,,,,,,,,,89435,,,,
Australia,2001,,,,,,,,,,,,96203,,,,
Australia,2003,,,,,,,,,,,,145915,,,,
Australia,2004,,,,,,,,,,,,99519,,,,
Australia,2008,,,,,,,,,,,,76759,,,,
Australia,2010,,,,,,,,,,,,76928,,,,
Australia,2014,,,,,,,,,,,,57264,,,,
Australia,2016,,,,,,,,,,,,59207,,,,
Australia,2018,,,,,,,,,,,,124091,,,,
Australia,2020,,,,,,,,,,,,128083,,,,
Austria,1994,,,,,,,,,,0,,,,,,
Austria,1995,,,,,,,,,,0,,,,,,
Austria,1996,,,,,,,,,,0,,,,,,
Austria,1997,,,,,,,,,,0,,,,,,
Austria,1998,,,,,,,,,,0,,,,,,
Austria,1999,,,,,,,,,,0,,,,,,
Austria,2000,,,,,,,,,,0,,,,,,
Austria,2003,,,,,,,,,,,22539,,,,,
Austria,2004,,,,,,,,,,,5847,,,,,
Austria,2005,,,,,,,,,,,8797,,,,,
Austria,2006,,,,,,,,,,,1122,,,,,
Austria,2007,,,,,,,,,,,21777,,,,,
Austria,2008,,,,,,,,,,,16478,,,,,
Austria,2009,,,,,,,,,,,37299,,,,,
Austria,2010,,,,,,,,,,,28761,,,,,
Austria,2011,,,,,,,,,,,27124,,,,,
Austria,2012,,,,,,,,,,,38560,,,,,
Austria,2013,,,,,,,,,,,21568,,,,,
Austria,2014,,,,,,,,,,,11412,,,,,
Austria,2015,,,,,,,,,,,48487,,,,,
Austria,2016,,,,,,,,,,,47728,,,,,
Austria,2017,,,,,,,,,,,18760,,,,,
Austria,2018,,,,,,,,,,,42521,,,,,
Austria,2019,,,,,,,,,,,47024,,,,,
Austria,2020,,,,,,,,,,,54527,,,,,
Austria,2021,,,,,,,,,,,34207,,,,,
Austria,2022,,,,,,,,,,,6416,,,,,
Austria,2023,,,,,,,,,,,39160,,,,,
Azerbaijan,1995,100916,,,,,,,,,,,,,,,
Azerbaijan,2001,,8234,,,,,,,,,,,,,,
Azerbaijan,2002,,0,,,,,,,,,,,,,,
Azerbaijan,2003,,0,,,,,,,,,,,,,,
Azerbaijan,2004,,0,,,,,,,,,,,,,,
Azerbaijan,2005,,0,,,,,,,,,,,,,,
Bangladesh,1983,0,,,,,,,,,,,,,,,
Bangladesh,1985,0,,,,,,,,,,,,,,,
Bangladesh,1988,0,,,,,,,,,,,,,,,
Bangladesh,1991,,889302,,,,,,,,,,,,,,
Bangladesh,1995,,255617,,,,,,,,,,,,,,
Bangladesh,2000,,,239515,,,,,,,,,,,,,
Bangladesh,2005,,,103956,,,,,,,,,,,,,
Bangladesh,2010,,,42836,,,,,,,,,,,,,
Bangladesh,2016,,,63783,,,,,,,,,,,,,
Bangladesh,2022,,,,0,,,,,,,,,,,,
Barbados,2016,1876,,,,,,,,,,,,,,,
Belarus,1993,,,,,,,,,0,,,,,,,
Belarus,1995,,,,,,,,,0,,,,,,,
Belarus,1998,,158200,,,,,,,,,,,,,,
Belarus,1999,,171301,,,,,,,,,,,,,,
Belarus,2000,,108338,,,,,,,,,,,,,,
Belarus,2001,,32734,,,,,,,,,,,,,,
Belarus,2002,,24880,,,,,,,,,,,,,,
Belarus,2003,,20799,,,,,,,,,,,,,,
Belarus,2004,,2327,,,,,,,,,,,,,,
Belarus,2005,,0,,,,,,,,,,,,,,
Belarus,2006,,2639,,,,,,,,,,,,,,
Belarus,2007,,0,,,,,,,,,,,,,,
Belarus,2008,,0,,,,,,,,,,,,,,
Belarus,2009,,869,,,,,,,,,,,,,,
Belarus,2010,,0,,,,,,,,,,,,,,
Belarus,2011,,0,,,,,,,,,,,,,,
Belarus,2012,,0,,,,,,,,,,,,,,
Belarus,2013,,0,,,,,,,,,,,,,,
Belarus,2014,,0,,,,,,,,,,,,,,
Belarus,2015,,0,,,,,,,,,,,,,,
Belarus,2016,,0,,,,,,,,,,,,,,
Belarus,2017,,0,,,,,,,,,,,,,,
