country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.87816656,,,,,,,
Albania,2002,,0.8810632,,,,,,
Albania,2005,,1.094146,,,,,,
Albania,2008,,1.0303066,,,,,,
Albania,2012,,1.1403193,,,,,,
Albania,2014,,,1.3659359,,,,,
Albania,2015,,,1.4915285,,,,,
Albania,2016,,,1.6737288,,,,,
Albania,2017,,,1.5847435,,,,,
Albania,2018,,,,1.9460504,,,,
Albania,2019,,,,1.5858626,,,,
Albania,2020,,,,1.8288817,,,,
Algeria,1988,0.9665111,,,,,,,
Algeria,1995,,1.0251596,,,,,,
Algeria,2011,,,0.9495213,,,,,
Angola,2000,1.4138314,,,,,,,
Angola,2008,,0.9974632,,,,,,
Angola,2018,,,0.88341814,,,,,
Armenia,1999,,0.6422154,,,,,,
Armenia,2001,,0.59092474,,,,,,
Armenia,2002,,0.5866335,,,,,,
Armenia,2003,,0.51689565,,,,,,
Armenia,2004,,0.77171606,,,,,,
Armenia,2005,,0.7957769,,,,,,
Armenia,2006,,0.8206717,,,,,,
Armenia,2007,,0.9286621,,,,,,
Armenia,2008,,0.8936117,,,,,,
Armenia,2009,,0.73414665,,,,,,
Armenia,2010,,0.73726255,,,,,,
Armenia,2011,,0.8293856,,,,,,
Armenia,2012,,0.87213904,,,,,,
Armenia,2013,,0.9736745,,,,,,
Armenia,2014,,0.968442,,,,,,
Armenia,2015,,1.076903,,,,,,
Armenia,2016,,1.2215309,,,,,,
Armenia,2017,,0.9895481,,,,,,
Armenia,2018,,1.1093943,,,,,,
Armenia,2019,,,0.9518198,,,,,
Armenia,2020,,,0.8224459,,,,,
Armenia,2021,,,0.89337623,,,,,
Armenia,2022,,,0.8761529,,,,,
Armenia,2023,,,0.9153463,,,,,
Azerbaijan,1995,0.84488666,,,,,,,
Azerbaijan,2001,,0.78055644,,,,,,
Azerbaijan,2002,,0.6266188,,,,,,
Azerbaijan,2003,,0.72968906,,,,,,
Azerbaijan,2004,,0.50870305,,,,,,
Azerbaijan,2005,,0.5764826,,,,,,
Bangladesh,1983,0.34284356,,,,,,,
Bangladesh,1985,0.2432632,,,,,,,
Bangladesh,1988,0.26151037,,,,,,,
Bangladesh,1991,,0.30720514,,,,,,
Bangladesh,1995,,0.33577073,,,,,,
Bangladesh,2000,,,0.34233487,,,,,
Bangladesh,2005,,,0.33151537,,,,,
Bangladesh,2010,,,0.3923294,,,,,
Bangladesh,2016,,,0.48519215,,,,,
Bangladesh,2022,,,,0.70687443,,,,
Barbados,2016,2.8268235,,,,,,,
Belarus,1998,,0.5488793,,,,,,
Belarus,1999,,0.61567676,,,,,,
Belarus,2000,,0.6697966,,,,,,
Belarus,2001,,0.8028983,,,,,,
Belarus,2002,,0.8268573,,,,,,
Belarus,2003,,0.88358754,,,,,,
Belarus,2004,,0.91847014,,,,,,
Belarus,2005,,1.1685548,,,,,,
Belarus,2006,,1.322242,,,,,,
Belarus,2007,,1.5388008,,,,,,
Belarus,2008,,1.5713837,,,,,,
Belarus,2009,,1.5782605,,,,,,
Belarus,2010,,1.7364765,,,,,,
Belarus,2011,,1.8123384,,,,,,
Belarus,2012,,1.907653,,,,,,
Belarus,2013,,2.1481776,,,,,,
Belarus,2014,,2.1260705,,,,,,
Belarus,2015,,1.9553034,,,,,,
Belarus,2016,,1.8367896,,,,,,
Belarus,2017,,1.7840159,,,,,,
Belarus,2018,,1.8965039,,,,,,
Belarus,2019,,2.2025354,,,,,,
Belarus,2020,,1.811482,,,,,,
Belize,1995,,2.293137,,,,,,
Belize,2018,,,,2.7365966,,,,
Benin,2003,0.31302384,,,,,,,
Benin,2011,,0.31001216,,,,,,
Benin,2015,,0.68267626,,,,,,
Benin,2018,,,0.51049095,,,,,
Benin,2021,,,0.5996076,,,,,
Bhutan,2003,0.62607694,,,,,,,
Bhutan,2007,,0.96405864,,,,,,
Bhutan,2012,,1.2474757,,,,,,
Bhutan,2017,,1.4376554,,,,,,
Bhutan,2022,,,2.0944085,,,,,
Bosnia and Herzegovina,2001,1.6581664,,,,,,,
Bosnia and Herzegovina,2004,2.7772596,,,,,,,
Bosnia and Herzegovina,2007,,3.0443494,,,,,,
Bosnia and Herzegovina,2011,,3.0041904,,,,,,
Botswana,1985,0.64103115,,,,,,,
Botswana,1993,0.7898373,,,,,,,
Botswana,2002,,0.94939286,,,,,,
Botswana,2009,,1.319819,,,,,,
Botswana,2015,,1.1306694,,,,,,
Bulgaria,1989,2.2450724,,,,,,,
Bulgaria,1994,1.4614631,,,,,,,
Bulgaria,1995,,,,2.0083215,,,,
Bulgaria,1997,,,0.51876605,,,,,
Bulgaria,2001,,,,1.995156,,,,
Bulgaria,2003,,,,,1.4428408,,,
Bulgaria,2007,,,,,2.1877306,,,
Burkina Faso,1994,0.14569,,,,,,,
Burkina Faso,1998,,0.21086243,,,,,,
Burkina Faso,2003,,0.35223332,,,,,,
Burkina Faso,2009,,,0.32311758,,,,,
Burkina Faso,2014,,,,0.26321027,,,,
Burkina Faso,2018,,,,,0.43441153,,,
Burkina Faso,2021,,,,,0.4554157,,,
Burundi,1992,0.19980404,,,,,,,
Burundi,1998,,0.2959522,,,,,,
Burundi,2006,,0.122917995,,,,,,
Burundi,2013,,0.284017,,,,,,
Burundi,2020,,,0.29199728,,,,,
Cameroon,1996,0.40148735,,,,,,,
Cameroon,2001,,0.64792943,,,,,,
Cameroon,2007,,0.5986066,,,,,,
Cameroon,2014,,1.0171076,,,,,,
Cameroon,2021,,,0.9181578,,,,,
Cape Verde,2001,0.7494154,,,,,,,
Cape Verde,2007,,0.86868465,,,,,,
Cape Verde,2015,,,1.0620934,,,,,
Central African Republic,1992,0.18048464,,,,,,,
Central African Republic,2008,,0.47293895,,,,,,
Central African Republic,2021,,,0.34197488,,,,,
Chad,2003,0.35198295,,,,,,,
Chad,2011,0.7311533,,,,,,,
