country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.4323925,,,,,,,
Albania,2002,,0.4978679,,,,,,
Albania,2005,,0.56020063,,,,,,
Albania,2008,,0.52050436,,,,,,
Albania,2012,,0.7005778,,,,,,
Albania,2014,,,0.6746283,,,,,
Albania,2015,,,0.8161355,,,,,
Albania,2016,,,0.8155968,,,,,
Albania,2017,,,0.9159298,,,,,
Albania,2018,,,,1.0575132,,,,
Albania,2019,,,,0.83140695,,,,
Albania,2020,,,,1.0402496,,,,
Algeria,1988,0.37570134,,,,,,,
Algeria,1995,,0.40762368,,,,,,
Algeria,2011,,,0.10926589,,,,,
Angola,2000,0.89953613,,,,,,,
Angola,2008,,0.5704823,,,,,,
Angola,2018,,,0.52028453,,,,,
Armenia,1999,,0.3517876,,,,,,
Armenia,2001,,0.3135355,,,,,,
Armenia,2002,,0.35909158,,,,,,
Armenia,2003,,0.32536343,,,,,,
Armenia,2004,,0.49622366,,,,,,
Armenia,2005,,0.57063544,,,,,,
Armenia,2006,,0.45315903,,,,,,
Armenia,2007,,0.5317318,,,,,,
Armenia,2008,,0.62108207,,,,,,
Armenia,2009,,0.47670534,,,,,,
Armenia,2010,,0.40853196,,,,,,
Armenia,2011,,0.46878698,,,,,,
Armenia,2012,,0.5190227,,,,,,
Armenia,2013,,0.70304364,,,,,,
Armenia,2014,,0.5533823,,,,,,
Armenia,2015,,0.5822397,,,,,,
Armenia,2016,,0.6462163,,,,,,
Armenia,2017,,0.55585164,,,,,,
Armenia,2018,,0.6206674,,,,,,
Armenia,2019,,,0.48669827,,,,,
Armenia,2020,,,0.4197846,,,,,
Armenia,2021,,,0.4501973,,,,,
Armenia,2022,,,0.44412264,,,,,
Armenia,2023,,,0.4487864,,,,,
Azerbaijan,1995,0.60384333,,,,,,,
Azerbaijan,2001,,0.3772927,,,,,,
Azerbaijan,2002,,0.41255414,,,,,,
Azerbaijan,2003,,0.32942536,,,,,,
Azerbaijan,2004,,0.3908477,,,,,,
Azerbaijan,2005,,0.25705078,,,,,,
Bangladesh,1983,0.073367596,,,,,,,
Bangladesh,1991,,0.18502256,,,,,,
Bangladesh,1995,,0.17469947,,,,,,
Bangladesh,2000,,,0.1914903,,,,,
Bangladesh,2005,,,0.19795507,,,,,
Bangladesh,2010,,,0.1983823,,,,,
Bangladesh,2016,,,0.25316703,,,,,
Bangladesh,2022,,,,0.3472797,,,,
Barbados,2016,1.9429289,,,,,,,
Belarus,1998,,0.29447776,,,,,,
Belarus,1999,,0.38314205,,,,,,
Belarus,2000,,0.39839196,,,,,,
Belarus,2001,,0.49822956,,,,,,
Belarus,2002,,0.54404074,,,,,,
Belarus,2003,,0.55674064,,,,,,
Belarus,2004,,0.513972,,,,,,
Belarus,2005,,0.7585495,,,,,,
Belarus,2006,,0.7253456,,,,,,
Belarus,2007,,0.9479414,,,,,,
Belarus,2008,,0.9039746,,,,,,
Belarus,2009,,0.9455946,,,,,,
Belarus,2010,,0.8995724,,,,,,
Belarus,2011,,0.90907145,,,,,,
Belarus,2012,,0.98093337,,,,,,
Belarus,2013,,1.1154777,,,,,,
Belarus,2014,,0.98445773,,,,,,
Belarus,2015,,1.0660152,,,,,,
Belarus,2016,,0.86560076,,,,,,
Belarus,2017,,1.0513474,,,,,,
Belarus,2018,,1.133601,,,,,,
Belarus,2019,,0.9859374,,,,,,
Belarus,2020,,1.1212196,,,,,,
Belize,1995,,1.5157217,,,,,,
Belize,2018,,,,1.5719281,,,,
Benin,2003,0.17031226,,,,,,,
Benin,2011,,0.16348751,,,,,,
Benin,2015,,0.43037495,,,,,,
Benin,2018,,,0.26290393,,,,,
Benin,2021,,,0.37349886,,,,,
Bhutan,2003,0.24111879,,,,,,,
Bhutan,2007,,0.47846153,,,,,,
Bhutan,2012,,0.65835124,,,,,,
Bhutan,2017,,0.73149896,,,,,,
Bhutan,2022,,,1.0623133,,,,,
Bosnia and Herzegovina,2001,0.9791906,,,,,,,
Bosnia and Herzegovina,2004,1.5173163,,,,,,,
Bosnia and Herzegovina,2007,,1.7479782,,,,,,
Bosnia and Herzegovina,2011,,1.8548241,,,,,,
Botswana,1985,0.3181064,,,,,,,
Botswana,1993,0.40069604,,,,,,,
Botswana,2002,,0.54166377,,,,,,
Botswana,2009,,0.7293152,,,,,,
Botswana,2015,,0.6273437,,,,,,
Bulgaria,1994,0.16652113,,,,,,,
Bulgaria,1995,,,,1.6185763,,,,
Bulgaria,2001,,,,1.2405477,,,,
Bulgaria,2003,,,,,0.9313966,,,
Bulgaria,2007,,,,,1.2965946,,,
Burkina Faso,1994,0.0731873,,,,,,,
Burkina Faso,1998,,0.119249105,,,,,,
Burkina Faso,2003,,0.19502127,,,,,,
Burkina Faso,2009,,,0.1786191,,,,,
Burkina Faso,2014,,,,0.124613,,,,
Burkina Faso,2018,,,,,0.2132538,,,
Burkina Faso,2021,,,,,0.22306414,,,
Burundi,1992,0.04221736,,,,,,,
Burundi,1998,,0.17226543,,,,,,
Burundi,2006,,0.050805263,,,,,,
Burundi,2013,,0.15811484,,,,,,
Burundi,2020,,,0.17640567,,,,,
Cameroon,1996,0.15288982,,,,,,,
Cameroon,2001,,0.3561233,,,,,,
Cameroon,2007,,0.21307363,,,,,,
Cameroon,2014,,0.5534024,,,,,,
Cameroon,2021,,,0.4804248,,,,,
Cape Verde,2001,0.42872873,,,,,,,
Cape Verde,2007,,0.4617854,,,,,,
Cape Verde,2015,,,0.5579907,,,,,
Central African Republic,1992,0.0541304,,,,,,,
Central African Republic,2008,,0.26151738,,,,,,
Central African Republic,2021,,,0.19766466,,,,,
Chad,2003,0.23173007,,,,,,,
Chad,2011,0.40876025,,,,,,,
Chad,2018,,0.28575417,,,,,,
Chad,2022,,0.33809358,,,,,,
China,1990,,0.061645232,,,,,,
China,1993,,0.08390399,,,,,,
China,1996,,0.10943981,,,,,,
China,1999,,0.14722969,,,,,,
China,2002,,0.23185891,,,,,,
China,2005,,0.3310321,,,,,,
China,2008,,0.48814824,,,,,,
China,2010,,0.5815027,,,,,,
China,2011,,0.63978195,,,,,,
China,2012,,0.73243296,,,,,,
China,2013,,,0.6042042,,,,,
China,2014,,,0.6624044,,,,,
China,2015,,,0.6608783,,,,,
China,2016,,,0.7095649,,,,,
China,2017,,,0.7277461,,,,,
China,2018,,,0.7489551,,,,,
China,2019,,,0.6440116,,,,,
China,2020,,,0.37792864,,,,,
China,2021,,,0.52644134,,,,,
China,2022,,,0.56257105,,,,,
China (rural),1990,,0.018402386,,,,,,
China (rural),1993,,0.0314426,,,,,,
China (rural),1996,,0.02215433,,,,,,
China (rural),1999,,0.035651162,,,,,,
China (rural),2002,,0.05644055,,,,,,
China (rural),2005,,0.10683063,,,,,,
China (rural),2008,,0.14138998,,,,,,
China (rural),2010,,0.13799693,,,,,,
China (rural),2011,,0.19264574,,,,,,
China (rural),2012,,0.22290966,,,,,,
China (rural),2013,,,0.22724243,,,,,
China (rural),2014,,,0.2872099,,,,,
China (rural),2015,,,0.25701058,,,,,
China (rural),2016,,,0.27866626,,,,,
China (rural),2017,,,0.2924499,,,,,
China (rural),2018,,,0.3336143,,,,,
China (rural),2019,,,0.1929152,,,,,
China (rural),2021,,,0.11011149,,,,,
China (rural),2022,,,0.18204895,,,,,
China (urban),1990,,0.056518566,,,,,,
China (urban),1993,,0.09042822,,,,,,
China (urban),1996,,0.08619574,,,,,,
China (urban),1999,,0.18505587,,,,,,
China (urban),2002,,0.27382797,,,,,,
China (urban),2005,,0.38419408,,,,,,
China (urban),2008,,0.44196945,,,,,,
China (urban),2010,,0.4729484,,,,,,
China (urban),2011,,0.45777217,,,,,,
China (urban),2012,,0.506535,,,,,,
China (urban),2013,,,0.7534765,,,,,
China (urban),2014,,,0.9180778,,,,,
China (urban),2015,,,0.88252455,,,,,
China (urban),2016,,,0.8593997,,,,,
China (urban),2017,,,0.93413913,,,,,
China (urban),2018,,,0.9919272,,,,,
China (urban),2019,,,0.93063384,,,,,
China (urban),2020,,,0.73527944,,,,,
China (urban),2021,,,0.7452196,,,,,
China (urban),2022,,,0.75215894,,,,,
Comoros,2004,0.46933758,,,,,,,
Comoros,2014,,0.54076964,,,,,,
Congo,2005,0.234015,,,,,,,
Congo,2011,0.4527136,,,,,,,
Cote d'Ivoire,1985,0.8390752,,,,,,,
Cote d'Ivoire,1986,0.51803875,,,,,,,
Cote d'Ivoire,1987,0.5444507,,,,,,,
Cote d'Ivoire,1988,0.36204684,,,,,,,
Cote d'Ivoire,1992,,0.3786316,,,,,,
Cote d'Ivoire,1995,,0.28952056,,,,,,
Cote d'Ivoire,1998,,0.269804,,,,,,
Cote d'Ivoire,2008,,,0.388594,,,,,
Cote d'Ivoire,2015,,,0.36333114,,,,,
Cote d'Ivoire,2018,,,,0.35528383,,,,
Cote d'Ivoire,2021,,,,0.32788152,,,,
Croatia,1998,,2.8748114,,,,,,
Croatia,1999,,,0.50661236,,,,,
Croatia,2000,,,0.61557895,,,,,
Croatia,2001,,,0.6288754,,,,,
Croatia,2004,,2.592795,,,,,,
Croatia,2008,,2.1578233,,,,,,
Croatia,2009,,2.175346,,,,,,
Croatia,2010,,1.9646596,,,,,,
Democratic Republic of Congo,2004,0.033335447,,,,,,,
Democratic Republic of Congo,2012,0.17360605,,,,,,,
Democratic Republic of Congo,2020,,0.1237352,,,,,,
Djibouti,2002,0.4267836,,,,,,,
Djibouti,2012,,0.83972317,,,,,,
Djibouti,2013,,,0.6126954,,,,,
Djibouti,2017,,,,0.5835456,,,,
East Timor,2001,0.14826061,,,,,,,
East Timor,2007,0.09982729,,,,,,,
East Timor,2014,0.15571709,,,,,,,
Egypt,2004,,,0.3223747,,,,,
Egypt,2008,,,0.35680482,,,,,
Egypt,2010,,,,0.35987398,,,,
Egypt,2012,,,,0.38229585,,,,
Egypt,2015,,,,0.39138418,,,,
Egypt,2017,,,,0.40111092,,,,
Egypt,2019,,,,,0.485663,,,
Egypt,2021,,,,0.393741,,,,
Equatorial Guinea,2022,0.59154516,,,,,,,
Estonia,1995,,0.4612799,,,,,,
Estonia,1998,,0.40990382,,,,,,
Estonia,2000,,,1.1048416,,,,,
Estonia,2001,,,0.9746532,,,,,
Estonia,2002,,,1.0730876,,,,,
Estonia,2003,,,1.1034212,,,,,
Estonia,2004,,,1.1262968,,,,,
Eswatini,1994,0.053366516,,,,,,,
Eswatini,2000,,0.1830488,,,,,,
Eswatini,2009,,0.30298054,,,,,,
Eswatini,2016,,0.37828302,,,,,,
Ethiopia,1995,,0.15378258,,,,,,
Ethiopia,1999,,0.14584503,,,,,,
Ethiopia,2004,,0.16833976,,,,,,
Ethiopia,2010,,0.28506398,,,,,,
Ethiopia,2015,,0.31906015,,,,,,
Ethiopia,2021,,0.25547224,,,,,,
Ethiopia (rural),1981,0.03973246,,,,,,,
Fiji,2002,0.6399144,,,,,,,
Fiji,2008,0.65665364,,,,,,,
Fiji,2013,0.5336234,,,,,,,
Fiji,2019,,0.46232754,,,,,,
Gabon,2005,0.6972287,,,,,,,
Gabon,2017,,1.3373938,,,,,,
Gambia,1998,0.19011058,,,,,,,
Gambia,2003,,0.2901638,,,,,,
Gambia,2010,,,0.40771157,,,,,
Gambia,2015,,,,0.40613165,,,,
Gambia,2020,,,,0.45398733,,,,
Georgia,1996,0.74023414,,,,,,,
Georgia,1997,,0.6361589,,,,,,
Georgia,1998,,,0.7106037,,,,,
Georgia,1999,,,0.56106603,,,,,
Georgia,2000,,,0.57542366,,,,,
Georgia,2001,,,0.5296644,,,,,
Georgia,2002,,,0.56995964,,,,,
Georgia,2003,,,0.61825055,,,,,
Georgia,2004,,,0.644739,,,,,
Georgia,2005,,,0.6127874,,,,,
Georgia,2006,,,0.59650767,,,,,
