country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,25.711975,,,
Albania,2017,,,,,22.998592,,,
Albania,2018,,,,,20.714874,,,
Argentina (urban),1980,2.901691,,,,,,,
Argentina (urban),1986,3.2197375,,,,,,,
Argentina (urban),1987,4.7791815,,,,,,,
Argentina (urban),1991,8.275855,,,,,,,
Argentina (urban),1992,,8.659994,,,,,,
Argentina (urban),1993,,8.99211,,,,,,
Argentina (urban),1994,,9.506454,,,,,,
Argentina (urban),1995,,12.35651,,,,,,
Argentina (urban),1996,,13.631421,,,,,,
Argentina (urban),1997,,12.818993,,,,,,
Argentina (urban),1998,,,14.154911,,,,,
Argentina (urban),1999,,,14.571192,,,,,
Argentina (urban),2000,,,16.44545,,,,,
Argentina (urban),2001,,,20.417759,,,,,
Argentina (urban),2002,,,29.065968,,,,,
Argentina (urban),2003,,,,18.191334,,,,
Argentina (urban),2004,,,,15.054623,,,,
Argentina (urban),2005,,,,12.575571,,,,
Argentina (urban),2006,,,,10.116359,,,,
Argentina (urban),2007,,,,9.263592,,,,
Argentina (urban),2008,,,,8.41272,,,,
Argentina (urban),2009,,,,7.6016293,,,,
Argentina (urban),2010,,,,6.529913,,,,
Argentina (urban),2011,,,,5.2437778,,,,
Argentina (urban),2012,,,,4.981406,,,,
Argentina (urban),2013,,,,4.878804,,,,
Argentina (urban),2014,,,,5.453641,,,,
Argentina (urban),2016,,,,5.426203,,,,
Argentina (urban),2017,,,,4.71898,,,,
Argentina (urban),2018,,,,6.0761614,,,,
Argentina (urban),2019,,,,7.1124144,,,,
Argentina (urban),2020,,,,8.735934,,,,
Argentina (urban),2021,,,,6.715406,,,,
Argentina (urban),2022,,,,6.4172397,,,,
Argentina (urban),2023,,,,7.465985,,,,
Argentina (urban),2024,,,,6.7273602,,,,
Armenia,1996,41.569008,,,,,,,
Australia,1981,1.3698436,,,,,,,
Australia,1985,,1.4389702,,,,,,
Australia,1989,,,1.3520768,,,,,
Australia,1995,,,,1.3658509,,,,
Australia,2001,,,,1.1877908,,,,
Australia,2003,,,,1.3493452,,,,
Australia,2004,,,,0.88157123,,,,
Australia,2008,,,,0.6386062,,,,
Australia,2010,,,,0.6915746,,,,
Australia,2014,,,,0.7046519,,,,
Australia,2016,,,,0.6851851,,,,
Australia,2018,,,,0.7519061,,,,
Australia,2020,,,,1.0924805,,,,
Austria,1994,,0.4744778,,,,,,
Austria,1995,,0.39321575,,,,,,
Austria,1996,,0.2322076,,,,,,
Austria,1997,,0.37202254,,,,,,
Austria,1998,,0.5314613,,,,,,
Austria,1999,,0.30015507,,,,,,
Austria,2000,,0.28782186,,,,,,
Austria,2003,,,0.45550182,,,,,
Austria,2004,,,0.2138875,,,,,
Austria,2005,,,0.28226253,,,,,
Austria,2006,,,0.25649598,,,,,
Austria,2007,,,0.5662862,,,,,
Austria,2008,,,0.65353173,,,,,
Austria,2009,,,0.787085,,,,,
Austria,2010,,,0.623162,,,,,
Austria,2011,,,0.7194014,,,,,
Austria,2012,,,0.7866081,,,,,
Austria,2013,,,0.4455832,,,,,
Austria,2014,,,0.44358075,,,,,
Austria,2015,,,0.81070054,,,,,
Austria,2016,,,0.955222,,,,,
Austria,2017,,,0.47365636,,,,,
Austria,2018,,,0.7733,,,,,
Austria,2019,,,0.71158147,,,,,
Austria,2020,,,0.87689376,,,,,
Austria,2021,,,0.67018914,,,,,
Austria,2022,,,0.7140944,,,,,
Austria,2023,,,0.69946873,,,,,
Belarus,1993,37.050117,,,,,,,
Belarus,1995,21.089148,,,,,,,
Belgium,1985,0.48742503,,,,,,,
Belgium,1988,0.6928219,,,,,,,
Belgium,1992,0.977601,,,,,,,
Belgium,1995,,0.7906315,,,,,,
Belgium,1997,0.6134408,,,,,,,
Belgium,2000,,0.5794839,,,,,,
Belgium,2003,,,0.5255794,,,,,
Belgium,2004,,,0.17505619,,,,,
Belgium,2005,,,0.35544026,,,,,
Belgium,2006,,,0.29174584,,,,,
Belgium,2007,,,0.24808554,,,,,
Belgium,2008,,,0.20518517,,,,,
Belgium,2009,,,0.21806644,,,,,
Belgium,2010,,,0.30971476,,,,,
Belgium,2011,,,0.33804592,,,,,
