country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,11438.252,,,
Albania,2017,,,,,7282.2124,,,
Albania,2018,,,,,3575.297,,,
Argentina (urban),1980,0.0,,,,,,,
Argentina (urban),1986,208938.2,,,,,,,
Argentina (urban),1987,152405.33,,,,,,,
Argentina (urban),1991,98167.28,,,,,,,
Argentina (urban),1992,,188807.52,,,,,,
Argentina (urban),1993,,188328.53,,,,,,
Argentina (urban),1994,,255815.44,,,,,,
Argentina (urban),1995,,349079.7,,,,,,
Argentina (urban),1996,,504547.0,,,,,,
Argentina (urban),1997,,367446.7,,,,,,
Argentina (urban),1998,,,302351.66,,,,,
Argentina (urban),1999,,,394144.8,,,,,
Argentina (urban),2000,,,414688.97,,,,,
Argentina (urban),2001,,,720069.06,,,,,
Argentina (urban),2002,,,433975.2,,,,,
Argentina (urban),2003,,,,185819.67,,,,
Argentina (urban),2004,,,,112329.67,,,,
Argentina (urban),2005,,,,83828.31,,,,
Argentina (urban),2006,,,,71924.766,,,,
Argentina (urban),2007,,,,79728.164,,,,
Argentina (urban),2008,,,,69069.63,,,,
Argentina (urban),2009,,,,54072.152,,,,
Argentina (urban),2010,,,,41573.418,,,,
Argentina (urban),2011,,,,35128.992,,,,
Argentina (urban),2012,,,,44077.047,,,,
Argentina (urban),2013,,,,47529.92,,,,
Argentina (urban),2014,,,,43331.895,,,,
Argentina (urban),2016,,,,43327.707,,,,
Argentina (urban),2017,,,,43350.707,,,,
Argentina (urban),2018,,,,43144.344,,,,
Argentina (urban),2019,,,,49458.848,,,,
Argentina (urban),2020,,,,61753.957,,,,
Argentina (urban),2021,,,,58252.043,,,,
Argentina (urban),2022,,,,31813.904,,,,
Argentina (urban),2023,,,,57919.03,,,,
Argentina (urban),2024,,,,43086.04,,,,
Armenia,1996,0.0,,,,,,,
Australia,1981,28119.197,,,,,,,
Australia,1985,,38288.777,,,,,,
Australia,1989,,,32521.79,,,,,
Australia,1995,,,,64393.473,,,,
Australia,2001,,,,69266.36,,,,
Australia,2003,,,,93776.76,,,,
Australia,2004,,,,61361.727,,,,
Australia,2008,,,,50824.58,,,,
Australia,2010,,,,49589.3,,,,
Australia,2014,,,,41230.04,,,,
Australia,2016,,,,42629.3,,,,
Australia,2018,,,,53227.266,,,,
Australia,2020,,,,92219.914,,,,
Austria,1994,,0.0,,,,,,
Austria,1995,,0.0,,,,,,
Austria,1996,,0.0,,,,,,
Austria,1997,,0.0,,,,,,
Austria,1998,,0.0,,,,,,
Austria,1999,,0.0,,,,,,
Austria,2000,,0.0,,,,,,
Austria,2003,,,13164.218,,,,,
Austria,2004,,,4094.0806,,,,,
Austria,2005,,,4763.878,,,,,
Austria,2006,,,753.2014,,,,,
Austria,2007,,,14859.337,,,,,
Austria,2008,,,8799.783,,,,,
Austria,2009,,,23849.305,,,,,
Austria,2010,,,16688.928,,,,,
Austria,2011,,,16298.85,,,,,
Austria,2012,,,23769.506,,,,,
Austria,2013,,,11467.012,,,,,
Austria,2014,,,7523.4805,,,,,
Austria,2015,,,34180.94,,,,,
Austria,2016,,,30943.096,,,,,
Austria,2017,,,12681.19,,,,,
Austria,2018,,,27098.912,,,,,
Austria,2019,,,24338.695,,,,,
Austria,2020,,,36118.633,,,,,
Austria,2021,,,23227.568,,,,,
Austria,2022,,,860.63043,,,,,
Austria,2023,,,21481.352,,,,,
Belarus,1993,0.0,,,,,,,
Belarus,1995,0.0,,,,,,,
Belgium,1985,12125.126,,,,,,,
Belgium,1988,34063.94,,,,,,,
Belgium,1992,50315.066,,,,,,,
Belgium,1995,,26837.4,,,,,,
Belgium,1997,17584.863,,,,,,,
Belgium,2000,,22549.094,,,,,,
Belgium,2003,,,9026.216,,,,,
Belgium,2004,,,1242.1793,,,,,
Belgium,2005,,,8553.3125,,,,,
Belgium,2006,,,7282.7593,,,,,
Belgium,2007,,,4715.715,,,,,
Belgium,2008,,,4443.07,,,,,
Belgium,2009,,,3756.9546,,,,,
Belgium,2010,,,6955.4585,,,,,
Belgium,2011,,,4978.182,,,,,
Belgium,2012,,,9896.07,,,,,
Belgium,2013,,,10090.258,,,,,
Belgium,2014,,,2818.3826,,,,,
Belgium,2015,,,2957.0793,,,,,
Belgium,2016,,,4654.2803,,,,,
Belgium,2017,,,6312.1045,,,,,
Belgium,2018,,,4697.5156,,,,,
Belgium,2019,,,4290.821,,,,,
Belgium,2020,,,808.39484,,,,,
Belgium,2021,,,1890.6836,,,,,
Belgium,2022,,,840.67126,,,,,
Belgium,2023,,,263.81726,,,,,
Belize,1993,3937.9902,,,,,,,
Belize,1994,3570.12,,,,,,,
Belize,1996,,,4572.193,,,,,
Belize,1997,8322.931,,,,,,,
Belize,1998,4367.6865,,,,,,,
Belize,1999,5766.5825,,,,,,,
Bolivia,1997,,251407.1,,,,,,
Bolivia,1999,,,533955.3,,,,,
Bolivia,2000,,,,654662.94,,,,
Bolivia,2001,,,,332483.06,,,,
Bolivia,2002,,,,431416.06,,,,
Bolivia,2004,,,,,102191.53,,,
Bolivia,2005,,,,,,249651.11,,
Bolivia,2006,,,,,,204496.5,,
Bolivia,2007,,,,,,134276.58,,
Bolivia,2008,,,,,,98252.12,,
Bolivia,2009,,,,,,89213.336,,
Bolivia,2011,,,,,,52723.973,,
Bolivia,2012,,,,,,93138.76,,
Bolivia,2013,,,,,,67298.195,,
Bolivia,2014,,,,,,33896.156,,
Bolivia,2015,,,,,,75035.93,,
Bolivia,2016,,,,,,72535.1,,
Bolivia,2017,,,,,,43498.78,,
Bolivia,2018,,,,,,36361.316,,
Bolivia,2019,,,,,,7822.5405,,
Bolivia,2020,,,,,,1679.0912,,
Bolivia,2021,,,,,,6034.8374,,
Bolivia,2022,,,,,,12286.055,,
Bolivia,2023,,,,,,139.4029,,
Bolivia (urban),1990,0.0,,,,,,,
Bolivia (urban),1992,36964.453,,,,,,,
Brazil,1981,2816680.8,,,,,,,
Brazil,1982,2788922.2,,,,,,,
Brazil,1983,3595556.5,,,,,,,
Brazil,1984,3494941.8,,,,,,,
Brazil,1985,3051675.2,,,,,,,
Brazil,1986,1713408.6,,,,,,,
Brazil,1987,2857803.5,,,,,,,
Brazil,1988,3742628.5,,,,,,,
Brazil,1989,3419317.8,,,,,,,
Brazil,1990,3186528.5,,,,,,,
Brazil,1992,4525261.0,,,,,,,
Brazil,1993,4254063.0,,,,,,,
