country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,58.568306,,,
Albania,2017,,,,,54.598694,,,
Albania,2018,,,,,51.482235,,,
Argentina (urban),1980,11.206,,,,,,,
Argentina (urban),1986,8.849125,,,,,,,
Argentina (urban),1987,13.329443,,,,,,,
Argentina (urban),1991,23.78121,,,,,,,
Argentina (urban),1992,,24.6063,,,,,,
Argentina (urban),1993,,23.879759,,,,,,
Argentina (urban),1994,,24.851692,,,,,,
Argentina (urban),1995,,30.458578,,,,,,
Argentina (urban),1996,,32.139374,,,,,,
Argentina (urban),1997,,30.561771,,,,,,
Argentina (urban),1998,,,33.15312,,,,,
Argentina (urban),1999,,,34.50778,,,,,
Argentina (urban),2000,,,37.061317,,,,,
Argentina (urban),2001,,,41.5657,,,,,
Argentina (urban),2002,,,55.940212,,,,,
Argentina (urban),2003,,,,40.34431,,,,
Argentina (urban),2004,,,,34.94104,,,,
Argentina (urban),2005,,,,30.489931,,,,
Argentina (urban),2006,,,,25.382772,,,,
Argentina (urban),2007,,,,24.777042,,,,
Argentina (urban),2008,,,,21.809893,,,,
Argentina (urban),2009,,,,20.117443,,,,
Argentina (urban),2010,,,,18.454746,,,,
Argentina (urban),2011,,,,15.763452,,,,
Argentina (urban),2012,,,,14.632029,,,,
Argentina (urban),2013,,,,14.793436,,,,
Argentina (urban),2014,,,,17.009983,,,,
Argentina (urban),2016,,,,16.602573,,,,
Argentina (urban),2017,,,,14.027614,,,,
Argentina (urban),2018,,,,17.717522,,,,
Argentina (urban),2019,,,,20.11226,,,,
Argentina (urban),2020,,,,24.786722,,,,
Argentina (urban),2021,,,,20.260513,,,,
Argentina (urban),2022,,,,20.184153,,,,
Argentina (urban),2023,,,,22.639975,,,,
Argentina (urban),2024,,,,21.024454,,,,
Armenia,1996,79.696,,,,,,,
Australia,1981,2.4945128,,,,,,,
Australia,1985,,3.0092027,,,,,,
Australia,1989,,,2.995911,,,,,
Australia,1995,,,,2.7476587,,,,
Australia,2001,,,,2.2471638,,,,
Australia,2003,,,,2.2426739,,,,
Australia,2004,,,,1.4955149,,,,
Australia,2008,,,,1.006538,,,,
Australia,2010,,,,1.3466283,,,,
Australia,2014,,,,1.2482182,,,,
Australia,2016,,,,1.2494223,,,,
Australia,2018,,,,1.2494607,,,,
Australia,2020,,,,1.4975419,,,,
Austria,1994,,1.2284489,,,,,,
Austria,1995,,0.994646,,,,,,
Austria,1996,,0.73641074,,,,,,
Austria,1997,,0.97075284,,,,,,
Austria,1998,,1.1794505,,,,,,
Austria,1999,,0.72705334,,,,,,
Austria,2000,,0.9819276,,,,,,
Austria,2003,,,0.76977146,,,,,
Austria,2004,,,0.6258114,,,,,
Austria,2005,,,0.7138625,,,,,
Austria,2006,,,0.59181297,,,,,
Austria,2007,,,0.87878203,,,,,
Austria,2008,,,1.1347096,,,,,
Austria,2009,,,1.2327557,,,,,
Austria,2010,,,1.0164803,,,,,
Austria,2011,,,1.3658074,,,,,
Austria,2012,,,1.4364983,,,,,
Austria,2013,,,0.8245812,,,,,
Austria,2014,,,0.83789027,,,,,
Austria,2015,,,1.5891649,,,,,
Austria,2016,,,1.5811086,,,,,
Austria,2017,,,0.81897545,,,,,
Austria,2018,,,1.2056116,,,,,
Austria,2019,,,0.99238837,,,,,
Austria,2020,,,1.2622163,,,,,
Austria,2021,,,1.3663485,,,,,
Austria,2022,,,1.1962258,,,,,
Austria,2023,,,1.111796,,,,,
Belarus,1993,90.699,,,,,,,
Belarus,1995,61.720997,,,,,,,
Belgium,1985,0.9989629,,,,,,,
Belgium,1988,0.9559894,,,,,,,
Belgium,1992,1.1937089,,,,,,,
Belgium,1995,,1.4271501,,,,,,
Belgium,1997,1.2479589,,,,,,,
Belgium,2000,,0.97794336,,,,,,
Belgium,2003,,,1.0949118,,,,,
Belgium,2004,,,0.4449249,,,,,
Belgium,2005,,,0.73152864,,,,,
Belgium,2006,,,0.5429907,,,,,
Belgium,2007,,,0.5352545,,,,,
Belgium,2008,,,0.49079162,,,,,
Belgium,2009,,,0.6009713,,,,,
Belgium,2010,,,0.74253464,,,,,
Belgium,2011,,,0.8290234,,,,,
Belgium,2012,,,0.5917186,,,,,
Belgium,2013,,,0.70274377,,,,,
Belgium,2014,,,0.3454623,,,,,
Belgium,2015,,,0.3214848,,,,,
Belgium,2016,,,0.4650274,,,,,
Belgium,2017,,,0.52485496,,,,,
Belgium,2018,,,0.31923988,,,,,
Belgium,2019,,,0.27720797,,,,,
Belgium,2020,,,0.311022,,,,,
Belgium,2021,,,0.27518305,,,,,
Belgium,2022,,,0.21677122,,,,,
Belgium,2023,,,0.29284054,,,,,
Belize,1993,69.08815,,,,,,,
Belize,1994,73.12636,,,,,,,
Belize,1996,,,75.37162,,,,,
Belize,1997,76.37483,,,,,,,
Belize,1998,74.17411,,,,,,,
Belize,1999,74.100395,,,,,,,
Bolivia,1997,,57.015133,,,,,,
Bolivia,1999,,,58.980515,,,,,
Bolivia,2000,,,,65.75732,,,,
Bolivia,2001,,,,62.361336,,,,
Bolivia,2002,,,,63.70045,,,,
Bolivia,2004,,,,,57.79267,,,
Bolivia,2005,,,,,,56.116177,,
Bolivia,2006,,,,,,52.12502,,
Bolivia,2007,,,,,,50.624126,,
Bolivia,2008,,,,,,43.88911,,
Bolivia,2009,,,,,,38.831867,,
Bolivia,2011,,,,,,32.39901,,
Bolivia,2012,,,,,,32.041378,,
Bolivia,2013,,,,,,29.577541,,
Bolivia,2014,,,,,,29.240013,,
Bolivia,2015,,,,,,29.729208,,
Bolivia,2016,,,,,,30.347088,,
Bolivia,2017,,,,,,29.474201,,
Bolivia,2018,,,,,,27.910038,,
Bolivia,2019,,,,,,24.015541,,
Bolivia,2020,,,,,,26.101007,,
Bolivia,2021,,,,,,23.988735,,
Bolivia,2022,,,,,,25.056267,,
Bolivia,2023,,,,,,23.806625,,
Bolivia (urban),1990,55.374996,,,,,,,
Bolivia (urban),1992,69.19744,,,,,,,
Brazil,1981,74.38005,,,,,,,
Brazil,1982,73.90811,,,,,,,
Brazil,1983,78.68097,,,,,,,
Brazil,1984,79.07894,,,,,,,
Brazil,1985,75.48012,,,,,,,
Brazil,1986,58.82474,,,,,,,
Brazil,1987,67.59784,,,,,,,
Brazil,1988,69.38926,,,,,,,
Brazil,1989,66.16867,,,,,,,
Brazil,1990,71.396164,,,,,,,
Brazil,1992,74.197174,,,,,,,
Brazil,1993,72.231445,,,,,,,
Brazil,1995,62.06983,,,,,,,
Brazil,1996,61.416267,,,,,,,
Brazil,1997,61.689083,,,,,,,
Brazil,1998,60.91441,,,,,,,
Brazil,1999,62.785202,,,,,,,
Brazil,2001,57.260235,,,,,,,
Brazil,2002,56.68828,,,,,,,
Brazil,2003,57.859493,,,,,,,
Brazil,2004,57.00757,,,,,,,
Brazil,2005,54.778732,,,,,,,
Brazil,2006,51.450462,,,,,,,
Brazil,2007,48.704838,,,,,,,
Brazil,2008,45.72975,,,,,,,
Brazil,2009,43.934708,,,,,,,
Brazil,2011,39.774075,,,,,,,
Brazil,2012,,37.64345,,,,,,
Brazil,2013,,34.9771,,,,,,
Brazil,2014,,33.49734,,,,,,
Brazil,2015,,34.35926,,,,,,
Brazil,2016,,36.024128,,,,,,
Brazil,2017,,35.890594,,,,,,
Brazil,2018,,35.205505,,,,,,
Brazil,2019,,34.59879,,,,,,
Brazil,2020,,28.200972,,,,,,
Brazil,2021,,37.879673,,,,,,
Brazil,2022,,32.67419,,,,,,
Brazil,2023,,30.563978,,,,,,
Bulgaria,1992,,10.078,,,,,,
Bulgaria,2006,,,,,,46.39808,,
Bulgaria,2007,,,,,,28.007687,,
Bulgaria,2008,,,,,,20.431742,,
Bulgaria,2009,,,,,,19.209946,,
Bulgaria,2010,,,,,,22.542229,,
Bulgaria,2011,,,,,,23.883781,,
Bulgaria,2012,,,,,,22.996916,,
Bulgaria,2013,,,,,,19.807428,,
Bulgaria,2014,,,,,,17.915907,,
Bulgaria,2015,,,,,,,20.748405,
Bulgaria,2016,,,,,,,16.50769,
Bulgaria,2017,,,,,,,16.145546,
Bulgaria,2018,,,,,,,12.412691,
Bulgaria,2019,,,,,,,11.39976,
Bulgaria,2020,,,,,,,8.383223,
Bulgaria,2021,,,,,,,8.349461,
Bulgaria,2022,,,,,,,7.51912,
Bulgaria,2023,,,,,,,5.933301,
Canada,1971,8.246822,,,,,,,
Canada,1973,5.4981017,,,,,,,
Canada,1975,4.247721,,,,,,,
Canada,1977,3.7476163,,,,,,,
Canada,1979,3.499588,,,,,,,
Canada,1981,2.4995697,,,,,,,
Canada,1982,2.4959824,,,,,,,
Canada,1984,2.9989517,,,,,,,
Canada,1985,2.4967873,,,,,,,
Canada,1986,2.2487934,,,,,,,
Canada,1987,1.7406266,,,,,,,
Canada,1988,1.7499838,,,,,,,
Canada,1989,1.9960016,,,,,,,
Canada,1990,2.2487698,,,,,,,
Canada,1991,2.2452278,,,,,,,
Canada,1992,1.9977536,,,,,,,
Canada,1993,2.249605,,,,,,,
Canada,1994,1.9982914,,,,,,,
Canada,1995,1.998408,,,,,,,
Canada,1996,,1.7480125,,,,,,
Canada,1997,,1.7461492,,,,,,
Canada,1998,,1.4950006,,,,,,
Canada,1999,,1.745688,,,,,,
Canada,2000,,1.495046,,,,,,
Canada,2001,,1.2483228,,,,,,
Canada,2002,,1.2448947,,,,,,
Canada,2003,,1.2468737,,,,,,
Canada,2004,,1.2471344,,,,,,
Canada,2005,,1.4962932,,,,,,
Canada,2006,,0.9985482,,,,,,
Canada,2007,,0.99863756,,,,,,
Canada,2008,,1.2497355,,,,,,
Canada,2009,,1.2491603,,,,,,
Canada,2010,,0.9811928,,,,,,
Canada,2011,,0.99704957,,,,,,
Canada,2012,,,1.2469374,,,,,
Canada,2013,,,1.4855498,,,,,
Canada,2014,,,1.2433002,,,,,
Canada,2015,,,1.246323,,,,,
Canada,2016,,,1.2498453,,,,,
Canada,2017,,,0.9999657,,,,,
Canada,2018,,,0.9997818,,,,,
Canada,2019,,,0.99633586,,,,,
Canada,2020,,,0.49192673,,,,,
Canada,2021,,,0.49875006,,,,,
Chile,1987,70.68255,,,,,,,
Chile,1990,65.6673,,,,,,,
Chile,1992,61.285255,,,,,,,
Chile,1994,57.917564,,,,,,,
Chile,1996,53.034103,,,,,,,
Chile,1998,50.32138,,,,,,,
Chile,2000,,53.35576,,,,,,
Chile,2003,,52.482574,,,,,,
Chile,2006,,,41.48791,,,,,
Chile,2009,,,37.550488,,,,,
Chile,2011,,,32.750217,,,,,
Chile,2013,,,22.512726,,,,,
Chile,2015,,,18.393139,,,,,
Chile,2017,,,14.786893,,,,,
Chile,2020,,,17.179619,,,,,
Chile,2022,,,9.636701,,,,,
China,1981,100.0,,,,,,,
China,1984,100.0,,,,,,,
China,1987,100.0,,,,,,,
China (rural),1981,100.0,,,,,,,
China (rural),1984,100.0,,,,,,,
China (rural),1987,100.0,,,,,,,
China (urban),1981,100.0,,,,,,,
China (urban),1984,100.0,,,,,,,
China (urban),1987,100.0,,,,,,,
Colombia,1992,,68.53376,,,,,,
Colombia,1996,,73.774574,,,,,,
Colombia,1999,,75.443634,,,,,,
Colombia,2000,,71.965294,,,,,,
Colombia,2001,,,77.81126,,,,,
Colombia,2002,,,,69.20839,,,,
Colombia,2003,,,,70.68212,,,,
Colombia,2004,,,,69.59889,,,,
Colombia,2005,,,,66.70085,,,,
Colombia,2008,,,,,61.192917,,,
Colombia,2009,,,,,60.3012,,,
Colombia,2010,,,,,57.976948,,,
Colombia,2011,,,,,55.29484,,,
Colombia,2012,,,,,53.47381,,,
Colombia,2013,,,,,51.24994,,,
Colombia,2014,,,,,49.199165,,,
Colombia,2015,,,,,48.627575,,,
Colombia,2016,,,,,48.607708,,,
Colombia,2017,,,,,48.256184,,,
Colombia,2018,,,,,48.313362,,,
Colombia,2019,,,,,48.803585,,,
Colombia,2020,,,,,56.39957,,,
Colombia,2021,,,,,,52.21553,,
Colombia,2022,,,,,,48.478405,,
Colombia,2023,,,,,,45.86271,,
Colombia (urban),1980,71.826,,,,,,,
Colombia (urban),1988,,66.926,,,,,,
Colombia (urban),1989,,68.212006,,,,,,
Colombia (urban),1991,,65.461,,,,,,
Costa Rica,1981,81.344,,,,,,,
Costa Rica,1986,80.238,,,,,,,
Costa Rica,1989,,61.42707,,,,,,
Costa Rica,1990,,59.961666,,,,,,
Costa Rica,1991,,64.448616,,,,,,
Costa Rica,1992,,62.3061,,,,,,
Costa Rica,1993,,55.46366,,,,,,
Costa Rica,1994,,50.2953,,,,,,
Costa Rica,1995,,51.866882,,,,,,
Costa Rica,1996,,55.109833,,,,,,
Costa Rica,1997,,51.91691,,,,,,
Costa Rica,1998,,46.59233,,,,,,
Costa Rica,1999,,49.66941,,,,,,
Costa Rica,2000,,49.681957,,,,,,
Costa Rica,2001,,,40.687878,,,,,
Costa Rica,2002,,,39.677822,,,,,
Costa Rica,2003,,,37.995808,,,,,
Costa Rica,2004,,,40.34752,,,,,
Costa Rica,2005,,,37.513454,,,,,
Costa Rica,2006,,,37.87864,,,,,
Costa Rica,2007,,,32.128544,,,,,
Costa Rica,2008,,,32.175552,,,,,
Costa Rica,2009,,,30.27208,,,,,
Costa Rica,2010,,,,26.69256,,,,
Costa Rica,2011,,,,27.056139,,,,
Costa Rica,2012,,,,25.093279,,,,
Costa Rica,2013,,,,24.611738,,,,
Costa Rica,2014,,,,25.081068,,,,
Costa Rica,2015,,,,24.17987,,,,
Costa Rica,2016,,,,23.626385,,,,
Costa Rica,2017,,,,22.126535,,,,
Costa Rica,2018,,,,22.17689,,,,
Costa Rica,2019,,,,23.531538,,,,
Costa Rica,2020,,,,30.935976,,,,
Costa Rica,2021,,,,24.67619,,,,
Costa Rica,2022,,,,23.947737,,,,
Costa Rica,2023,,,,21.51074,,,,
Costa Rica,2024,,,,18.118267,,,,
Croatia,1988,2.9060001,,,,,,,
Croatia,2009,,,,9.824354,,,,
Croatia,2010,,,,11.868975,,,,
Croatia,2011,,,,13.213364,,,,
Croatia,2012,,,,15.064195,,,,
Croatia,2013,,,,14.12012,,,,
Croatia,2014,,,,12.584382,,,,
Croatia,2015,,,,11.477871,,,,
Croatia,2016,,,,9.222578,,,,
Croatia,2017,,,,8.394738,,,,
Croatia,2018,,,,5.7563663,,,,
Croatia,2019,,,,4.918949,,,,
Croatia,2020,,,,4.613114,,,,
Croatia,2021,,,,3.2793074,,,,
Croatia,2022,,,,3.454566,,,,
Croatia,2023,,,,2.667603,,,,
Cyprus,2004,0.42805547,,,,,,,
Cyprus,2005,0.264292,,,,,,,
Cyprus,2006,0.043759182,,,,,,,
Cyprus,2007,0.12218994,,,,,,,
Cyprus,2008,0.041838344,,,,,,,
Cyprus,2009,0.353022,,,,,,,
Cyprus,2010,0.4341123,,,,,,,
Cyprus,2011,0.3859929,,,,,,,
Cyprus,2012,0.28458086,,,,,,,
Cyprus,2013,0.47513777,,,,,,,
Cyprus,2014,0.9842407,,,,,,,
Cyprus,2015,0.5123363,,,,,,,
Cyprus,2016,0.33424437,,,,,,,
Cyprus,2017,0.19780232,,,,,,,
Cyprus,2018,0.39725992,,,,,,,
Cyprus,2019,0.6147155,,,,,,,
Cyprus,2020,0.22691762,,,,,,,
Cyprus,2021,0.17566435,,,,,,,
Cyprus,2022,0.10475953,,,,,,,
Cyprus,2023,0.23228323,,,,,,,
Czechia,1992,2.4876633,,,,,,,
Czechia,1993,1.436,,,,,,,
Czechia,1996,3.7397087,,,,,,,
Czechia,2002,2.460689,,,,,,,
Czechia,2004,,3.03703,,,,,,
Czechia,2005,,2.2158377,,,,,,
Czechia,2006,,2.3088946,,,,,,
Czechia,2007,,1.7310137,,,,,,
Czechia,2008,,1.6914662,,,,,,
Czechia,2009,,1.816823,,,,,,
Czechia,2010,,1.8274624,,,,,,
Czechia,2011,,2.0707748,,,,,,
Czechia,2012,,1.7440726,,,,,,
Czechia,2013,,1.4185046,,,,,,
Czechia,2014,,1.9168959,,,,,,
Czechia,2015,,1.5228138,,,,,,
Czechia,2016,,1.3172857,,,,,,
Czechia,2017,,0.77354664,,,,,,
Czechia,2018,,0.5584489,,,,,,
Czechia,2019,,0.7050761,,,,,,
Czechia,2020,,0.6730715,,,,,,
Czechia,2021,,0.59046626,,,,,,
Czechia,2022,,0.9707093,,,,,,
Czechia,2023,,1.2430304,,,,,,
Denmark,1987,1.496103,,,,,,,
Denmark,1992,1.4974136,,,,,,,
Denmark,1995,0.24737881,,,,,,,
Denmark,2000,0.24996004,,,,,,,
Denmark,2003,,0.5997567,,,,,,
Denmark,2004,,0.5043361,,,,,,
Denmark,2005,,0.5668321,,,,,,
Denmark,2006,,0.40708435,,,,,,
Denmark,2007,,0.82833815,,,,,,
Denmark,2008,,0.80914897,,,,,,
Denmark,2009,,1.3148851,,,,,,
Denmark,2010,,0.37862545,,,,,,
Denmark,2011,,0.8042645,,,,,,
Denmark,2012,,1.3165826,,,,,,
Denmark,2013,,0.9465941,,,,,,
Denmark,2014,,1.1352553,,,,,,
