country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,4776091,,,
Albania,2017,,,,,4199188,,,
Albania,2018,,,,,3687495,,,
Argentina (urban),1980,3058410.0,,,,,,,
Argentina (urban),1986,5247158.5,,,,,,,
Argentina (urban),1987,7510917.0,,,,,,,
Argentina (urban),1991,13617688.0,,,,,,,
Argentina (urban),1992,,14957582.0,,,,,,
Argentina (urban),1993,,16319605.0,,,,,,
Argentina (urban),1994,,17299104.0,,,,,,
Argentina (urban),1995,,24089692.0,,,,,,
Argentina (urban),1996,,27406054.0,,,,,,
Argentina (urban),1997,,26003762.0,,,,,,
Argentina (urban),1998,,,29202124.0,,,,,
Argentina (urban),1999,,,30495804.0,,,,,
Argentina (urban),2000,,,35598932.0,,,,,
Argentina (urban),2001,,,46385828.0,,,,,
Argentina (urban),2002,,,68510800.0,,,,,
Argentina (urban),2003,,,,41236200.0,,,,
Argentina (urban),2004,,,,33745930.0,,,,
Argentina (urban),2005,,,,27925484.0,,,,
Argentina (urban),2006,,,,22468446.0,,,,
Argentina (urban),2007,,,,20118976.0,,,,
Argentina (urban),2008,,,,18822416.0,,,,
Argentina (urban),2009,,,,17062250.0,,,,
Argentina (urban),2010,,,,14328855.0,,,,
Argentina (urban),2011,,,,11176890.0,,,,
Argentina (urban),2012,,,,11018919.0,,,,
Argentina (urban),2013,,,,10670333.0,,,,
Argentina (urban),2014,,,,11931754.0,,,,
Argentina (urban),2016,,,,12304508.0,,,,
Argentina (urban),2017,,,,11062486.0,,,,
Argentina (urban),2018,,,,14385478.0,,,,
Argentina (urban),2019,,,,17052348.0,,,,
Argentina (urban),2020,,,,21299796.0,,,,
Argentina (urban),2021,,,,15970796.0,,,,
Argentina (urban),2022,,,,14646423.0,,,,
Argentina (urban),2023,,,,17365980.0,,,,
Argentina (urban),2024,,,,15457879.0,,,,
Armenia,1996,9382252.0,,,,,,,
Australia,1981,1461837.9,,,,,,,
Australia,1985,,1597604.9,,,,,,
Australia,1989,,,1504347.9,,,,,
Australia,1995,,,,1754047.6,,,,
Australia,2001,,,,1642326.9,,,,
Australia,2003,,,,1944268.4,,,,
Australia,2004,,,,1280607.5,,,,
Australia,2008,,,,993388.9,,,,
Australia,2010,,,,1090337.0,,,,
Australia,2014,,,,1237670.2,,,,
Australia,2016,,,,1217568.8,,,,
Australia,2018,,,,1346762.2,,,,
Australia,2020,,,,2149146.5,,,,
Austria,1994,,228394.5,,,,,,
Austria,1995,,178141.53,,,,,,
Austria,1996,,109887.984,,,,,,
Austria,1997,,190859.23,,,,,,
Austria,1998,,279818.97,,,,,,
Austria,1999,,171425.3,,,,,,
Austria,2000,,128818.26,,,,,,
Austria,2003,,,269802.62,,,,,
Austria,2004,,,104622.336,,,,,
Austria,2005,,,145496.06,,,,,
Austria,2006,,,136339.5,,,,,
Austria,2007,,,355267.03,,,,,
Austria,2008,,,391836.72,,,,,
Austria,2009,,,498926.56,,,,,
Austria,2010,,,395682.38,,,,,
Austria,2011,,,432859.56,,,,,
Austria,2012,,,488458.47,,,,,
Austria,2013,,,271301.8,,,,,
Austria,2014,,,263210.0,,,,,
Austria,2015,,,511861.75,,,,,
Austria,2016,,,618938.94,,,,,
Austria,2017,,,308712.34,,,,,
Austria,2018,,,507312.8,,,,,
Austria,2019,,,490678.12,,,,,
Austria,2020,,,602668.25,,,,,
Austria,2021,,,412694.72,,,,,
Austria,2022,,,472631.97,,,,,
Austria,2023,,,472202.0,,,,,
Belarus,1993,22854060.0,,,,,,,
Belarus,1995,12075156.0,,,,,,,
Belgium,1985,339309.84,,,,,,,
Belgium,1988,525088.94,,,,,,,
Belgium,1992,778168.75,,,,,,,
Belgium,1995,,567580.7,,,,,,
Belgium,1997,443033.38,,,,,,,
Belgium,2000,,423616.03,,,,,,
Belgium,2003,,,373099.3,,,,,
Belgium,2004,,,105706.43,,,,,
Belgium,2005,,,262998.62,,,,,
Belgium,2006,,,217370.66,,,,,
Belgium,2007,,,176315.9,,,,,
Belgium,2008,,,147180.55,,,,,
Belgium,2009,,,147854.39,,,,,
Belgium,2010,,,216976.84,,,,,
Belgium,2011,,,240036.23,,,,,
Belgium,2012,,,222586.56,,,,,
