country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,1.0203061,,,
Albania,2017,,,,,1.0260345,,,
Albania,2018,,,,,0.9493608,,,
Argentina (urban),1986,2.4234865,,,,,,,
Argentina (urban),1987,1.8281844,,,,,,,
Argentina (urban),1991,1.6596613,,,,,,,
Argentina (urban),1992,,1.5094726,,,,,,
Argentina (urban),1993,,1.4242427,,,,,,
Argentina (urban),1994,,1.6560042,,,,,,
Argentina (urban),1995,,1.4911091,,,,,,
Argentina (urban),1996,,1.6731826,,,,,,
Argentina (urban),1997,,1.4545453,,,,,,
Argentina (urban),1998,,,1.3584446,,,,,
Argentina (urban),1999,,,1.4173472,,,,,
Argentina (urban),2000,,,1.3461608,,,,,
Argentina (urban),2001,,,1.5139003,,,,,
Argentina (urban),2002,,,1.2200458,,,,,
Argentina (urban),2003,,,,1.0975384,,,,
Argentina (urban),2004,,,,1.0286902,,,,
Argentina (urban),2005,,,,1.0003955,,,,
Argentina (urban),2006,,,,1.0646698,,,,
Argentina (urban),2007,,,,1.0887705,,,,
Argentina (urban),2008,,,,1.073844,,,,
Argentina (urban),2009,,,,1.0349114,,,,
Argentina (urban),2010,,,,0.93464255,,,,
Argentina (urban),2011,,,,1.0800098,,,,
Argentina (urban),2012,,,,0.996513,,,,
Argentina (urban),2013,,,,1.1207724,,,,
Argentina (urban),2014,,,,1.0759109,,,,
Argentina (urban),2016,,,,1.0349666,,,,
Argentina (urban),2017,,,,0.97138244,,,,
Argentina (urban),2018,,,,1.08229,,,,
Argentina (urban),2019,,,,1.0774742,,,,
Argentina (urban),2020,,,,0.88900244,,,,
Argentina (urban),2021,,,,1.2824768,,,,
Argentina (urban),2022,,,,0.9036707,,,,
Argentina (urban),2023,,,,0.90523016,,,,
Argentina (urban),2024,,,,1.06551,,,,
Armenia,1996,0.7904033,,,,,,,
Australia,1981,1.7837868,,,,,,,
Australia,1985,,1.9734912,,,,,,
Australia,1989,,,1.9999297,,,,,
Australia,1995,,,,1.9968013,,,,
Australia,2001,,,,1.8706701,,,,
Australia,2003,,,,2.3004768,,,,
