country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,460415,,,
Albania,2017,,,,,482831,,,
Albania,2018,,,,,415642,,,
Argentina (urban),1980,9139159.0,,,,,,,
Argentina (urban),1986,11254674.0,,,,,,,
Argentina (urban),1987,12026242.0,,,,,,,
Argentina (urban),1991,6582409.0,,,,,,,
Argentina (urban),1992,,8610838.0,,,,,,
Argentina (urban),1993,,10500849.0,,,,,,
Argentina (urban),1994,,9961979.0,,,,,,
Argentina (urban),1995,,12281820.0,,,,,,
Argentina (urban),1996,,12780742.0,,,,,,
Argentina (urban),1997,,14153837.0,,,,,,
Argentina (urban),1998,,,12631802.0,,,,,
Argentina (urban),1999,,,13182295.0,,,,,
Argentina (urban),2000,,,13946121.0,,,,,
Argentina (urban),2001,,,15830672.0,,,,,
Argentina (urban),2002,,,9903582.0,,,,,
Argentina (urban),2003,,,,12272873,,,,
Argentina (urban),2004,,,,14015194,,,,
Argentina (urban),2005,,,,14777775,,,,
Argentina (urban),2006,,,,16803509,,,,
Argentina (urban),2007,,,,16148115,,,,
Argentina (urban),2008,,,,17260542,,,,
Argentina (urban),2009,,,,18741873,,,,
Argentina (urban),2010,,,,17167927,,,,
Argentina (urban),2011,,,,16557561,,,,
Argentina (urban),2012,,,,16701734,,,,
Argentina (urban),2013,,,,17017667,,,,
Argentina (urban),2014,,,,14313396,,,,
Argentina (urban),2016,,,,16503041,,,,
Argentina (urban),2017,,,,17055288,,,,
Argentina (urban),2018,,,,16658100,,,,
Argentina (urban),2019,,,,16864935,,,,
Argentina (urban),2020,,,,14154628,,,,
Argentina (urban),2021,,,,13264655,,,,
Argentina (urban),2022,,,,10766539,,,,
Argentina (urban),2023,,,,11878671,,,,
Argentina (urban),2024,,,,11620378,,,,
Armenia,1996,119021.625,,,,,,,
Australia,1981,4612041.5,,,,,,,
Australia,1985,,5103318.0,,,,,,
Australia,1989,,,5947623.5,,,,,
Australia,1995,,,,4844099,,,,
Australia,2001,,,,6134276,,,,
Australia,2003,,,,6807512,,,,
Australia,2004,,,,5634313,,,,
Australia,2008,,,,7463358,,,,
Australia,2010,,,,9035459,,,,
Australia,2014,,,,9710313,,,,
Australia,2016,,,,10312666,,,,
Australia,2018,,,,12635326,,,,
Australia,2020,,,,15323695,,,,
Austria,1994,,3013943.5,,,,,,
Austria,1995,,2599943.2,,,,,,
Austria,1996,,1911036.1,,,,,,
Austria,1997,,2424577.5,,,,,,
Austria,1998,,2469921.5,,,,,,
Austria,1999,,1761033.2,,,,,,
Austria,2000,,2296605.8,,,,,,
Austria,2003,,,2573383.2,,,,,
Austria,2004,,,2198148.8,,,,,
Austria,2005,,,2215609.5,,,,,
Austria,2006,,,2252494.8,,,,,
Austria,2007,,,3457192.8,,,,,
Austria,2008,,,4045421.2,,,,,
Austria,2009,,,4851635.5,,,,,
Austria,2010,,,3774734.2,,,,,
Austria,2011,,,4427354.0,,,,,
Austria,2012,,,4734563.0,,,,,
Austria,2013,,,3565743.2,,,,,
Austria,2014,,,3704453.2,,,,,
Austria,2015,,,4719920.0,,,,,
Austria,2016,,,5878938.5,,,,,
Austria,2017,,,4642628.0,,,,,
Austria,2018,,,4969149.5,,,,,
Austria,2019,,,5307106.5,,,,,
Austria,2020,,,5841208.5,,,,,
Austria,2021,,,6205257.0,,,,,
Austria,2022,,,6268020.0,,,,,
Austria,2023,,,6147006.0,,,,,
Belarus,1993,0.0,,,,,,,
Belarus,1995,221971.5,,,,,,,
Belgium,1985,1089711.4,,,,,,,
Belgium,1988,1457539.1,,,,,,,
Belgium,1992,2207961.2,,,,,,,
Belgium,1995,,2994566.2,,,,,,
Belgium,1997,2684889.8,,,,,,,
Belgium,2000,,2617622.8,,,,,,
Belgium,2003,,,3315325.8,,,,,
Belgium,2004,,,2159828.0,,,,,
Belgium,2005,,,2658458.2,,,,,
Belgium,2006,,,2747312.2,,,,,
Belgium,2007,,,2626734.8,,,,,
Belgium,2008,,,2608631.5,,,,,
Belgium,2009,,,3536552.2,,,,,
Belgium,2010,,,3505512.2,,,,,
Belgium,2011,,,3371393.2,,,,,
Belgium,2012,,,3453559.8,,,,,
Belgium,2013,,,3650561.2,,,,,
Belgium,2014,,,2974577.8,,,,,
Belgium,2015,,,2920134.5,,,,,
Belgium,2016,,,3359874.8,,,,,
Belgium,2017,,,3468997.5,,,,,
Belgium,2018,,,2433258.2,,,,,
Belgium,2019,,,2685023.8,,,,,
Belgium,2020,,,2434911.2,,,,,
Belgium,2021,,,2519001.0,,,,,
Belgium,2022,,,1932036.4,,,,,
Belgium,2023,,,2353943.2,,,,,
Belize,1993,29551.652,,,,,,,
Belize,1994,24282.117,,,,,,,
Belize,1996,,,22826.613,,,,,
Belize,1997,32381.031,,,,,,,
Belize,1998,26787.56,,,,,,,
Belize,1999,35778.04,,,,,,,
Bolivia,1997,,2951643.8,,,,,,
Bolivia,1999,,,3963920.8,,,,,
Bolivia,2000,,,,3538411,,,,
Bolivia,2001,,,,3067029,,,,
Bolivia,2002,,,,3084987,,,,
Bolivia,2004,,,,,2080591,,,
Bolivia,2005,,,,,,3387853,,
Bolivia,2006,,,,,,3486310,,
Bolivia,2007,,,,,,2968262,,
Bolivia,2008,,,,,,3543684,,
Bolivia,2009,,,,,,4449730,,
Bolivia,2011,,,,,,4213735,,
Bolivia,2012,,,,,,5131154,,
Bolivia,2013,,,,,,5115659,,
Bolivia,2014,,,,,,4738097,,
Bolivia,2015,,,,,,4674234,,
Bolivia,2016,,,,,,5286866,,
Bolivia,2017,,,,,,5114193,,
Bolivia,2018,,,,,,4344578,,
Bolivia,2019,,,,,,3392630,,
Bolivia,2020,,,,,,3620955,,
Bolivia,2021,,,,,,3404579,,
Bolivia,2022,,,,,,3530863,,
Bolivia,2023,,,,,,3346726,,
Bolivia (urban),1990,287875.9,,,,,,,
Bolivia (urban),1992,368210.28,,,,,,,
Brazil,1981,17222892.0,,,,,,,
Brazil,1982,18063544.0,,,,,,,
Brazil,1983,14290123.0,,,,,,,
Brazil,1984,13878091.0,,,,,,,
Brazil,1985,17052378.0,,,,,,,
Brazil,1986,30369106.0,,,,,,,
Brazil,1987,26827042.0,,,,,,,
Brazil,1988,27592596.0,,,,,,,
Brazil,1989,30144446.0,,,,,,,
Brazil,1990,24290566.0,,,,,,,
Brazil,1992,26862342.0,,,,,,,
Brazil,1993,27321906.0,,,,,,,
Brazil,1995,35132940.0,,,,,,,
Brazil,1996,40898496.0,,,,,,,
Brazil,1997,39931690.0,,,,,,,
Brazil,1998,39590364.0,,,,,,,
Brazil,1999,37921612.0,,,,,,,
Brazil,2001,46706416.0,,,,,,,
Brazil,2002,43548420.0,,,,,,,
Brazil,2003,44215810.0,,,,,,,
Brazil,2004,42155044.0,,,,,,,
Brazil,2005,44017732.0,,,,,,,
Brazil,2006,46977308.0,,,,,,,
Brazil,2007,54084824.0,,,,,,,
Brazil,2008,54609148.0,,,,,,,
Brazil,2009,58153690.0,,,,,,,
Brazil,2011,64224640.0,,,,,,,
Brazil,2012,,65802244.0,,,,,,
Brazil,2013,,65914204.0,,,,,,
Brazil,2014,,65724770.0,,,,,,
Brazil,2015,,67573170.0,,,,,,
Brazil,2016,,73227730.0,,,,,,
Brazil,2017,,78081704.0,,,,,,
Brazil,2018,,82411670.0,,,,,,
Brazil,2019,,90020024.0,,,,,,
Brazil,2020,,50273652.0,,,,,,
Brazil,2021,,73667710.0,,,,,,
Brazil,2022,,70546630.0,,,,,,
Brazil,2023,,72652930.0,,,,,,
Bulgaria,1992,,344953.12,,,,,,
Bulgaria,2006,,,,,,1699682,,
Bulgaria,2007,,,,,,1393344,,
Bulgaria,2008,,,,,,1400844,,
Bulgaria,2009,,,,,,1542723,,
Bulgaria,2010,,,,,,1762924,,
Bulgaria,2011,,,,,,1760743,,
Bulgaria,2012,,,,,,1795510,,
Bulgaria,2013,,,,,,2331551,,
Bulgaria,2014,,,,,,1984362,,
Bulgaria,2015,,,,,,,2553079,
Bulgaria,2016,,,,,,,2530325,
Bulgaria,2017,,,,,,,1936188,
Bulgaria,2018,,,,,,,2056899,
Bulgaria,2019,,,,,,,2315903,
Bulgaria,2020,,,,,,,1851141,
Bulgaria,2021,,,,,,,2346514,
Bulgaria,2022,,,,,,,2394335,
Bulgaria,2023,,,,,,,2485489,
Canada,1971,12168441.0,,,,,,,
Canada,1973,11668958.0,,,,,,,
Canada,1975,12654496.0,,,,,,,
Canada,1977,13867685.0,,,,,,,
Canada,1979,14018020.0,,,,,,,
Canada,1981,12405866.0,,,,,,,
Canada,1982,11778181.0,,,,,,,
Canada,1984,13633965.0,,,,,,,
Canada,1985,12478957.0,,,,,,,
Canada,1986,12055674.0,,,,,,,
Canada,1987,11428285.0,,,,,,,
Canada,1988,11209362.0,,,,,,,
Canada,1989,13824261.0,,,,,,,
Canada,1990,15046700.0,,,,,,,
