country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,18.23161,,,
Albania,2017,,,,,16.029428,,,
Albania,2018,,,,,13.085302,,,
Argentina (urban),1980,0.0,,,,,,,
Argentina (urban),1986,2.126355,,,,,,,
Argentina (urban),1987,2.1182628,,,,,,,
Argentina (urban),1991,3.9066985,,,,,,,
Argentina (urban),1992,,4.4772735,,,,,,
Argentina (urban),1993,,5.1584134,,,,,,
Argentina (urban),1994,,5.3862395,,,,,,
Argentina (urban),1995,,8.233276,,,,,,
Argentina (urban),1996,,8.978668,,,,,,
Argentina (urban),1997,,8.478396,,,,,,
Argentina (urban),1998,,,9.771539,,,,,
Argentina (urban),1999,,,10.154031,,,,,
Argentina (urban),2000,,,12.123374,,,,,
Argentina (urban),2001,,,17.047226,,,,,
Argentina (urban),2002,,,25.404942,,,,,
Argentina (urban),2003,,,,13.781968,,,,
Argentina (urban),2004,,,,10.593869,,,,
Argentina (urban),2005,,,,8.73385,,,,
Argentina (urban),2006,,,,6.7526636,,,,
Argentina (urban),2007,,,,5.607572,,,,
Argentina (urban),2008,,,,5.286607,,,,
Argentina (urban),2009,,,,4.4959497,,,,
Argentina (urban),2010,,,,3.4799309,,,,
Argentina (urban),2011,,,,2.327746,,,,
Argentina (urban),2012,,,,2.5493875,,,,
Argentina (urban),2013,,,,2.2445886,,,,
Argentina (urban),2014,,,,2.4929688,,,,
Argentina (urban),2016,,,,2.5829701,,,,
Argentina (urban),2017,,,,2.5241,,,,
Argentina (urban),2018,,,,3.2455258,,,,
Argentina (urban),2019,,,,3.832258,,,,
Argentina (urban),2020,,,,4.2328777,,,,
Argentina (urban),2021,,,,3.276598,,,,
Argentina (urban),2022,,,,2.900393,,,,
Argentina (urban),2023,,,,3.1111338,,,,
Argentina (urban),2024,,,,2.7599232,,,,
Armenia,1996,37.052,,,,,,,
Australia,1981,1.2462381,,,,,,,
Australia,1985,,1.3370016,,,,,,
Australia,1989,,,0.9951254,,,,,
Australia,1995,,,,1.2216016,,,,
Australia,2001,,,,0.99206495,,,,
Australia,2003,,,,1.2412744,,,,
Australia,2004,,,,0.7125372,,,,
