country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.0,,,,,,,
Albania,2002,,569.8768,,,,,,
Albania,2005,,0.0,,,,,,
Albania,2008,,0.0,,,,,,
Albania,2012,,80.747246,,,,,,
Albania,2014,,,0.0,,,,,
Albania,2015,,,0.0,,,,,
Albania,2016,,,0.0,,,,,
Albania,2017,,,0.0,,,,,
Albania,2018,,,,0.0,,,,
Albania,2019,,,,0.0,,,,
Albania,2020,,,,0.0,,,,
Algeria,1988,0.0,,,,,,,
Algeria,1995,,0.0,,,,,,
Algeria,2011,,,0.0,,,,,
Angola,2000,381152.78,,,,,,,
Angola,2008,,31998.6,,,,,,
Angola,2018,,,638698.4,,,,,
Armenia,1999,,1125.7468,,,,,,
Armenia,2001,,5049.6743,,,,,,
Armenia,2002,,1385.9564,,,,,,
Armenia,2003,,483.03836,,,,,,
Armenia,2004,,1681.014,,,,,,
Armenia,2005,,98.56255,,,,,,
Armenia,2006,,129.3845,,,,,,
Armenia,2007,,314.97,,,,,,
Armenia,2008,,205.11453,,,,,,
Armenia,2009,,16.434946,,,,,,
Armenia,2010,,117.11448,,,,,,
Armenia,2011,,0.0,,,,,,
Armenia,2012,,45.412548,,,,,,
Armenia,2013,,96.61543,,,,,,
Armenia,2014,,149.05862,,,,,,
Armenia,2015,,81.93207,,,,,,
Armenia,2016,,201.69714,,,,,,
Armenia,2017,,7.397138,,,,,,
Armenia,2018,,0.0,,,,,,
Armenia,2019,,,0.0,,,,,
Armenia,2020,,,0.0,,,,,
Armenia,2021,,,0.0,,,,,
Armenia,2022,,,0.0,,,,,
Armenia,2023,,,0.0,,,,,
Azerbaijan,1995,31995.496,,,,,,,
Azerbaijan,2001,,1538.5126,,,,,,
Azerbaijan,2002,,0.0,,,,,,
Azerbaijan,2003,,0.0,,,,,,
Azerbaijan,2004,,0.0,,,,,,
Azerbaijan,2005,,0.0,,,,,,
Bangladesh,1983,0.0,,,,,,,
Bangladesh,1985,0.0,,,,,,,
Bangladesh,1988,0.0,,,,,,,
Bangladesh,1991,,88588.92,,,,,,
Bangladesh,1995,,37274.938,,,,,,
Bangladesh,2000,,,35752.902,,,,,
Bangladesh,2005,,,15561.151,,,,,
Bangladesh,2010,,,11709.233,,,,,
Bangladesh,2016,,,9735.605,,,,,
Bangladesh,2022,,,,0.0,,,,
Barbados,2016,1137.7341,,,,,,,
Belarus,1998,,29832.914,,,,,,
Belarus,1999,,35194.453,,,,,,
Belarus,2000,,24225.521,,,,,,
Belarus,2001,,7454.2305,,,,,,
Belarus,2002,,5164.4517,,,,,,
Belarus,2003,,4238.7114,,,,,,
Belarus,2004,,285.21252,,,,,,
Belarus,2005,,0.0,,,,,,
Belarus,2006,,1213.6726,,,,,,
Belarus,2007,,0.0,,,,,,
Belarus,2008,,0.0,,,,,,
Belarus,2009,,139.96788,,,,,,
Belarus,2010,,0.0,,,,,,
Belarus,2011,,0.0,,,,,,
Belarus,2012,,0.0,,,,,,
Belarus,2013,,0.0,,,,,,
Belarus,2014,,0.0,,,,,,
Belarus,2015,,0.0,,,,,,
Belarus,2016,,0.0,,,,,,
Belarus,2017,,0.0,,,,,,
Belarus,2018,,0.0,,,,,,
Belarus,2019,,0.0,,,,,,
Belarus,2020,,0.0,,,,,,
Belize,1995,,2436.4712,,,,,,
Belize,2018,,,,0.0,,,,
Benin,2003,139387.28,,,,,,,
Benin,2011,,230308.92,,,,,,
Benin,2015,,1081105.1,,,,,,
Benin,2018,,,13998.401,,,,,
Benin,2021,,,10104.222,,,,,
Bhutan,2003,0.0,,,,,,,
Bhutan,2007,,58.411404,,,,,,
Bhutan,2012,,33.273697,,,,,,
Bhutan,2017,,48.634747,,,,,,
Bhutan,2022,,,0.0,,,,,
Bosnia and Herzegovina,2001,477.38733,,,,,,,
Bosnia and Herzegovina,2004,620.7367,,,,,,,
Bosnia and Herzegovina,2007,,76.845856,,,,,,
Bosnia and Herzegovina,2011,,0.0,,,,,,
Botswana,1985,28082.139,,,,,,,
Botswana,1993,17927.363,,,,,,,
Botswana,2002,,24561.58,,,,,,
Botswana,2009,,10554.587,,,,,,
Botswana,2015,,4987.213,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,0.0,,,,,,,
Bulgaria,1995,,,,1768.0245,,,,
Bulgaria,1997,,,0.0,,,,,
Bulgaria,2001,,,,432.9103,,,,
Bulgaria,2003,,,,,0.0,,,
Bulgaria,2007,,,,,1131.4832,,,
Burkina Faso,1994,1629647.6,,,,,,,
Burkina Faso,1998,,1254713.9,,,,,,
Burkina Faso,2003,,418465.25,,,,,,
Burkina Faso,2009,,,265126.38,,,,,
Burkina Faso,2014,,,,14979.121,,,,
Burkina Faso,2018,,,,,50229.062,,,
Burkina Faso,2021,,,,,28363.105,,,
Burundi,1992,234438.92,,,,,,,
Burundi,1998,,725935.4,,,,,,
Burundi,2006,,79061.37,,,,,,
Burundi,2013,,323768.75,,,,,,
Burundi,2020,,,317201.03,,,,,
Cameroon,1996,66859.38,,,,,,,
Cameroon,2001,,37157.727,,,,,,
Cameroon,2007,,0.0,,,,,,
Cameroon,2014,,85768.914,,,,,,
Cameroon,2021,,,49246.42,,,,,
Cape Verde,2001,4016.8896,,,,,,,
Cape Verde,2007,,1269.6759,,,,,,
Cape Verde,2015,,,271.65485,,,,,
Central African Republic,1992,888494.06,,,,,,,
Central African Republic,2008,,341718.53,,,,,,
Central African Republic,2021,,,245702.23,,,,,
Chad,2003,254685.56,,,,,,,
Chad,2011,270434.16,,,,,,,
Chad,2018,,38347.625,,,,,,
Chad,2022,,78106.42,,,,,,
China,1990,,32026798.0,,,,,,
China,1993,,25769452.0,,,,,,
China,1996,,7817119.5,,,,,,
China,1999,,10943840.0,,,,,,
China,2002,,6599832.5,,,,,,
China,2005,,54275.715,,,,,,
China,2008,,0.0,,,,,,
China,2010,,0.0,,,,,,
