country,year,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7,income_spell_8
Albania,2016,,,,,800097.06,,,
Albania,2017,,,,,685430.4,,,
Albania,2018,,,,,514226.0,,,
Argentina (urban),1980,0.0,,,,,,,
Argentina (urban),1986,1303401.6,,,,,,,
Argentina (urban),1987,1315733.2,,,,,,,
Argentina (urban),1991,1461126.8,,,,,,,
Argentina (urban),1992,,2361874.0,,,,,,
Argentina (urban),1993,,2716083.8,,,,,,
Argentina (urban),1994,,2742717.8,,,,,,
Argentina (urban),1995,,4786466.0,,,,,,
Argentina (urban),1996,,5541472.5,,,,,,
Argentina (urban),1997,,5003126.0,,,,,,
Argentina (urban),1998,,,5354056.0,,,,,
Argentina (urban),1999,,,5748914.0,,,,,
Argentina (urban),2000,,,7025105.0,,,,,
Argentina (urban),2001,,,10957191.0,,,,,
Argentina (urban),2002,,,15931239.0,,,,,
Argentina (urban),2003,,,,7534504.5,,,,
Argentina (urban),2004,,,,5617206.5,,,,
Argentina (urban),2005,,,,4363409.5,,,,
Argentina (urban),2006,,,,3497911.2,,,,
Argentina (urban),2007,,,,2878732.0,,,,
Argentina (urban),2008,,,,2709759.8,,,,
Argentina (urban),2009,,,,2439827.8,,,,
Argentina (urban),2010,,,,1644207.0,,,,
Argentina (urban),2011,,,,1297310.2,,,,
Argentina (urban),2012,,,,1362507.0,,,,
Argentina (urban),2013,,,,1266279.6,,,,
Argentina (urban),2014,,,,1253566.1,,,,
Argentina (urban),2016,,,,1425428.0,,,,
Argentina (urban),2017,,,,1349320.1,,,,
Argentina (urban),2018,,,,1889579.2,,,,
Argentina (urban),2019,,,,2118786.5,,,,
Argentina (urban),2020,,,,2337560.8,,,,
Argentina (urban),2021,,,,1853301.1,,,,
Argentina (urban),2022,,,,1510722.8,,,,
Argentina (urban),2023,,,,1446099.9,,,,
Argentina (urban),2024,,,,1300626.6,,,,
Armenia,1996,1718228.5,,,,,,,
Australia,1981,477850.34,,,,,,,
Australia,1985,,526794.8,,,,,,
Australia,1989,,,446830.38,,,,,
Australia,1995,,,,587859.7,,,,
Australia,2001,,,,587166.8,,,,
Australia,2003,,,,721090.4,,,,
Australia,2004,,,,458974.75,,,,
Australia,2008,,,,381300.28,,,,
Australia,2010,,,,372246.66,,,,
Australia,2014,,,,440008.0,,,,
Australia,2016,,,,389612.3,,,,
Australia,2018,,,,479340.12,,,,
Australia,2020,,,,786516.56,,,,
Austria,1994,,41110.82,,,,,,
Austria,1995,,19655.389,,,,,,
Austria,1996,,12434.615,,,,,,
Austria,1997,,34679.62,,,,,,
Austria,1998,,43016.633,,,,,,
Austria,1999,,41410.33,,,,,,
Austria,2000,,28862.69,,,,,,
Austria,2003,,,102937.875,,,,,
Austria,2004,,,25038.98,,,,,
Austria,2005,,,43983.137,,,,,
Austria,2006,,,30812.402,,,,,
Austria,2007,,,115867.3,,,,,
Austria,2008,,,121044.35,,,,,
Austria,2009,,,189486.45,,,,,
Austria,2010,,,147566.86,,,,,
Austria,2011,,,132571.58,,,,,
Austria,2012,,,186026.42,,,,,
Austria,2013,,,96854.55,,,,,
Austria,2014,,,65730.05,,,,,
Austria,2015,,,215838.52,,,,,
Austria,2016,,,223902.27,,,,,
Austria,2017,,,103778.016,,,,,
Austria,2018,,,187914.5,,,,,
Austria,2019,,,199736.53,,,,,
Austria,2020,,,245097.92,,,,,
Austria,2021,,,154686.92,,,,,
Austria,2022,,,160813.56,,,,,
Austria,2023,,,168783.14,,,,,
Belarus,1993,1172036.2,,,,,,,
Belarus,1995,766747.3,,,,,,,
Belgium,1985,100685.625,,,,,,,
Belgium,1988,223943.39,,,,,,,
Belgium,1992,343878.9,,,,,,,
Belgium,1995,,199339.78,,,,,,
Belgium,1997,154986.42,,,,,,,
Belgium,2000,,129865.0,,,,,,
Belgium,2003,,,107133.12,,,,,
Belgium,2004,,,21846.066,,,,,
Belgium,2005,,,80305.62,,,,,
Belgium,2006,,,65219.137,,,,,
Belgium,2007,,,52629.234,,,,,
Belgium,2008,,,42415.457,,,,,
Belgium,2009,,,38547.117,,,,,
Belgium,2010,,,57212.887,,,,,
Belgium,2011,,,65360.68,,,,,
Belgium,2012,,,68638.68,,,,,
Belgium,2013,,,66483.445,,,,,
Belgium,2014,,,33925.67,,,,,
Belgium,2015,,,44279.598,,,,,
Belgium,2016,,,27766.117,,,,,
Belgium,2017,,,69689.93,,,,,
Belgium,2018,,,34263.44,,,,,
Belgium,2019,,,38288.875,,,,,
Belgium,2020,,,27345.246,,,,,
Belgium,2021,,,21745.08,,,,,
Belgium,2022,,,9059.274,,,,,
Belgium,2023,,,25246.545,,,,,
Belize,1993,99998.42,,,,,,,
Belize,1994,102923.88,,,,,,,
Belize,1996,,,132301.81,,,,,
Belize,1997,161688.05,,,,,,,
Belize,1998,158359.88,,,,,,,
Belize,1999,152462.08,,,,,,,
Bolivia,1997,,4564830.0,,,,,,
Bolivia,1999,,,6678635.0,,,,,
Bolivia,2000,,,,7705043.5,,,,
Bolivia,2001,,,,5897702.0,,,,
Bolivia,2002,,,,6463794.0,,,,
Bolivia,2004,,,,,3509127.8,,,
Bolivia,2005,,,,,,5215088.0,,
Bolivia,2006,,,,,,4413634.0,,
Bolivia,2007,,,,,,3428144.0,,
Bolivia,2008,,,,,,2973350.8,,
Bolivia,2009,,,,,,2906023.8,,
Bolivia,2011,,,,,,1985539.2,,
Bolivia,2012,,,,,,2405327.0,,
Bolivia,2013,,,,,,1997599.5,,
Bolivia,2014,,,,,,1759224.9,,
Bolivia,2015,,,,,,1889912.8,,
Bolivia,2016,,,,,,2273136.2,,
Bolivia,2017,,,,,,1998111.5,,
Bolivia,2018,,,,,,1490901.4,,
Bolivia,2019,,,,,,967760.4,,
Bolivia,2020,,,,,,1271399.6,,
Bolivia,2021,,,,,,938620.06,,
Bolivia,2022,,,,,,1077919.4,,
Bolivia,2023,,,,,,870232.5,,
Bolivia (urban),1990,605625.4,,,,,,,
Bolivia (urban),1992,1625402.2,,,,,,,
Brazil,1981,102741420.0,,,,,,,
Brazil,1982,106013770.0,,,,,,,
Brazil,1983,133692710.0,,,,,,,
Brazil,1984,133348664.0,,,,,,,
Brazil,1985,119235810.0,,,,,,,
Brazil,1986,62050400.0,,,,,,,
Brazil,1987,98313170.0,,,,,,,
Brazil,1988,111595944.0,,,,,,,
Brazil,1989,104130400.0,,,,,,,
Brazil,1990,123055380.0,,,,,,,
Brazil,1992,125328640.0,,,,,,,
Brazil,1993,122262616.0,,,,,,,
Brazil,1995,86567520.0,,,,,,,
Brazil,1996,93500760.0,,,,,,,
Brazil,1997,94618536.0,,,,,,,
Brazil,1998,87964660.0,,,,,,,
Brazil,1999,93444510.0,,,,,,,
Brazil,2001,83722024.0,,,,,,,
Brazil,2002,77659410.0,,,,,,,
Brazil,2003,83393870.0,,,,,,,
Brazil,2004,75329420.0,,,,,,,
Brazil,2005,68629350.0,,,,,,,
Brazil,2006,58774776.0,,,,,,,
Brazil,2007,56444604.0,,,,,,,
Brazil,2008,47702464.0,,,,,,,
Brazil,2009,45319340.0,,,,,,,
Brazil,2011,39285976.0,,,,,,,
Brazil,2012,,34200060.0,,,,,,
Brazil,2013,,28857994.0,,,,,,
Brazil,2014,,25909966.0,,,,,,
Brazil,2015,,29460942.0,,,,,,
Brazil,2016,,35813316.0,,,,,,
Brazil,2017,,38855508.0,,,,,,
