country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,0.4148853,,,,,,,
Albania,2002,,0.5617735,,,,,,
Albania,2005,,0.69095886,,,,,,
Albania,2008,,0.32920554,,,,,,
Albania,2012,,0.69754714,,,,,,
Albania,2014,,,1.434776,,,,,
Albania,2015,,,0.94701546,,,,,
Albania,2016,,,1.2256457,,,,,
Albania,2017,,,1.1133853,,,,,
Albania,2018,,,,1.2827415,,,,
Albania,2019,,,,0.6088086,,,,
Albania,2020,,,,0.8979766,,,,
Algeria,1988,1.0832448,,,,,,,
Algeria,1995,,1.2243392,,,,,,
Algeria,2011,,,0.0376137,,,,,
Angola,2000,7.5113544,,,,,,,
Angola,2008,,2.8046556,,,,,,
Angola,2018,,,5.2640843,,,,,
Armenia,1999,,0.90107805,,,,,,
Armenia,2001,,0.6942311,,,,,,
Armenia,2002,,0.6459744,,,,,,
Armenia,2003,,0.31432217,,,,,,
Armenia,2004,,0.84809947,,,,,,
Armenia,2005,,0.62373126,,,,,,
Armenia,2006,,0.48607314,,,,,,
Armenia,2007,,0.63991535,,,,,,
Armenia,2008,,0.4252187,,,,,,
Armenia,2009,,0.32944494,,,,,,
Armenia,2010,,0.2638765,,,,,,
Armenia,2011,,0.396933,,,,,,
Armenia,2012,,0.35093805,,,,,,
Armenia,2013,,0.7007798,,,,,,
Armenia,2014,,0.6922112,,,,,,
Armenia,2015,,0.75347245,,,,,,
Armenia,2016,,0.94854903,,,,,,
Armenia,2017,,0.50423175,,,,,,
Armenia,2018,,0.7129785,,,,,,
Armenia,2019,,,0.4517206,,,,,
Armenia,2020,,,0.20918725,,,,,
Armenia,2021,,,0.3534388,,,,,
Armenia,2022,,,0.3443586,,,,,
Armenia,2023,,,0.33732578,,,,,
Azerbaijan,1995,2.005221,,,,,,,
Azerbaijan,2001,,0.74722415,,,,,,
Azerbaijan,2002,,0.051108703,,,,,,
Azerbaijan,2003,,0.082174845,,,,,,
Azerbaijan,2004,,0.016305685,,,,,,
Azerbaijan,2005,,0.0069955313,,,,,,
Bangladesh,1983,0.11770517,,,,,,,
Bangladesh,1985,0.0,,,,,,,
Bangladesh,1988,0.0,,,,,,,
Bangladesh,1991,,0.24737968,,,,,,
Bangladesh,1995,,0.21355906,,,,,,
Bangladesh,2000,,,0.20514156,,,,,
Bangladesh,2005,,,0.13782734,,,,,
Bangladesh,2010,,,0.14497337,,,,,
Bangladesh,2016,,,0.28451517,,,,,
Bangladesh,2022,,,,0.32800266,,,,
Barbados,2016,2.6248152,,,,,,,
Belarus,1998,,1.1898729,,,,,,
Belarus,1999,,1.5605072,,,,,,
Belarus,2000,,1.4357797,,,,,,
Belarus,2001,,1.1562272,,,,,,
Belarus,2002,,1.0812502,,,,,,
Belarus,2003,,0.9844481,,,,,,
Belarus,2004,,0.5834405,,,,,,
Belarus,2005,,0.81845707,,,,,,
Belarus,2006,,0.6861335,,,,,,
Belarus,2007,,0.8577507,,,,,,
Belarus,2008,,0.6869346,,,,,,
Belarus,2009,,0.71366596,,,,,,
Belarus,2010,,0.59945923,,,,,,
Belarus,2011,,0.53843963,,,,,,
Belarus,2012,,0.41673136,,,,,,
Belarus,2013,,0.42138156,,,,,,
Belarus,2014,,0.3990374,,,,,,
Belarus,2015,,0.43298766,,,,,,
Belarus,2016,,0.33877113,,,,,,
Belarus,2017,,0.3268305,,,,,,
Belarus,2018,,0.2582927,,,,,,
Belarus,2019,,0.3292152,,,,,,
Belarus,2020,,0.20492639,,,,,,
Belize,1995,,9.277249,,,,,,
Belize,2018,,,,2.589984,,,,
Benin,2003,1.0166341,,,,,,,
Benin,2011,,1.1674483,,,,,,
Benin,2015,,8.45289,,,,,,
Benin,2018,,,0.9186376,,,,,
Benin,2021,,,0.9675244,,,,,
Bhutan,2003,0.5926609,,,,,,,
Bhutan,2007,,1.2548381,,,,,,
Bhutan,2012,,1.1489938,,,,,,
Bhutan,2017,,1.2949418,,,,,,
Bhutan,2022,,,0.65925306,,,,,
Bosnia and Herzegovina,2001,0.6988038,,,,,,,
Bosnia and Herzegovina,2004,1.2909886,,,,,,,
Bosnia and Herzegovina,2007,,1.2994375,,,,,,
Bosnia and Herzegovina,2011,,1.523885,,,,,,
Botswana,1985,4.373015,,,,,,,
Botswana,1993,4.4972258,,,,,,,
Botswana,2002,,4.720925,,,,,,
Botswana,2009,,4.4584994,,,,,,
Botswana,2015,,3.436759,,,,,,
Bulgaria,1989,0.0,,,,,,,
Bulgaria,1994,0.025964571,,,,,,,
Bulgaria,1995,,,,1.553451,,,,
Bulgaria,1997,,,0.0,,,,,
Bulgaria,2001,,,,2.5767832,,,,
Bulgaria,2003,,,,,1.05571,,,
Bulgaria,2007,,,,,1.478019,,,
Burkina Faso,1994,0.91524756,,,,,,,
Burkina Faso,1998,,1.6808761,,,,,,
Burkina Faso,2003,,1.7082531,,,,,,
Burkina Faso,2009,,,1.0869427,,,,,
Burkina Faso,2014,,,,0.13033798,,,,
Burkina Faso,2018,,,,,0.8096986,,,
Burkina Faso,2021,,,,,0.6907543,,,
Burundi,1992,0.21620402,,,,,,,
Burundi,1998,,3.822304,,,,,,
Burundi,2006,,0.01648175,,,,,,
Burundi,2013,,1.1433512,,,,,,
Burundi,2020,,,1.0932857,,,,,
Cameroon,1996,0.7824866,,,,,,,
Cameroon,2001,,1.4338448,,,,,,
Cameroon,2007,,1.1566002,,,,,,
Cameroon,2014,,3.881339,,,,,,
Cameroon,2021,,,2.703917,,,,,
Cape Verde,2001,3.1869638,,,,,,,
Cape Verde,2007,,2.4407847,,,,,,
Cape Verde,2015,,,2.1704726,,,,,
Central African Republic,1992,3.730052,,,,,,,
Central African Republic,2008,,5.01768,,,,,,
Central African Republic,2021,,,2.3647985,,,,,
Chad,2003,1.8306633,,,,,,,
Chad,2011,4.367559,,,,,,,
Chad,2018,,0.9708931,,,,,,
Chad,2022,,1.467341,,,,,,
China,1990,,0.29880518,,,,,,
China,1993,,0.43549612,,,,,,
China,1996,,0.5932109,,,,,,
China,1999,,1.0503886,,,,,,
China,2002,,1.8917378,,,,,,
China,2005,,1.8586748,,,,,,
China,2008,,2.9479427,,,,,,
China,2010,,3.1731353,,,,,,
China,2011,,2.8643873,,,,,,
China,2012,,3.0582213,,,,,,
China,2013,,,1.5213093,,,,,
China,2014,,,1.618387,,,,,
China,2015,,,1.3728098,,,,,
China,2016,,,1.3301758,,,,,
China,2017,,,1.3649158,,,,,
China,2018,,,1.2622694,,,,,
China,2019,,,0.87392855,,,,,
China,2020,,,0.35849038,,,,,
China,2021,,,0.44225758,,,,,
China,2022,,,0.52863294,,,,,
China (rural),1990,,0.037926655,,,,,,
China (rural),1993,,0.092234306,,,,,,
China (rural),1996,,0.04005361,,,,,,
China (rural),1999,,0.11346255,,,,,,
China (rural),2002,,0.23986982,,,,,,
China (rural),2005,,0.42505836,,,,,,
China (rural),2008,,0.6733459,,,,,,
China (rural),2010,,0.5459195,,,,,,
China (rural),2011,,0.75206935,,,,,,
China (rural),2012,,0.86956424,,,,,,
China (rural),2013,,,0.47446555,,,,,
China (rural),2014,,,0.60173965,,,,,
China (rural),2015,,,0.4228371,,,,,
China (rural),2016,,,0.43257564,,,,,
China (rural),2017,,,0.44520074,,,,,
China (rural),2018,,,0.46426687,,,,,
China (rural),2019,,,0.14501494,,,,,
China (rural),2020,,,0.0,,,,,
China (rural),2021,,,0.03283022,,,,,
China (rural),2022,,,0.0896697,,,,,
China (urban),1990,,0.10161542,,,,,,
China (urban),1993,,0.19579852,,,,,,
China (urban),1996,,0.14421906,,,,,,
China (urban),1999,,0.5197989,,,,,,
China (urban),2002,,0.71415615,,,,,,
China (urban),2005,,0.94426125,,,,,,
China (urban),2008,,0.8704455,,,,,,
China (urban),2010,,0.7989188,,,,,,
China (urban),2011,,0.68553144,,,,,,
China (urban),2012,,0.72319454,,,,,,
China (urban),2013,,,1.3783346,,,,,
China (urban),2014,,,1.7075993,,,,,
China (urban),2015,,,1.4458921,,,,,
China (urban),2016,,,1.2856617,,,,,
China (urban),2017,,,1.4500475,,,,,
China (urban),2018,,,1.5038005,,,,,
China (urban),2019,,,1.2647178,,,,,
China (urban),2020,,,0.8801451,,,,,
China (urban),2021,,,0.71897984,,,,,
China (urban),2022,,,0.77457744,,,,,
Comoros,2004,2.8389573,,,,,,,
Comoros,2014,,4.472528,,,,,,
Congo,2005,2.3023176,,,,,,,
Congo,2011,4.389881,,,,,,,
Cote d'Ivoire,1985,3.4423254,,,,,,,
Cote d'Ivoire,1986,1.0997734,,,,,,,
Cote d'Ivoire,1987,1.7753608,,,,,,,
Cote d'Ivoire,1988,1.3975359,,,,,,,
Cote d'Ivoire,1992,,2.4640555,,,,,,
Cote d'Ivoire,1995,,1.204327,,,,,,
Cote d'Ivoire,1998,,1.5773323,,,,,,
Cote d'Ivoire,2008,,,3.6001399,,,,,
Cote d'Ivoire,2015,,,2.7119923,,,,,
Cote d'Ivoire,2018,,,,1.0145973,,,,
Cote d'Ivoire,2021,,,,0.73037547,,,,
Croatia,1998,,0.80484265,,,,,,
Croatia,1999,,,0.16376491,,,,,
Croatia,2000,,,0.26762652,,,,,
Croatia,2001,,,0.31329244,,,,,
Croatia,2004,,0.8218118,,,,,,
Croatia,2008,,0.72642547,,,,,,
Croatia,2009,,0.8235285,,,,,,
Croatia,2010,,0.46037292,,,,,,
Democratic Republic of Congo,2004,0.95688087,,,,,,,
Democratic Republic of Congo,2012,2.656094,,,,,,,
Democratic Republic of Congo,2020,,2.189511,,,,,,
Djibouti,2002,2.3077803,,,,,,,
Djibouti,2012,,5.9648423,,,,,,
Djibouti,2013,,,4.1267705,,,,,
Djibouti,2017,,,,3.5516877,,,,
East Timor,2001,0.7192589,,,,,,,
East Timor,2007,0.13118838,,,,,,,
East Timor,2014,0.19631356,,,,,,,
Egypt,1990,0.0,,,,,,,
Egypt,1995,0.0,,,,,,,
Egypt,1999,,0.0,,,,,,
Egypt,2004,,,0.18397114,,,,,
Egypt,2008,,,0.20808135,,,,,
Egypt,2010,,,,0.12935373,,,,
Egypt,2012,,,,0.14225814,,,,
Egypt,2015,,,,0.18123011,,,,
Egypt,2017,,,,0.29063058,,,,
Egypt,2019,,,,,0.26777074,,,
Egypt,2021,,,,0.19533339,,,,
Equatorial Guinea,2022,1.482902,,,,,,,
Estonia,1995,,0.6875148,,,,,,
Estonia,1998,,0.5264221,,,,,,
Estonia,2000,,,1.8126553,,,,,
Estonia,2001,,,1.5866317,,,,,
Estonia,2002,,,1.7177231,,,,,
Estonia,2003,,,1.9973404,,,,,
Estonia,2004,,,1.8314226,,,,,
Eswatini,1994,3.0056763,,,,,,,
Eswatini,2000,,1.6475279,,,,,,
Eswatini,2009,,3.843634,,,,,,
Eswatini,2016,,3.3707507,,,,,,
Ethiopia,1995,,0.9220703,,,,,,
Ethiopia,1999,,0.33957836,,,,,,
Ethiopia,2004,,0.17639716,,,,,,
Ethiopia,2010,,1.0071139,,,,,,
Ethiopia,2015,,1.398406,,,,,,
Ethiopia,2021,,0.64998794,,,,,,
Ethiopia (rural),1981,0.095657505,,,,,,,
Fiji,2002,1.3015158,,,,,,,
Fiji,2008,1.0752441,,,,,,,
Fiji,2013,0.56751174,,,,,,,
Fiji,2019,,0.61086386,,,,,,
Gabon,2005,2.0443351,,,,,,,
Gabon,2017,,2.853803,,,,,,
Gambia,1998,3.7693028,,,,,,,
Gambia,2003,,3.0050495,,,,,,
Gambia,2010,,,2.1559532,,,,,
Gambia,2015,,,,0.9688937,,,,
Gambia,2020,,,,1.5721157,,,,
Georgia,1996,2.8501863,,,,,,,
Georgia,1997,,4.436097,,,,,,
Georgia,1998,,,4.4546695,,,,,
Georgia,1999,,,3.931468,,,,,
Georgia,2000,,,4.1435523,,,,,
Georgia,2001,,,3.430642,,,,,
Georgia,2002,,,2.62605,,,,,
Georgia,2003,,,2.9062228,,,,,
Georgia,2004,,,3.021532,,,,,
Georgia,2005,,,2.9365783,,,,,
Georgia,2006,,,2.7266524,,,,,
Georgia,2007,,,2.6582274,,,,,
Georgia,2008,,,2.7584481,,,,,
Georgia,2009,,,2.7697747,,,,,
Georgia,2010,,,3.2967892,,,,,
Georgia,2011,,,3.4483478,,,,,
Georgia,2012,,,2.8752282,,,,,
Georgia,2013,,,2.5066752,,,,,
Georgia,2014,,,2.2724068,,,,,
Georgia,2015,,,1.8175662,,,,,
Georgia,2016,,,1.9056846,,,,,
Georgia,2017,,,2.580526,,,,,
Georgia,2018,,,2.4619591,,,,,
Georgia,2019,,,1.9778984,,,,,
Georgia,2020,,,2.047563,,,,,
Georgia,2021,,,2.164062,,,,,
Georgia,2022,,,2.3283148,,,,,
Georgia,2023,,,1.9116514,,,,,
Georgia,2024,,,1.5706323,,,,,
Ghana,1987,1.4399463,,,,,,,
Ghana,1988,1.1173886,,,,,,,
Ghana,1991,,1.6525824,,,,,,
Ghana,1998,,2.5473719,,,,,,
Ghana,2005,,3.4941323,,,,,,
Ghana,2012,,3.073014,,,,,,
Ghana,2016,,4.808908,,,,,,
Grenada,2018,1.9740715,,,,,,,
Guinea,1991,6.219002,,,,,,,
Guinea,1994,,2.2588959,,,,,,
Guinea,2002,,,1.8900384,,,,,
Guinea,2007,,,,1.8135669,,,,
Guinea,2012,,,,1.2815254,,,,
Guinea,2018,,,,,0.75987333,,,
Guinea-Bissau,1991,10.931206,,,,,,,
Guinea-Bissau,1993,,2.1185904,,,,,,
Guinea-Bissau,2002,,,1.2562805,,,,,
Guinea-Bissau,2010,,,,3.1508148,,,,
Guinea-Bissau,2018,,,,,0.53055876,,,
Guinea-Bissau,2021,,,,,0.4464894,,,
Haiti,2012,,3.08033,,,,,,
Hungary,1998,,,,0.44233552,,,,
Hungary,1999,,,,0.35436445,,,,
Hungary,2000,,,,0.38438383,,,,
Hungary,2001,,,,0.4911056,,,,
Hungary,2002,,,,0.30615312,,,,
Hungary,2003,,,,0.91228414,,,,
Hungary,2004,,,,0.7992465,,,,
Hungary,2005,,,,0.8618812,,,,
Hungary,2006,,,,0.78652436,,,,
Hungary,2007,,,,0.90028065,,,,
India,1977,0.056343567,,,,,,,
India,1983,,0.010540056,,,,,,
India,1987,,,0.005688875,,,,,
India,1993,,,,0.19122039,,,,
India,2004,,,,0.12568218,,,,
India,2009,,,,0.10973413,,,,
India,2011,,,,,,,,0.11057322
India,2022,,,,,,,,0.11374441
Indonesia,1984,0.21011221,,,,,,,
Indonesia,1987,0.0,,,,,,,
Indonesia,1990,0.0,,,,,,,
Indonesia,1993,,0.18847285,,,,,,
Indonesia,1996,,0.2568714,,,,,,
Indonesia,1998,,0.39002866,,,,,,
Indonesia,1999,,0.21279243,,,,,,
Indonesia,2000,,,0.24015342,,,,,
Indonesia,2001,,,0.21690093,,,,,
Indonesia,2002,,,,0.07374237,,,,
Indonesia,2003,,,,0.13658535,,,,
Indonesia,2004,,,,0.16102287,,,,
Indonesia,2005,,,,,0.23426832,,,
Indonesia,2006,,,,,0.44306293,,,
Indonesia,2007,,,,,0.25958478,,,
Indonesia,2008,,,,,0.24612483,,,
Indonesia,2009,,,,,0.2704984,,,
Indonesia,2010,,,,,0.3317088,,,
Indonesia,2011,,,,,,0.38219315,,
Indonesia,2012,,,,,,0.29260236,,
Indonesia,2013,,,,,,0.3361288,,
Indonesia,2014,,,,,,0.37454784,,
Indonesia,2015,,,,,,,0.47914395,
Indonesia,2016,,,,,,,0.58851004,
Indonesia,2017,,,,,,,0.6375875,
Indonesia,2018,,,,,,,0.6975272,
Indonesia,2019,,,,,,,0.5638471,
Indonesia,2020,,,,,,,0.5058221,
