country,year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,consumption_spell_7,consumption_spell_8
Albania,1996,7.5240254,,,,,,,
Albania,2002,,6.73763,,,,,,
Albania,2005,,6.9354653,,,,,,
Albania,2008,,6.9847255,,,,,,
Albania,2012,,7.0334992,,,,,,
Albania,2014,,,6.304867,,,,,
Albania,2015,,,6.5791516,,,,,
Albania,2016,,,6.428808,,,,,
Albania,2017,,,6.5082407,,,,,
Albania,2018,,,,7.073073,,,,
Albania,2019,,,,6.945585,,,,
Albania,2020,,,,7.1092496,,,,
Algeria,1988,6.146307,,,,,,,
Algeria,1995,,6.329166,,,,,,
Algeria,2011,,,7.306455,,,,,
Angola,2000,4.509489,,,,,,,
Angola,2008,,5.3027306,,,,,,
Angola,2018,,,4.3437214,,,,,
Armenia,1999,,6.1943226,,,,,,
Armenia,2001,,6.382426,,,,,,
Armenia,2002,,6.4293222,,,,,,
Armenia,2003,,6.6138124,,,,,,
Armenia,2004,,6.14673,,,,,,
Armenia,2005,,6.284229,,,,,,
Armenia,2006,,7.0082216,,,,,,
Armenia,2007,,6.915371,,,,,,
Armenia,2008,,6.992045,,,,,,
Armenia,2009,,7.1703963,,,,,,
Armenia,2010,,6.9741225,,,,,,
Armenia,2011,,7.0665994,,,,,,
Armenia,2012,,7.0710764,,,,,,
Armenia,2013,,6.9056897,,,,,,
Armenia,2014,,6.8140388,,,,,,
Armenia,2015,,6.795192,,,,,,
Armenia,2016,,6.599531,,,,,,
Armenia,2017,,6.594761,,,,,,
Armenia,2018,,6.5347443,,,,,,
Armenia,2019,,,7.074446,,,,,
Armenia,2020,,,7.5525656,,,,,
Armenia,2021,,,7.3115854,,,,,
Armenia,2022,,,7.2906094,,,,,
Armenia,2023,,,7.460023,,,,,
Azerbaijan,1995,6.5391765,,,,,,,
Azerbaijan,2001,,6.2083282,,,,,,
Azerbaijan,2002,,7.5079613,,,,,,
Azerbaijan,2003,,7.3538275,,,,,,
Azerbaijan,2004,,7.3637495,,,,,,
Azerbaijan,2005,,7.2899833,,,,,,
Bangladesh,1983,7.6121016,,,,,,,
Bangladesh,1985,7.333363,,,,,,,
Bangladesh,1988,7.1222486,,,,,,,
Bangladesh,1991,,7.245559,,,,,,
Bangladesh,1995,,6.6025763,,,,,,
Bangladesh,2000,,,6.4433284,,,,,
Bangladesh,2005,,,6.476804,,,,,
Bangladesh,2010,,,6.630786,,,,,
Bangladesh,2016,,,6.642209,,,,,
Bangladesh,2022,,,,6.8173833,,,,
Barbados,2016,6.667867,,,,,,,
Belarus,1998,,6.796817,,,,,,
Belarus,1999,,6.8593597,,,,,,
Belarus,2000,,6.971395,,,,,,
Belarus,2001,,7.0215063,,,,,,
Belarus,2002,,7.068155,,,,,,
Belarus,2003,,7.2276726,,,,,,
Belarus,2004,,7.4593797,,,,,,
Belarus,2005,,7.4500747,,,,,,
Belarus,2006,,7.290346,,,,,,
Belarus,2007,,7.0804753,,,,,,
Belarus,2008,,7.29208,,,,,,
Belarus,2009,,7.379549,,,,,,
Belarus,2010,,7.2242794,,,,,,
Belarus,2011,,7.4037685,,,,,,
Belarus,2012,,7.4752636,,,,,,
Belarus,2013,,7.4989095,,,,,,
Belarus,2014,,7.498929,,,,,,
Belarus,2015,,7.5809627,,,,,,
Belarus,2016,,7.660911,,,,,,
Belarus,2017,,7.637158,,,,,,
